pdbid,labels,mebi_pred
1h7b_A,1,0.25
1h7b_A,2,0.31
1h7b_A,3,0.43
1h7b_A,4,0.43
1h7b_A,5,0.21
1h7b_A,6,0.22
1h7b_A,7,0.22
1h7b_A,8,0.22
1h7b_A,9,0.49
1h7u_B,0,0.15
1h7u_B,1,0.3
1h7u_B,2,0.26
1h7u_B,3,0.3
1h7u_B,4,0.3
1h7u_B,5,0.46
1h7u_B,6,0.15
1h7u_B,7,0.15
1h7u_B,8,0.15
1h7u_B,9,0.46
1h8h_B,0,0.45
1h8h_B,1,0.23
1h8h_B,2,0.0
1h8h_B,3,0.29
1h8h_B,4,0.29
1h8h_B,5,0.66
1h8h_B,6,0.55
1h8h_B,7,0.55
1h8h_B,8,0.55
1h8h_B,9,0.32
1hcp_A,0,0.01
1hcp_A,1,0.03
1hcp_A,2,0.1
1hcp_A,3,0.0
1hcp_A,4,0.0
1hcp_A,5,0.02
1hcp_A,6,0.0
1hcp_A,7,0.0
1hcp_A,8,0.0
1hcp_A,9,0.99
1hfe_M,0,0.05
1hfe_M,1,0.21
1hfe_M,2,0.0
1hfe_M,3,0.84
1hfe_M,4,0.84
1hfe_M,5,0.48
1hfe_M,6,0.22
1hfe_M,7,0.22
1hfe_M,8,0.22
1hfe_M,9,0.44
1hov_A,0,1.0
1hov_A,1,1.0
1hov_A,2,0.0
1hov_A,3,0.0
1hov_A,4,0.0
1hov_A,5,0.02
1hov_A,6,0.0
1hov_A,7,0.0
1hov_A,8,0.0
1hov_A,9,1.0
1hra_A,0,0.0
1hra_A,1,0.09
1hra_A,2,0.16
1hra_A,3,0.0
1hra_A,4,0.0
1hra_A,5,0.02
1hra_A,6,0.0
1hra_A,7,0.0
1hra_A,8,0.0
1hra_A,9,0.97
1hyi_A,0,0.0
1hyi_A,1,0.02
1hyi_A,2,0.08
1hyi_A,3,0.0
1hyi_A,4,0.0
1hyi_A,5,0.0
1hyi_A,6,0.0
1hyi_A,7,0.0
1hyi_A,8,0.0
1hyi_A,9,1.0
1hz8_A,0,0.95
1hz8_A,1,0.26
1hz8_A,2,0.27
1hz8_A,3,0.21
1hz8_A,4,0.21
1hz8_A,5,0.07
1hz8_A,6,0.0
1hz8_A,7,0.0
1hz8_A,8,0.0
1hz8_A,9,0.51
1ibi_A,0,0.01
1ibi_A,1,0.04
1ibi_A,2,0.11
1ibi_A,3,0.0
1ibi_A,4,0.0
1ibi_A,5,0.01
1ibi_A,6,0.0
1ibi_A,7,0.0
1ibi_A,8,0.0
1ibi_A,9,0.99
1ijt_A,0,0.07
1ijt_A,1,0.28
1ijt_A,2,0.0
1ijt_A,3,0.0
1ijt_A,4,0.0
1ijt_A,5,0.56
1ijt_A,6,0.13
1ijt_A,7,0.13
1ijt_A,8,0.13
1ijt_A,9,0.06
1iml_A,0,0.0
1iml_A,1,0.01
1iml_A,2,0.13
1iml_A,3,0.0
1iml_A,4,0.0
1iml_A,5,0.06
1iml_A,6,0.0
1iml_A,7,0.0
1iml_A,8,0.0
1iml_A,9,1.0
1iq3_A,0,0.66
1iq3_A,1,0.42
1iq3_A,2,0.28
1iq3_A,3,0.39
1iq3_A,4,0.39
1iq3_A,5,0.36
1iq3_A,6,0.29
1iq3_A,7,0.29
1iq3_A,8,0.29
1iq3_A,9,0.28
1it4_A,0,0.56
1it4_A,1,0.39
1it4_A,2,0.14
1it4_A,3,0.02
1it4_A,4,0.02
1it4_A,5,0.11
1it4_A,6,0.09
1it4_A,7,0.09
1it4_A,8,0.09
1it4_A,9,0.42
1iym_A,0,0.0
1iym_A,1,0.19
1iym_A,2,0.22
1iym_A,3,0.0
1iym_A,4,0.0
1iym_A,5,0.0
1iym_A,6,0.02
1iym_A,7,0.02
1iym_A,8,0.02
1iym_A,9,0.85
1j2o_A,0,0.74
1j2o_A,1,0.22
1j2o_A,2,0.42
1j2o_A,3,0.18
1j2o_A,4,0.18
1j2o_A,5,0.1
1j2o_A,6,0.0
1j2o_A,7,0.0
1j2o_A,8,0.0
1j2o_A,9,0.84
1j3g_A,0,0.28
1j3g_A,1,0.3
1j3g_A,2,0.32
1j3g_A,3,0.18
1j3g_A,4,0.18
1j3g_A,5,0.34
1j3g_A,6,0.15
1j3g_A,7,0.15
1j3g_A,8,0.15
1j3g_A,9,0.59
1j5c_A,0,0.0
1j5c_A,1,1.0
1j5c_A,2,1.0
1j5c_A,3,0.0
1j5c_A,4,0.0
1j5c_A,5,0.0
1j5c_A,6,0.0
1j5c_A,7,0.0
1j5c_A,8,0.0
1j5c_A,9,0.61
1j70_A,0,0.47
1j70_A,1,0.34
1j70_A,2,0.13
1j70_A,3,0.16
1j70_A,4,0.16
1j70_A,5,0.54
1j70_A,6,0.37
1j70_A,7,0.37
1j70_A,8,0.37
1j70_A,9,0.23
1jba_A,0,0.91
1jba_A,1,0.14
1jba_A,2,0.11
1jba_A,3,0.01
1jba_A,4,0.01
1jba_A,5,0.03
1jba_A,6,0.0
1jba_A,7,0.0
1jba_A,8,0.0
1jba_A,9,0.01
1jc2_A,0,0.89
1jc2_A,1,0.05
1jc2_A,2,0.0
1jc2_A,3,0.01
1jc2_A,4,0.01
1jc2_A,5,0.59
1jc2_A,6,0.0
1jc2_A,7,0.0
1jc2_A,8,0.0
1jc2_A,9,0.0
1jfk_A,0,0.96
1jfk_A,1,0.01
1jfk_A,2,0.0
1jfk_A,3,0.01
1jfk_A,4,0.01
1jfk_A,5,0.04
1jfk_A,6,0.0
1jfk_A,7,0.0
1jfk_A,8,0.0
1jfk_A,9,0.0
1jjd_A,0,0.26
1jjd_A,1,0.22
1jjd_A,2,0.06
1jjd_A,3,0.02
1jjd_A,4,0.02
1jjd_A,5,0.19
1jjd_A,6,0.06
1jjd_A,7,0.06
1jjd_A,8,0.06
1jjd_A,9,0.42
1jlr_C,0,0.43
1jlr_C,1,0.41
1jlr_C,2,0.15
1jlr_C,3,0.43
1jlr_C,4,0.43
1jlr_C,5,0.32
1jlr_C,6,0.26
1jlr_C,7,0.26
1jlr_C,8,0.26
1jlr_C,9,0.24
1jm7_A,0,0.0
1jm7_A,1,0.07
1jm7_A,2,0.15
1jm7_A,3,0.0
1jm7_A,4,0.0
1jm7_A,5,0.01
1jm7_A,6,0.0
1jm7_A,7,0.0
1jm7_A,8,0.0
1jm7_A,9,0.98
1jm7_B,0,0.01
1jm7_B,1,0.09
1jm7_B,2,0.16
1jm7_B,3,0.0
1jm7_B,4,0.0
1jm7_B,5,0.07
1jm7_B,6,0.0
1jm7_B,7,0.0
1jm7_B,8,0.0
1jm7_B,9,0.96
1jn7_A,0,0.01
1jn7_A,1,0.26
1jn7_A,2,0.28
1jn7_A,3,0.0
1jn7_A,4,0.0
1jn7_A,5,0.03
1jn7_A,6,0.07
1jn7_A,7,0.07
1jn7_A,8,0.07
1jn7_A,9,0.73
1jrf_A,0,0.83
1jrf_A,1,0.33
1jrf_A,2,0.11
1jrf_A,3,0.0
1jrf_A,4,0.0
1jrf_A,5,0.02
1jrf_A,6,0.05
1jrf_A,7,0.05
1jrf_A,8,0.05
1jrf_A,9,0.07
1js1_Z,0,0.49
1js1_Z,1,0.47
1js1_Z,2,0.17
1js1_Z,3,0.0
1js1_Z,4,0.0
1js1_Z,5,0.39
1js1_Z,6,0.22
1js1_Z,7,0.22
1js1_Z,8,0.22
1js1_Z,9,0.17
1jsa_A,0,0.98
1jsa_A,1,0.03
1jsa_A,2,0.04
1jsa_A,3,0.39
1jsa_A,4,0.39
1jsa_A,5,0.01
1jsa_A,6,0.0
1jsa_A,7,0.0
1jsa_A,8,0.0
1jsa_A,9,0.0
1k5w_A,0,0.76
1k5w_A,1,0.36
1k5w_A,2,0.42
1k5w_A,3,0.7
1k5w_A,4,0.7
1k5w_A,5,0.38
1k5w_A,6,0.21
1k5w_A,7,0.21
1k5w_A,8,0.21
1k5w_A,9,0.16
1k81_A,0,0.01
1k81_A,1,0.22
1k81_A,2,0.25
1k81_A,3,0.0
1k81_A,4,0.0
1k81_A,5,0.03
1k81_A,6,0.04
1k81_A,7,0.04
1k81_A,8,0.04
1k81_A,9,0.82
1kbe_A,0,0.03
1kbe_A,1,0.09
1kbe_A,2,0.16
1kbe_A,3,0.0
1kbe_A,4,0.0
1kbe_A,5,0.03
1kbe_A,6,0.0
1kbe_A,7,0.0
1kbe_A,8,0.0
1kbe_A,9,0.96
1klr_A,0,0.0
1klr_A,1,0.05
1klr_A,2,0.12
1klr_A,3,0.0
1klr_A,4,0.0
1klr_A,5,0.0
1klr_A,6,0.0
1klr_A,7,0.0
1klr_A,8,0.0
1klr_A,9,0.99
1kls_A,0,0.0
1kls_A,1,0.04
1kls_A,2,0.11
1kls_A,3,0.0
1kls_A,4,0.0
1kls_A,5,0.0
1kls_A,6,0.0
1kls_A,7,0.0
1kls_A,8,0.0
1kls_A,9,0.99
1kyr_A,0,0.56
1kyr_A,1,0.31
1kyr_A,2,0.44
1kyr_A,3,0.0
1kyr_A,4,0.0
1kyr_A,5,0.52
1kyr_A,6,0.24
1kyr_A,7,0.24
1kyr_A,8,0.24
1kyr_A,9,0.29
1l3e_B,0,0.0
1l3e_B,1,0.0
1l3e_B,2,0.0
1l3e_B,3,0.0
1l3e_B,4,0.0
1l3e_B,5,0.0
1l3e_B,6,0.0
1l3e_B,7,0.0
1l3e_B,8,0.0
1l3e_B,9,1.0
1l3n_A,0,0.15
1l3n_A,1,0.0
1l3n_A,2,1.0
1l3n_A,3,0.0
1l3n_A,4,0.0
1l3n_A,5,0.0
1l3n_A,6,0.0
1l3n_A,7,0.0
1l3n_A,8,0.0
1l3n_A,9,1.0
1l7p_B,0,0.57
1l7p_B,1,0.29
1l7p_B,2,0.06
1l7p_B,3,0.0
1l7p_B,4,0.0
1l7p_B,5,0.56
1l7p_B,6,0.29
1l7p_B,7,0.29
1l7p_B,8,0.29
1l7p_B,9,0.36
1l8x_A,0,0.29
1l8x_A,1,0.55
1l8x_A,2,0.38
1l8x_A,3,0.53
1l8x_A,4,0.53
1l8x_A,5,0.26
1l8x_A,6,0.44
1l8x_A,7,0.44
1l8x_A,8,0.44
1l8x_A,9,0.45
1l9l_A,0,0.04
1l9l_A,1,0.08
1l9l_A,2,0.0
1l9l_A,3,0.08
1l9l_A,4,0.08
1l9l_A,5,0.27
1l9l_A,6,0.02
1l9l_A,7,0.02
1l9l_A,8,0.02
1l9l_A,9,0.02
1la0_A,0,1.0
1la0_A,1,0.0
1la0_A,2,0.0
1la0_A,3,0.0
1la0_A,4,0.0
1la0_A,5,0.17
1la0_A,6,0.0
1la0_A,7,0.0
1la0_A,8,0.0
1la0_A,9,0.0
1la3_A,0,0.97
1la3_A,1,0.04
1la3_A,2,0.04
1la3_A,3,0.4
1la3_A,4,0.4
1la3_A,5,0.01
1la3_A,6,0.0
1la3_A,7,0.0
1la3_A,8,0.0
1la3_A,9,0.0
1ljw_B,0,0.0
1ljw_B,1,0.96
1ljw_B,2,0.0
1ljw_B,3,1.0
1ljw_B,4,1.0
1ljw_B,5,0.0
1ljw_B,6,0.0
1ljw_B,7,0.0
1ljw_B,8,0.0
1ljw_B,9,0.01
1lmj_A,0,0.92
1lmj_A,1,0.35
1lmj_A,2,0.15
1lmj_A,3,0.04
1lmj_A,4,0.04
1lmj_A,5,0.05
1lmj_A,6,0.01
1lmj_A,7,0.01
1lmj_A,8,0.01
1lmj_A,9,0.17
1lo1_A,0,0.01
1lo1_A,1,0.09
1lo1_A,2,0.17
1lo1_A,3,0.0
1lo1_A,4,0.0
1lo1_A,5,0.21
1lo1_A,6,0.0
1lo1_A,7,0.0
1lo1_A,8,0.0
1lo1_A,9,0.95
1lpv_A,0,0.0
1lpv_A,1,0.19
1lpv_A,2,0.22
1lpv_A,3,0.0
1lpv_A,4,0.0
1lpv_A,5,0.0
1lpv_A,6,0.03
1lpv_A,7,0.03
1lpv_A,8,0.03
1lpv_A,9,0.85
1lv3_A,0,0.07
1lv3_A,1,0.13
1lv3_A,2,0.25
1lv3_A,3,0.1
1lv3_A,4,0.1
1lv3_A,5,0.52
1lv3_A,6,0.04
1lv3_A,7,0.04
1lv3_A,8,0.04
1lv3_A,9,0.64
1lv7_A,0,0.17
1lv7_A,1,0.12
1lv7_A,2,0.0
1lv7_A,3,0.0
1lv7_A,4,0.0
1lv7_A,5,0.63
1lv7_A,6,0.09
1lv7_A,7,0.09
1lv7_A,8,0.09
1lv7_A,9,0.36
1lwd_A,0,0.58
1lwd_A,1,0.24
1lwd_A,2,0.01
1lwd_A,3,0.04
1lwd_A,4,0.04
1lwd_A,5,0.61
1lwd_A,6,0.41
1lwd_A,7,0.41
1lwd_A,8,0.41
1lwd_A,9,0.45
1m32_B,0,0.52
1m32_B,1,0.31
1m32_B,2,0.37
1m32_B,3,0.56
1m32_B,4,0.56
1m32_B,5,0.38
1m32_B,6,0.44
1m32_B,7,0.44
1m32_B,8,0.44
1m32_B,9,0.43
1m36_A,0,0.0
1m36_A,1,0.25
1m36_A,2,0.19
1m36_A,3,0.0
1m36_A,4,0.0
1m36_A,5,0.0
1m36_A,6,0.06
1m36_A,7,0.06
1m36_A,8,0.06
1m36_A,9,0.68
1m3v_A,0,0.62
1m3v_A,1,0.05
1m3v_A,2,0.08
1m3v_A,3,0.13
1m3v_A,4,0.13
1m3v_A,5,0.12
1m3v_A,6,0.0
1m3v_A,7,0.0
1m3v_A,8,0.0
1m3v_A,9,0.97
1m9o_A,0,0.03
1m9o_A,1,0.25
1m9o_A,2,0.28
1m9o_A,3,0.0
1m9o_A,4,0.0
1m9o_A,5,0.04
1m9o_A,6,0.07
1m9o_A,7,0.07
1m9o_A,8,0.07
1m9o_A,9,0.71
1mcp_H,0,0.25
1mcp_H,1,0.38
1mcp_H,2,0.12
1mcp_H,3,0.2
1mcp_H,4,0.2
1mcp_H,5,0.44
1mcp_H,6,0.24
1mcp_H,7,0.24
1mcp_H,8,0.24
1mcp_H,9,0.38
1mj5_A,0,0.56
1mj5_A,1,0.33
1mj5_A,2,0.12
1mj5_A,3,0.0
1mj5_A,4,0.0
1mj5_A,5,0.55
1mj5_A,6,0.3
1mj5_A,7,0.3
1mj5_A,8,0.3
1mj5_A,9,0.33
1mm2_A,0,0.0
1mm2_A,1,0.01
1mm2_A,2,0.06
1mm2_A,3,0.0
1mm2_A,4,0.0
1mm2_A,5,0.0
1mm2_A,6,0.0
1mm2_A,7,0.0
1mm2_A,8,0.0
1mm2_A,9,1.0
1mm3_A,0,0.0
1mm3_A,1,0.02
1mm3_A,2,0.07
1mm3_A,3,0.0
1mm3_A,4,0.0
1mm3_A,5,0.0
1mm3_A,6,0.0
1mm3_A,7,0.0
1mm3_A,8,0.0
1mm3_A,9,1.0
1mwz_A,0,0.19
1mwz_A,1,0.19
1mwz_A,2,0.93
1mwz_A,3,0.12
1mwz_A,4,0.12
1mwz_A,5,0.03
1mwz_A,6,0.06
1mwz_A,7,0.06
1mwz_A,8,0.06
1mwz_A,9,0.57
1mxa_A,0,0.33
1mxa_A,1,0.27
1mxa_A,2,0.19
1mxa_A,3,0.0
1mxa_A,4,0.0
1mxa_A,5,0.6
1mxa_A,6,0.06
1mxa_A,7,0.06
1mxa_A,8,0.06
1mxa_A,9,0.46
1n0z_A,0,0.02
1n0z_A,1,0.24
1n0z_A,2,0.25
1n0z_A,3,0.0
1n0z_A,4,0.0
1n0z_A,5,0.01
1n0z_A,6,0.06
1n0z_A,7,0.06
1n0z_A,8,0.06
1n0z_A,9,0.74
1n4w_A,0,0.26
1n4w_A,1,0.26
1n4w_A,2,0.29
1n4w_A,3,0.46
1n4w_A,4,0.46
1n4w_A,5,0.29
1n4w_A,6,0.57
1n4w_A,7,0.57
1n4w_A,8,0.57
1n4w_A,9,0.48
1n7s_A,0,0.27
1n7s_A,1,0.69
1n7s_A,2,0.08
1n7s_A,3,0.0
1n7s_A,4,0.0
1n7s_A,5,0.1
1n7s_A,6,0.02
1n7s_A,7,0.02
1n7s_A,8,0.02
1n7s_A,9,0.05
1ncs_A,0,0.01
1ncs_A,1,0.18
1ncs_A,2,0.24
1ncs_A,3,0.0
1ncs_A,4,0.0
1ncs_A,5,0.01
1ncs_A,6,0.02
1ncs_A,7,0.02
1ncs_A,8,0.02
1ncs_A,9,0.87
1nee_A,0,0.33
1nee_A,1,0.21
1nee_A,2,0.34
1nee_A,3,0.19
1nee_A,4,0.19
1nee_A,5,0.23
1nee_A,6,0.03
1nee_A,7,0.03
1nee_A,8,0.03
1nee_A,9,0.63
1ng3_A,0,0.18
1ng3_A,1,0.39
1ng3_A,2,0.3
1ng3_A,3,0.47
1ng3_A,4,0.47
1ng3_A,5,0.46
1ng3_A,6,0.41
1ng3_A,7,0.41
1ng3_A,8,0.41
1ng3_A,9,0.46
1ng9_A,0,0.49
1ng9_A,1,0.22
1ng9_A,2,0.06
1ng9_A,3,0.21
1ng9_A,4,0.21
1ng9_A,5,0.64
1ng9_A,6,0.32
1ng9_A,7,0.32
1ng9_A,8,0.32
1ng9_A,9,0.47
1nj3_A,0,0.0
1nj3_A,1,0.17
1nj3_A,2,0.21
1nj3_A,3,0.0
1nj3_A,4,0.0
1nj3_A,5,0.0
1nj3_A,6,0.02
1nj3_A,7,0.02
1nj3_A,8,0.02
1nj3_A,9,0.89
1nku_A,0,0.11
1nku_A,1,0.11
1nku_A,2,0.24
1nku_A,3,0.2
1nku_A,4,0.2
1nku_A,5,0.5
1nku_A,6,0.01
1nku_A,7,0.01
1nku_A,8,0.01
1nku_A,9,0.84
1nmw_A,0,0.02
1nmw_A,1,0.3
1nmw_A,2,0.01
1nmw_A,3,0.17
1nmw_A,4,0.17
1nmw_A,5,0.58
1nmw_A,6,0.6
1nmw_A,7,0.6
1nmw_A,8,0.6
1nmw_A,9,0.36
1npq_A,0,1.0
1npq_A,1,0.0
1npq_A,2,0.0
1npq_A,3,0.0
1npq_A,4,0.0
1npq_A,5,0.0
1npq_A,6,0.0
1npq_A,7,0.0
1npq_A,8,0.0
1npq_A,9,0.0
1nqv_A,0,0.26
1nqv_A,1,0.35
1nqv_A,2,0.17
1nqv_A,3,0.46
1nqv_A,4,0.46
1nqv_A,5,0.43
1nqv_A,6,0.37
1nqv_A,7,0.37
1nqv_A,8,0.37
1nqv_A,9,0.35
1nya_A,0,0.77
1nya_A,1,0.22
1nya_A,2,0.09
1nya_A,3,0.05
1nya_A,4,0.05
1nya_A,5,0.39
1nya_A,6,0.01
1nya_A,7,0.01
1nya_A,8,0.01
1nya_A,9,0.04
1nyp_A,0,0.0
1nyp_A,1,0.08
1nyp_A,2,0.13
1nyp_A,3,0.0
1nyp_A,4,0.0
1nyp_A,5,0.03
1nyp_A,6,0.0
1nyp_A,7,0.0
1nyp_A,8,0.0
1nyp_A,9,0.98
1o6v_B,0,0.56
1o6v_B,1,0.36
1o6v_B,2,0.13
1o6v_B,3,0.0
1o6v_B,4,0.0
1o6v_B,5,0.35
1o6v_B,6,0.34
1o6v_B,7,0.34
1o6v_B,8,0.34
1o6v_B,9,0.15
1o9t_B,0,0.48
1o9t_B,1,0.22
1o9t_B,2,0.0
1o9t_B,3,0.0
1o9t_B,4,0.0
1o9t_B,5,0.64
1o9t_B,6,0.3
1o9t_B,7,0.3
1o9t_B,8,0.3
1o9t_B,9,0.46
1oes_A,0,0.43
1oes_A,1,0.29
1oes_A,2,0.16
1oes_A,3,0.13
1oes_A,4,0.13
1oes_A,5,0.56
1oes_A,6,0.21
1oes_A,7,0.21
1oes_A,8,0.21
1oes_A,9,0.45
1ofr_B,0,0.47
1ofr_B,1,0.69
1ofr_B,2,0.0
1ofr_B,3,0.01
1ofr_B,4,0.01
1ofr_B,5,0.75
1ofr_B,6,0.97
1ofr_B,7,0.97
1ofr_B,8,0.97
1ofr_B,9,0.22
1ofr_H,0,0.48
1ofr_H,1,0.7
1ofr_H,2,0.0
1ofr_H,3,0.01
1ofr_H,4,0.01
1ofr_H,5,0.75
1ofr_H,6,0.97
1ofr_H,7,0.97
1ofr_H,8,0.97
1ofr_H,9,0.22
1oh5_A,0,0.49
1oh5_A,1,0.21
1oh5_A,2,0.06
1oh5_A,3,0.21
1oh5_A,4,0.21
1oh5_A,5,0.64
1oh5_A,6,0.3
1oh5_A,7,0.3
1oh5_A,8,0.3
1oh5_A,9,0.47
1oq6_A,0,0.15
1oq6_A,1,0.73
1oq6_A,2,1.0
1oq6_A,3,0.0
1oq6_A,4,0.0
1oq6_A,5,0.0
1oq6_A,6,0.0
1oq6_A,7,0.0
1oq6_A,8,0.0
1oq6_A,9,0.6
1os6_A,0,0.0
1os6_A,1,0.61
1os6_A,2,0.0
1os6_A,3,1.0
1os6_A,4,1.0
1os6_A,5,0.0
1os6_A,6,0.0
1os6_A,7,0.0
1os6_A,8,0.0
1os6_A,9,0.14
1ovx_A,0,0.06
1ovx_A,1,0.3
1ovx_A,2,0.19
1ovx_A,3,0.04
1ovx_A,4,0.04
1ovx_A,5,0.32
1ovx_A,6,0.33
1ovx_A,7,0.33
1ovx_A,8,0.33
1ovx_A,9,0.47
1oz0_A,0,0.41
1oz0_A,1,0.23
1oz0_A,2,0.01
1oz0_A,3,0.0
1oz0_A,4,0.0
1oz0_A,5,0.57
1oz0_A,6,0.93
1oz0_A,7,0.93
1oz0_A,8,0.93
1oz0_A,9,0.4
1ozs_A,0,0.95
1ozs_A,1,0.01
1ozs_A,2,0.0
1ozs_A,3,0.0
1ozs_A,4,0.0
1ozs_A,5,0.75
1ozs_A,6,0.0
1ozs_A,7,0.0
1ozs_A,8,0.0
1ozs_A,9,0.0
1p0k_A,0,0.69
1p0k_A,1,0.44
1p0k_A,2,0.34
1p0k_A,3,0.33
1p0k_A,4,0.33
1p0k_A,5,0.44
1p0k_A,6,0.45
1p0k_A,7,0.45
1p0k_A,8,0.45
1p0k_A,9,0.34
1p0k_B,0,0.69
1p0k_B,1,0.44
1p0k_B,2,0.34
1p0k_B,3,0.33
1p0k_B,4,0.33
1p0k_B,5,0.44
1p0k_B,6,0.45
1p0k_B,7,0.45
1p0k_B,8,0.45
1p0k_B,9,0.34
1p7a_A,0,0.0
1p7a_A,1,0.16
1p7a_A,2,0.23
1p7a_A,3,0.0
1p7a_A,4,0.0
1p7a_A,5,0.02
1p7a_A,6,0.02
1p7a_A,7,0.02
1p7a_A,8,0.02
1p7a_A,9,0.88
1paa_A,0,0.01
1paa_A,1,0.23
1paa_A,2,0.24
1paa_A,3,0.0
1paa_A,4,0.0
1paa_A,5,0.01
1paa_A,6,0.05
1paa_A,7,0.05
1paa_A,8,0.05
1paa_A,9,0.78
1pb5_A,0,0.97
1pb5_A,1,0.37
1pb5_A,2,0.07
1pb5_A,3,0.0
1pb5_A,4,0.0
1pb5_A,5,0.0
1pb5_A,6,0.04
1pb5_A,7,0.04
1pb5_A,8,0.04
1pb5_A,9,0.07
1pft_A,0,0.01
1pft_A,1,0.18
1pft_A,2,0.23
1pft_A,3,0.0
1pft_A,4,0.0
1pft_A,5,0.07
1pft_A,6,0.02
1pft_A,7,0.02
1pft_A,8,0.02
1pft_A,9,0.84
1pir_A,0,0.86
1pir_A,1,0.27
1pir_A,2,0.26
1pir_A,3,0.02
1pir_A,4,0.02
1pir_A,5,0.09
1pir_A,6,0.01
1pir_A,7,0.01
1pir_A,8,0.01
1pir_A,9,0.12
1pla_A,0,0.45
1pla_A,1,0.78
1pla_A,2,1.0
1pla_A,3,0.0
1pla_A,4,0.0
1pla_A,5,0.0
1pla_A,6,0.0
1pla_A,7,0.0
1pla_A,8,0.0
1pla_A,9,0.58
1pnt_A,0,0.71
1pnt_A,1,0.48
1pnt_A,2,0.25
1pnt_A,3,0.15
1pnt_A,4,0.15
1pnt_A,5,0.12
1pnt_A,6,0.05
1pnt_A,7,0.05
1pnt_A,8,0.05
1pnt_A,9,0.53
1poh_A,0,0.06
1poh_A,1,0.22
1poh_A,2,0.04
1poh_A,3,0.47
1poh_A,4,0.47
1poh_A,5,0.1
1poh_A,6,0.15
1poh_A,7,0.15
1poh_A,8,0.15
1poh_A,9,0.36
1ppx_A,0,0.0
1ppx_A,1,0.64
1ppx_A,2,0.0
1ppx_A,3,0.0
1ppx_A,4,0.0
1ppx_A,5,0.72
1ppx_A,6,0.06
1ppx_A,7,0.06
1ppx_A,8,0.06
1ppx_A,9,0.14
1prr_A,0,0.87
1prr_A,1,0.28
1prr_A,2,0.17
1prr_A,3,0.11
1prr_A,4,0.11
1prr_A,5,0.03
1prr_A,6,0.01
1prr_A,7,0.01
1prr_A,8,0.01
1prr_A,9,0.07
1pxe_A,0,0.01
1pxe_A,1,0.17
1pxe_A,2,0.26
1pxe_A,3,0.0
1pxe_A,4,0.0
1pxe_A,5,0.03
1pxe_A,6,0.02
1pxe_A,7,0.02
1pxe_A,8,0.02
1pxe_A,9,0.87
1pyc_A,0,0.0
1pyc_A,1,0.2
1pyc_A,2,0.19
1pyc_A,3,0.0
1pyc_A,4,0.0
1pyc_A,5,0.0
1pyc_A,6,0.03
1pyc_A,7,0.03
1pyc_A,8,0.03
1pyc_A,9,0.81
1q0k_A,0,0.0
1q0k_A,1,0.03
1q0k_A,2,0.0
1q0k_A,3,0.0
1q0k_A,4,0.0
1q0k_A,5,0.0
1q0k_A,6,0.0
1q0k_A,7,0.0
1q0k_A,8,0.0
1q0k_A,9,0.15
1q3r_D,0,0.17
1q3r_D,1,0.26
1q3r_D,2,0.03
1q3r_D,3,0.0
1q3r_D,4,0.0
1q3r_D,5,0.71
1q3r_D,6,0.49
1q3r_D,7,0.49
1q3r_D,8,0.49
1q3r_D,9,0.39
1q3y_A,0,0.0
1q3y_A,1,0.0
1q3y_A,2,0.0
1q3y_A,3,0.0
1q3y_A,4,0.0
1q3y_A,5,0.0
1q3y_A,6,0.0
1q3y_A,7,0.0
1q3y_A,8,0.0
1q3y_A,9,1.0
1qbh_A,0,0.02
1qbh_A,1,0.17
1qbh_A,2,0.24
1qbh_A,3,0.0
1qbh_A,4,0.0
1qbh_A,5,0.03
1qbh_A,6,0.02
1qbh_A,7,0.02
1qbh_A,8,0.02
1qbh_A,9,0.88
1qke_A,0,0.02
1qke_A,1,0.05
1qke_A,2,0.0
1qke_A,3,0.0
1qke_A,4,0.0
1qke_A,5,0.1
1qke_A,6,0.02
1qke_A,7,0.02
1qke_A,8,0.02
1qke_A,9,0.01
1ql6_A,0,0.15
1ql6_A,1,0.28
1ql6_A,2,0.09
1ql6_A,3,0.01
1ql6_A,4,0.01
1ql6_A,5,0.57
1ql6_A,6,0.55
1ql6_A,7,0.55
1ql6_A,8,0.55
1ql6_A,9,0.46
1qle_A,0,0.4
1qle_A,1,0.65
1qle_A,2,1.0
1qle_A,3,0.83
1qle_A,4,0.83
1qle_A,5,0.67
1qle_A,6,0.25
1qle_A,7,0.25
1qle_A,8,0.25
1qle_A,9,0.45
1qle_B,0,0.29
1qle_B,1,0.73
1qle_B,2,1.0
1qle_B,3,0.23
1qle_B,4,0.23
1qle_B,5,0.51
1qle_B,6,0.0
1qle_B,7,0.0
1qle_B,8,0.0
1qle_B,9,0.57
1qmp_A,0,0.27
1qmp_A,1,0.25
1qmp_A,2,0.07
1qmp_A,3,0.09
1qmp_A,4,0.09
1qmp_A,5,0.51
1qmp_A,6,0.15
1qmp_A,7,0.15
1qmp_A,8,0.15
1qmp_A,9,0.13
1qmp_B,0,0.28
1qmp_B,1,0.25
1qmp_B,2,0.07
1qmp_B,3,0.09
1qmp_B,4,0.09
1qmp_B,5,0.51
1qmp_B,6,0.16
1qmp_B,7,0.16
1qmp_B,8,0.16
1qmp_B,9,0.13
1qmp_D,0,0.28
1qmp_D,1,0.25
1qmp_D,2,0.07
1qmp_D,3,0.1
1qmp_D,4,0.1
1qmp_D,5,0.51
1qmp_D,6,0.16
1qmp_D,7,0.16
1qmp_D,8,0.16
