pdbid,labels,lmetal_pred
1h4b_A,6,0.8909
1h4b_A,7,0.0
1h4b_A,8,0.0
1h4b_A,9,0.4934
1h5n_C,0,0.0
1h5n_C,1,0.0
1h5n_C,2,0.0
1h5n_C,3,0.0
1h5n_C,4,0.0
1h5n_C,5,0.0
1h5n_C,6,0.0
1h5n_C,7,0.0
1h5n_C,8,0.0
1h5n_C,9,0.0
1h7b_A,0,0.0
1h7b_A,1,0.0
1h7b_A,2,0.0
1h7b_A,3,0.0
1h7b_A,4,0.0
1h7b_A,5,0.0
1h7b_A,6,0.0
1h7b_A,7,0.0
1h7b_A,8,0.0
1h7b_A,9,0.6611
1h7u_B,0,0.8828
1h7u_B,1,0.0
1h7u_B,2,0.0
1h7u_B,3,0.0
1h7u_B,4,0.0
1h7u_B,5,0.8675
1h7u_B,6,0.9261
1h7u_B,7,0.0
1h7u_B,8,0.0
1h7u_B,9,0.0
1h8h_B,0,0.0
1h8h_B,1,0.0
1h8h_B,2,0.0
1h8h_B,3,0.0
1h8h_B,4,0.0
1h8h_B,5,0.7559
1h8h_B,6,0.7564
1h8h_B,7,0.0
1h8h_B,8,0.0
1h8h_B,9,0.0
1hcp_A,0,0.0
1hcp_A,1,0.0
1hcp_A,2,0.0
1hcp_A,3,0.0
1hcp_A,4,0.0
1hcp_A,5,0.0
1hcp_A,6,0.0
1hcp_A,7,0.0
1hcp_A,8,0.0
1hcp_A,9,0.9987
1hfe_M,0,0.0
1hfe_M,1,0.0
1hfe_M,2,0.0
1hfe_M,3,0.0
1hfe_M,4,0.0
1hfe_M,5,0.0
1hfe_M,6,0.4727
1hfe_M,7,0.0
1hfe_M,8,0.0
1hfe_M,9,0.6651
1hov_A,0,0.8509
1hov_A,1,0.0
1hov_A,2,0.0
1hov_A,3,0.0
1hov_A,4,0.0
1hov_A,5,0.0
1hov_A,6,0.7494
1hov_A,7,0.0
1hov_A,8,0.0
1hov_A,9,0.9964
1hra_A,0,0.0
1hra_A,1,0.0
1hra_A,2,0.0
1hra_A,3,0.0
1hra_A,4,0.0
1hra_A,5,0.0
1hra_A,6,0.4825
1hra_A,7,0.0
1hra_A,8,0.0
1hra_A,9,0.9986
1hyi_A,0,0.0
1hyi_A,1,0.0
1hyi_A,2,0.0
1hyi_A,3,0.0
1hyi_A,4,0.0
1hyi_A,5,0.0
1hyi_A,6,0.0
1hyi_A,7,0.0
1hyi_A,8,0.0
1hyi_A,9,0.9982
1hz8_A,0,0.9886
1hz8_A,1,0.0
1hz8_A,2,0.0
1hz8_A,3,0.0
1hz8_A,4,0.0
1hz8_A,5,0.5467
1hz8_A,6,0.8327
1hz8_A,7,0.0
1hz8_A,8,0.0
1hz8_A,9,0.0
1ibi_A,0,0.0
1ibi_A,1,0.0
1ibi_A,2,0.0
1ibi_A,3,0.0
1ibi_A,4,0.0
1ibi_A,5,0.0
1ibi_A,6,0.0
1ibi_A,7,0.0
1ibi_A,8,0.0
1ibi_A,9,0.9979
1ijt_A,0,0.0
1ijt_A,1,0.0
1ijt_A,2,0.0
1ijt_A,3,0.0
1ijt_A,4,0.0
1ijt_A,5,0.0
1ijt_A,6,0.0
1ijt_A,7,0.0
1ijt_A,8,0.0
1ijt_A,9,0.0
1iml_A,0,0.0
1iml_A,1,0.0
1iml_A,2,0.0
1iml_A,3,0.0
1iml_A,4,0.0
1iml_A,5,0.0
1iml_A,6,0.0
1iml_A,7,0.0
1iml_A,8,0.0
1iml_A,9,0.9982
1iq3_A,0,0.9818
1iq3_A,1,0.0
1iq3_A,2,0.0
1iq3_A,3,0.0
1iq3_A,4,0.0
1iq3_A,5,0.6567
1iq3_A,6,0.8634
1iq3_A,7,0.0
1iq3_A,8,0.0
1iq3_A,9,0.0
1it4_A,0,0.7344
1it4_A,1,0.0
1it4_A,2,0.0
1it4_A,3,0.0
1it4_A,4,0.0
1it4_A,5,0.5344
1it4_A,6,0.6675
1it4_A,7,0.0
1it4_A,8,0.0
1it4_A,9,0.6547
1iym_A,0,0.0
1iym_A,1,0.0
1iym_A,2,0.0
1iym_A,3,0.0
1iym_A,4,0.0
1iym_A,5,0.0
1iym_A,6,0.0
1iym_A,7,0.0
1iym_A,8,0.0
1iym_A,9,0.9975
1j2o_A,0,0.0
1j2o_A,1,0.0
1j2o_A,2,0.0
1j2o_A,3,0.0
1j2o_A,4,0.0
1j2o_A,5,0.0
1j2o_A,6,0.0
1j2o_A,7,0.0
1j2o_A,8,0.0
1j2o_A,9,0.9979
1j3g_A,0,0.3874
1j3g_A,1,0.0
1j3g_A,2,0.0
1j3g_A,3,0.0
1j3g_A,4,0.0
1j3g_A,5,0.7589
1j3g_A,6,0.9727
1j3g_A,7,0.0
1j3g_A,8,0.0
1j3g_A,9,0.9749
1j5c_A,0,0.0
1j5c_A,1,0.0
1j5c_A,2,0.0
1j5c_A,3,0.0
1j5c_A,4,0.0
1j5c_A,5,0.0
1j5c_A,6,0.6843
1j5c_A,7,0.0
1j5c_A,8,0.0
1j5c_A,9,0.8366
1j70_A,0,0.0
1j70_A,1,0.0
1j70_A,2,0.0
1j70_A,3,0.0
1j70_A,4,0.0
1j70_A,5,0.0
1j70_A,6,0.0
1j70_A,7,0.0
1j70_A,8,0.0
1j70_A,9,0.0
1jba_A,0,0.9859
1jba_A,1,0.0
1jba_A,2,0.0
1jba_A,3,0.0
1jba_A,4,0.0
1jba_A,5,0.6836
1jba_A,6,0.854
1jba_A,7,0.0
1jba_A,8,0.0
1jba_A,9,0.4942
1jc2_A,0,0.9893
1jc2_A,1,0.0
1jc2_A,2,0.0
1jc2_A,3,0.0
1jc2_A,4,0.0
1jc2_A,5,0.7558
1jc2_A,6,0.8823
1jc2_A,7,0.0
1jc2_A,8,0.0
1jc2_A,9,0.4829
1jfk_A,0,0.9917
1jfk_A,1,0.0
1jfk_A,2,0.0
1jfk_A,3,0.0
1jfk_A,4,0.0
1jfk_A,5,0.7913
1jfk_A,6,0.9178
1jfk_A,7,0.0
1jfk_A,8,0.0
1jfk_A,9,0.5191
1jjd_A,0,0.0
1jjd_A,1,0.0
1jjd_A,2,0.0
1jjd_A,3,0.0
1jjd_A,4,0.0
1jjd_A,5,0.0
1jjd_A,6,0.0
1jjd_A,7,0.0
1jjd_A,8,0.0
1jjd_A,9,0.9959
1jlr_C,0,0.0
1jlr_C,1,0.0
1jlr_C,2,0.0
1jlr_C,3,0.0
1jlr_C,4,0.0
1jlr_C,5,0.0
1jlr_C,6,0.0
1jlr_C,7,0.0
1jlr_C,8,0.0
1jlr_C,9,0.0
1jm7_A,0,0.0
1jm7_A,1,0.0
1jm7_A,2,0.0
1jm7_A,3,0.0
1jm7_A,4,0.0
1jm7_A,5,0.0
1jm7_A,6,0.6433
1jm7_A,7,0.0
1jm7_A,8,0.0
1jm7_A,9,0.9986
1jm7_B,0,0.0
1jm7_B,1,0.0
1jm7_B,2,0.0
1jm7_B,3,0.0
1jm7_B,4,0.0
1jm7_B,5,0.0
1jm7_B,6,0.0
1jm7_B,7,0.0
1jm7_B,8,0.0
1jm7_B,9,0.9983
1jn7_A,0,0.0
1jn7_A,1,0.0
1jn7_A,2,0.0
1jn7_A,3,0.0
1jn7_A,4,0.0
1jn7_A,5,0.0
1jn7_A,6,0.5646
1jn7_A,7,0.0
1jn7_A,8,0.0
1jn7_A,9,0.9981
1jrf_A,0,0.9923
1jrf_A,1,0.0
1jrf_A,2,0.0
1jrf_A,3,0.0
1jrf_A,4,0.0
1jrf_A,5,0.8002
1jrf_A,6,0.9327
1jrf_A,7,0.0
1jrf_A,8,0.0
1jrf_A,9,0.4774
1js1_Z,0,0.0
1js1_Z,1,0.0
1js1_Z,2,0.0
1js1_Z,3,0.0
1js1_Z,4,0.0
1js1_Z,5,0.0
1js1_Z,6,0.5052
1js1_Z,7,0.0
1js1_Z,8,0.0
1js1_Z,9,0.0
1jsa_A,0,0.9802
1jsa_A,1,0.0
1jsa_A,2,0.0
1jsa_A,3,0.0
1jsa_A,4,0.0
1jsa_A,5,0.6777
1jsa_A,6,0.8521
1jsa_A,7,0.0
1jsa_A,8,0.0
1jsa_A,9,0.0
1k5w_A,0,0.984
1k5w_A,1,0.0
1k5w_A,2,0.0
1k5w_A,3,0.0
1k5w_A,4,0.0
1k5w_A,5,0.7123
1k5w_A,6,0.8981
1k5w_A,7,0.0
1k5w_A,8,0.0
1k5w_A,9,0.474
1k81_A,0,0.0
1k81_A,1,0.0
1k81_A,2,0.0
1k81_A,3,0.0
1k81_A,4,0.0
1k81_A,5,0.0
1k81_A,6,0.0
1k81_A,7,0.0
1k81_A,8,0.0
1k81_A,9,0.9972
1kbe_A,0,0.0
1kbe_A,1,0.0
1kbe_A,2,0.0
1kbe_A,3,0.0
1kbe_A,4,0.0
1kbe_A,5,0.0
1kbe_A,6,0.0
1kbe_A,7,0.0
1kbe_A,8,0.0
1kbe_A,9,0.9983
1klr_A,0,0.0
1klr_A,1,0.0
1klr_A,2,0.0
1klr_A,3,0.0
1klr_A,4,0.0
1klr_A,5,0.0
1klr_A,6,0.6399
1klr_A,7,0.0
1klr_A,8,0.0
1klr_A,9,0.998
1kls_A,0,0.0
1kls_A,1,0.0
1kls_A,2,0.0
1kls_A,3,0.0
1kls_A,4,0.0
1kls_A,5,0.0
1kls_A,6,0.6481
1kls_A,7,0.0
1kls_A,8,0.0
1kls_A,9,0.9981
1kyr_A,0,0.0
1kyr_A,1,0.0
1kyr_A,2,0.0
1kyr_A,3,0.0
1kyr_A,4,0.0
1kyr_A,5,0.0
1kyr_A,6,0.0
1kyr_A,7,0.0
1kyr_A,8,0.0
1kyr_A,9,0.0
1l3e_B,0,0.0
1l3e_B,1,0.0
1l3e_B,2,0.0
1l3e_B,3,0.0
1l3e_B,4,0.0
1l3e_B,5,0.0
1l3e_B,6,0.0
1l3e_B,7,0.0
1l3e_B,8,0.0
1l3e_B,9,0.9972
1l3n_A,0,0.0
1l3n_A,1,0.0
1l3n_A,2,0.0
1l3n_A,3,0.0
1l3n_A,4,0.0
1l3n_A,5,0.0
1l3n_A,6,0.7502
1l3n_A,7,0.0
1l3n_A,8,0.0
1l3n_A,9,0.8346
1l7p_B,0,0.9591
1l7p_B,1,0.0
1l7p_B,2,0.0
1l7p_B,3,0.0
1l7p_B,4,0.0
1l7p_B,5,0.9706
1l7p_B,6,0.9721
1l7p_B,7,0.0
1l7p_B,8,0.0
1l7p_B,9,0.5631
1l8x_A,0,0.0
1l8x_A,1,0.0
1l8x_A,2,0.0
1l8x_A,3,0.0
1l8x_A,4,0.0
1l8x_A,5,0.0
1l8x_A,6,0.8196
1l8x_A,7,0.0
1l8x_A,8,0.0
1l8x_A,9,0.7803
1l9l_A,0,0.0
1l9l_A,1,0.0
1l9l_A,2,0.0
1l9l_A,3,0.0
1l9l_A,4,0.0
1l9l_A,5,0.0
1l9l_A,6,0.0
1l9l_A,7,0.0
1l9l_A,8,0.0
1l9l_A,9,0.0
1la0_A,0,0.9867
1la0_A,1,0.0
1la0_A,2,0.0
1la0_A,3,0.0
1la0_A,4,0.0
1la0_A,5,0.6552
1la0_A,6,0.8397
1la0_A,7,0.0
1la0_A,8,0.0
1la0_A,9,0.4778
1la3_A,0,0.9724
1la3_A,1,0.0
1la3_A,2,0.0
1la3_A,3,0.0
1la3_A,4,0.0
1la3_A,5,0.6814
1la3_A,6,0.8389
1la3_A,7,0.0
1la3_A,8,0.0
1la3_A,9,0.0
1ljw_B,0,0.0
1ljw_B,1,0.0
1ljw_B,2,0.0
1ljw_B,3,0.0
1ljw_B,4,0.0
1ljw_B,5,0.0
1ljw_B,6,0.0
1ljw_B,7,0.0
1ljw_B,8,0.0
1ljw_B,9,0.0
1lmj_A,0,0.9906
1lmj_A,1,0.0
1lmj_A,2,0.0
1lmj_A,3,0.0
1lmj_A,4,0.0
1lmj_A,5,0.5666
1lmj_A,6,0.8266
1lmj_A,7,0.0
1lmj_A,8,0.0
1lmj_A,9,0.0
1lo1_A,0,0.0
1lo1_A,1,0.0
1lo1_A,2,0.0
1lo1_A,3,0.0
1lo1_A,4,0.0
1lo1_A,5,0.0
1lo1_A,6,0.0
1lo1_A,7,0.0
1lo1_A,8,0.0
1lo1_A,9,0.9987
1lpv_A,0,0.0
1lpv_A,1,0.0
1lpv_A,2,0.0
1lpv_A,3,0.0
1lpv_A,4,0.0
1lpv_A,5,0.0
1lpv_A,6,0.0
1lpv_A,7,0.0
1lpv_A,8,0.0
1lpv_A,9,0.9976
1lv3_A,0,0.0
1lv3_A,1,0.0
1lv3_A,2,0.0
1lv3_A,3,0.0
1lv3_A,4,0.0
1lv3_A,5,0.0
1lv3_A,6,0.565
1lv3_A,7,0.0
1lv3_A,8,0.0
1lv3_A,9,0.9977
1lv7_A,0,0.548
1lv7_A,1,0.0
1lv7_A,2,0.0
1lv7_A,3,0.0
1lv7_A,4,0.0
1lv7_A,5,0.6614
1lv7_A,6,0.7441
1lv7_A,7,0.0
1lv7_A,8,0.0
1lv7_A,9,0.0
1lwd_A,0,0.4835
1lwd_A,1,0.0
1lwd_A,2,0.0
1lwd_A,3,0.0
1lwd_A,4,0.0
1lwd_A,5,0.5407
1lwd_A,6,0.7226
1lwd_A,7,0.0
1lwd_A,8,0.0
1lwd_A,9,0.4232
1m32_B,0,0.0
1m32_B,1,0.0
1m32_B,2,0.0
1m32_B,3,0.0
1m32_B,4,0.0
1m32_B,5,0.0
1m32_B,6,0.0
1m32_B,7,0.0
1m32_B,8,0.0
1m32_B,9,0.0
1m36_A,0,0.0
1m36_A,1,0.0
1m36_A,2,0.0
1m36_A,3,0.0
1m36_A,4,0.0
1m36_A,5,0.0
1m36_A,6,0.0
1m36_A,7,0.0
1m36_A,8,0.0
1m36_A,9,0.9983
1m3v_A,0,0.0
1m3v_A,1,0.0
1m3v_A,2,0.0
1m3v_A,3,0.0
1m3v_A,4,0.0
1m3v_A,5,0.0
1m3v_A,6,0.0
1m3v_A,7,0.0
1m3v_A,8,0.0
1m3v_A,9,0.9981
1m9o_A,0,0.0
1m9o_A,1,0.0
1m9o_A,2,0.0
1m9o_A,3,0.0
1m9o_A,4,0.0
1m9o_A,5,0.0
1m9o_A,6,0.5879
1m9o_A,7,0.0
1m9o_A,8,0.0
1m9o_A,9,0.9974
1mcp_H,0,0.0
1mcp_H,1,0.0
1mcp_H,2,0.0
1mcp_H,3,0.0
1mcp_H,4,0.0
1mcp_H,5,0.0
1mcp_H,6,0.0
1mcp_H,7,0.0
1mcp_H,8,0.0
1mcp_H,9,0.0
1mj5_A,0,0.0
1mj5_A,1,0.0
1mj5_A,2,0.0
1mj5_A,3,0.0
1mj5_A,4,0.0
1mj5_A,5,0.0
1mj5_A,6,0.6407
1mj5_A,7,0.0
1mj5_A,8,0.0
1mj5_A,9,0.5334
1mm2_A,0,0.5201
1mm2_A,1,0.0
1mm2_A,2,0.0
1mm2_A,3,0.0
1mm2_A,4,0.0
1mm2_A,5,0.5377
1mm2_A,6,0.5587
1mm2_A,7,0.0
1mm2_A,8,0.0
1mm2_A,9,0.9984
1mm3_A,0,0.5131
1mm3_A,1,0.0
1mm3_A,2,0.0
1mm3_A,3,0.0
1mm3_A,4,0.0
1mm3_A,5,0.5292
1mm3_A,6,0.56
1mm3_A,7,0.0
1mm3_A,8,0.0
1mm3_A,9,0.9984
1mwz_A,0,0.0
1mwz_A,1,0.0
1mwz_A,2,0.0
1mwz_A,3,0.0
1mwz_A,4,0.0
1mwz_A,5,0.0
1mwz_A,6,0.603
1mwz_A,7,0.0
1mwz_A,8,0.0
1mwz_A,9,0.9966
1mxa_A,0,0.0
1mxa_A,1,0.0
1mxa_A,2,0.0
1mxa_A,3,0.0
1mxa_A,4,0.0
1mxa_A,5,0.0
1mxa_A,6,0.4804
1mxa_A,7,0.0
1mxa_A,8,0.0
1mxa_A,9,0.0
1n0z_A,0,0.3758
1n0z_A,1,0.0
1n0z_A,2,0.0
1n0z_A,3,0.0
1n0z_A,4,0.0
1n0z_A,5,0.0
1n0z_A,6,0.0
1n0z_A,7,0.0
1n0z_A,8,0.0
1n0z_A,9,0.9983
1n4w_A,0,0.0
1n4w_A,1,0.0
1n4w_A,2,0.0
1n4w_A,3,0.0
1n4w_A,4,0.0
1n4w_A,5,0.0
1n4w_A,6,0.0
1n4w_A,7,0.0
1n4w_A,8,0.0
1n4w_A,9,0.0
1n7s_A,0,0.0
1n7s_A,1,0.0
1n7s_A,2,0.0
1n7s_A,3,0.0
1n7s_A,4,0.0
1n7s_A,5,0.0
1n7s_A,6,0.0
1n7s_A,7,0.0
1n7s_A,8,0.0
1n7s_A,9,0.0
1ncs_A,0,0.0
1ncs_A,1,0.0
1ncs_A,2,0.0
1ncs_A,3,0.0
1ncs_A,4,0.0
1ncs_A,5,0.0
1ncs_A,6,0.7059
1ncs_A,7,0.0
1ncs_A,8,0.0
1ncs_A,9,0.9977
1nee_A,0,0.0
1nee_A,1,0.0
1nee_A,2,0.0
1nee_A,3,0.0
1nee_A,4,0.0
1nee_A,5,0.0
1nee_A,6,0.0
1nee_A,7,0.0
1nee_A,8,0.0
1nee_A,9,0.9965
1ng3_A,0,0.0
1ng3_A,1,0.0
1ng3_A,2,0.0
1ng3_A,3,0.0
1ng3_A,4,0.0
1ng3_A,5,0.0
1ng3_A,6,0.0
1ng3_A,7,0.0
1ng3_A,8,0.0
1ng3_A,9,0.0
1ng9_A,0,0.7665
1ng9_A,1,0.0
1ng9_A,2,0.0
1ng9_A,3,0.0
1ng9_A,4,0.0
1ng9_A,5,0.875
1ng9_A,6,0.9181
1ng9_A,7,0.0
1ng9_A,8,0.0
1ng9_A,9,0.4527
1nj3_A,0,0.0
1nj3_A,1,0.0
1nj3_A,2,0.0
1nj3_A,3,0.0
1nj3_A,4,0.0
1nj3_A,5,0.0
1nj3_A,6,0.0
1nj3_A,7,0.0
1nj3_A,8,0.0
1nj3_A,9,0.9981
1nku_A,0,0.0
1nku_A,1,0.0
1nku_A,2,0.0
1nku_A,3,0.0
1nku_A,4,0.0
1nku_A,5,0.0
1nku_A,6,0.0
1nku_A,7,0.0
1nku_A,8,0.0
1nku_A,9,0.9566
1nmw_A,0,0.0
1nmw_A,1,0.0
1nmw_A,2,0.0
1nmw_A,3,0.0
1nmw_A,4,0.0
1nmw_A,5,0.0
1nmw_A,6,0.0
1nmw_A,7,0.0
1nmw_A,8,0.0
1nmw_A,9,0.0
1npq_A,0,0.9825
1npq_A,1,0.0
1npq_A,2,0.0
1npq_A,3,0.0
1npq_A,4,0.0
1npq_A,5,0.7236
1npq_A,6,0.871
1npq_A,7,0.0
1npq_A,8,0.0
1npq_A,9,0.495
1nqv_A,0,0.0
1nqv_A,1,0.0
1nqv_A,2,0.0
1nqv_A,3,0.0
1nqv_A,4,0.0
1nqv_A,5,0.0
1nqv_A,6,0.0
1nqv_A,7,0.0
1nqv_A,8,0.0
1nqv_A,9,0.0
1nya_A,0,0.9884
1nya_A,1,0.0
1nya_A,2,0.0
1nya_A,3,0.0
1nya_A,4,0.0
1nya_A,5,0.7371
1nya_A,6,0.8789
1nya_A,7,0.0
1nya_A,8,0.0
1nya_A,9,0.0
1nyp_A,0,0.0
1nyp_A,1,0.0
1nyp_A,2,0.0
1nyp_A,3,0.0
1nyp_A,4,0.0
1nyp_A,5,0.0
1nyp_A,6,0.0
1nyp_A,7,0.0
1nyp_A,8,0.0
1nyp_A,9,0.9975
1o6v_B,0,0.353
1o6v_B,1,0.0
1o6v_B,2,0.0
1o6v_B,3,0.0
1o6v_B,4,0.0
1o6v_B,5,0.0
1o6v_B,6,0.0
1o6v_B,7,0.0
1o6v_B,8,0.0
1o6v_B,9,0.0
1o9t_B,0,0.0
1o9t_B,1,0.0
1o9t_B,2,0.0
1o9t_B,3,0.0
1o9t_B,4,0.0
1o9t_B,5,0.0
1o9t_B,6,0.0
1o9t_B,7,0.0
1o9t_B,8,0.0
1o9t_B,9,0.0
1oes_A,0,0.0
1oes_A,1,0.0
1oes_A,2,0.0
1oes_A,3,0.0
1oes_A,4,0.0
1oes_A,5,0.0
1oes_A,6,0.0
1oes_A,7,0.0
1oes_A,8,0.0
1oes_A,9,0.0
1ofr_B,0,0.3441
1ofr_B,1,0.0
1ofr_B,2,0.0
1ofr_B,3,0.0
1ofr_B,4,0.0
1ofr_B,5,0.0
1ofr_B,6,0.8778
1ofr_B,7,0.0
1ofr_B,8,0.0
1ofr_B,9,0.8385
1ofr_H,0,0.3447
1ofr_H,1,0.0
1ofr_H,2,0.0
1ofr_H,3,0.0
1ofr_H,4,0.0
1ofr_H,5,0.0
1ofr_H,6,0.8758
1ofr_H,7,0.0
1ofr_H,8,0.0
1ofr_H,9,0.8373
1oh5_A,0,0.8021
1oh5_A,1,0.0
1oh5_A,2,0.0
1oh5_A,3,0.0
1oh5_A,4,0.0
1oh5_A,5,0.8849
1oh5_A,6,0.9209
1oh5_A,7,0.0
1oh5_A,8,0.0
1oh5_A,9,0.4312
1oq6_A,0,0.0
1oq6_A,1,0.0
1oq6_A,2,0.0
1oq6_A,3,0.0
1oq6_A,4,0.0
1oq6_A,5,0.0
1oq6_A,6,0.4928
1oq6_A,7,0.0
1oq6_A,8,0.0
1oq6_A,9,0.9952
1os6_A,0,0.0
1os6_A,1,0.0
1os6_A,2,0.0
1os6_A,3,0.0
1os6_A,4,0.0
1os6_A,5,0.0
1os6_A,6,0.0
1os6_A,7,0.0
1os6_A,8,0.0
1os6_A,9,0.0
1ovx_A,0,0.0
1ovx_A,1,0.0
1ovx_A,2,0.0
1ovx_A,3,0.0
1ovx_A,4,0.0
1ovx_A,5,0.0
1ovx_A,6,0.4956
1ovx_A,7,0.0
1ovx_A,8,0.0
1ovx_A,9,0.9985
1oz0_A,0,0.0
1oz0_A,1,0.0
1oz0_A,2,0.0
1oz0_A,3,0.0
1oz0_A,4,0.0
1oz0_A,5,0.0
1oz0_A,6,0.0
1oz0_A,7,0.0
1oz0_A,8,0.0
1oz0_A,9,0.0
1ozs_A,0,0.9899
1ozs_A,1,0.0
1ozs_A,2,0.0
1ozs_A,3,0.0
1ozs_A,4,0.0
1ozs_A,5,0.7592
1ozs_A,6,0.8947
1ozs_A,7,0.0
1ozs_A,8,0.0
1ozs_A,9,0.4916
1p0k_A,0,0.0
1p0k_A,1,0.0
1p0k_A,2,0.0
1p0k_A,3,0.0
1p0k_A,4,0.0
1p0k_A,5,0.0
1p0k_A,6,0.5487
1p0k_A,7,0.0
1p0k_A,8,0.0
1p0k_A,9,0.0
1p0k_B,0,0.0
1p0k_B,1,0.0
1p0k_B,2,0.0
1p0k_B,3,0.0
1p0k_B,4,0.0
1p0k_B,5,0.0
1p0k_B,6,0.5675
1p0k_B,7,0.0
1p0k_B,8,0.0
1p0k_B,9,0.4225
1p7a_A,0,0.0
1p7a_A,1,0.0
1p7a_A,2,0.0
1p7a_A,3,0.0
1p7a_A,4,0.0
1p7a_A,5,0.0
1p7a_A,6,0.5863
1p7a_A,7,0.0
1p7a_A,8,0.0
1p7a_A,9,0.9982
1paa_A,0,0.0
1paa_A,1,0.0
1paa_A,2,0.0
1paa_A,3,0.0
1paa_A,4,0.0
1paa_A,5,0.0
1paa_A,6,0.6085
1paa_A,7,0.0
1paa_A,8,0.0
1paa_A,9,0.9984
1pb5_A,0,0.9763
1pb5_A,1,0.0
1pb5_A,2,0.0
1pb5_A,3,0.0
1pb5_A,4,0.0
1pb5_A,5,0.6157
1pb5_A,6,0.7602
1pb5_A,7,0.0
1pb5_A,8,0.0
1pb5_A,9,0.0
1pft_A,0,0.0
1pft_A,1,0.0
1pft_A,2,0.0
1pft_A,3,0.0
1pft_A,4,0.0
1pft_A,5,0.0
1pft_A,6,0.0
1pft_A,7,0.0
1pft_A,8,0.0
1pft_A,9,0.9982
1pir_A,0,0.3935
1pir_A,1,0.0
1pir_A,2,0.0
1pir_A,3,0.0
1pir_A,4,0.0
1pir_A,5,0.0
1pir_A,6,0.0
1pir_A,7,0.0
1pir_A,8,0.0
1pir_A,9,0.0
1pla_A,0,0.0
1pla_A,1,0.0
1pla_A,2,0.0
1pla_A,3,0.0
1pla_A,4,0.0
1pla_A,5,0.0
1pla_A,6,0.5735
1pla_A,7,0.0
1pla_A,8,0.0
1pla_A,9,0.8175
1pnt_A,0,0.395
1pnt_A,1,0.0
1pnt_A,2,0.0
1pnt_A,3,0.0
1pnt_A,4,0.0
1pnt_A,5,0.583
1pnt_A,6,0.6524
1pnt_A,7,0.0
1pnt_A,8,0.0
1pnt_A,9,0.9338
1poh_A,0,0.0
1poh_A,1,0.0
1poh_A,2,0.0
1poh_A,3,0.0
1poh_A,4,0.0
1poh_A,5,0.0
1poh_A,6,0.0
1poh_A,7,0.0
1poh_A,8,0.0
1poh_A,9,0.0
1ppx_A,0,0.9159
1ppx_A,1,0.0
1ppx_A,2,0.0
1ppx_A,3,0.0
1ppx_A,4,0.0
1ppx_A,5,0.8734
1ppx_A,6,0.9262
1ppx_A,7,0.0
1ppx_A,8,0.0
1ppx_A,9,0.5543
1prr_A,0,0.9796
1prr_A,1,0.0
1prr_A,2,0.0
1prr_A,3,0.0
1prr_A,4,0.0
1prr_A,5,0.7349
1prr_A,6,0.8694
1prr_A,7,0.0
1prr_A,8,0.0
1prr_A,9,0.0
1pxe_A,0,0.0
1pxe_A,1,0.0
1pxe_A,2,0.0
1pxe_A,3,0.0
1pxe_A,4,0.0
1pxe_A,5,0.0
1pxe_A,6,0.6715
1pxe_A,7,0.0
1pxe_A,8,0.0
1pxe_A,9,0.9976
1pyc_A,0,0.0
1pyc_A,1,0.0
1pyc_A,2,0.0
1pyc_A,3,0.0
1pyc_A,4,0.0
1pyc_A,5,0.0
1pyc_A,6,0.0
1pyc_A,7,0.0
1pyc_A,8,0.0
1pyc_A,9,0.9982
1q0k_A,0,0.3778
1q0k_A,1,0.0
1q0k_A,2,0.0
1q0k_A,3,0.0
1q0k_A,4,0.0
1q0k_A,5,0.0
1q0k_A,6,0.8419
1q0k_A,7,0.0
1q0k_A,8,0.0
1q0k_A,9,0.8939
1q3r_D,0,0.0
1q3r_D,1,0.0
1q3r_D,2,0.0
1q3r_D,3,0.0
1q3r_D,4,0.0
1q3r_D,5,0.0
1q3r_D,6,0.0
1q3r_D,7,0.0
1q3r_D,8,0.0
1q3r_D,9,0.0
1q3y_A,0,0.0
1q3y_A,1,0.0
1q3y_A,2,0.0
1q3y_A,3,0.0
1q3y_A,4,0.0
1q3y_A,5,0.0
1q3y_A,6,0.474
1q3y_A,7,0.0
1q3y_A,8,0.0
1q3y_A,9,0.9971
1qbh_A,0,0.0
1qbh_A,1,0.0
1qbh_A,2,0.0
1qbh_A,3,0.0
1qbh_A,4,0.0
1qbh_A,5,0.0
1qbh_A,6,0.7827
1qbh_A,7,0.0
1qbh_A,8,0.0
1qbh_A,9,0.9973
1qke_A,0,0.0
1qke_A,1,0.0
1qke_A,2,0.0
1qke_A,3,0.0
1qke_A,4,0.0
1qke_A,5,0.0
1qke_A,6,0.0
1qke_A,7,0.0
1qke_A,8,0.0
1qke_A,9,0.5597
1ql6_A,0,0.8369
1ql6_A,1,0.0
1ql6_A,2,0.0
1ql6_A,3,0.0
1ql6_A,4,0.0
1ql6_A,5,0.9263
1ql6_A,6,0.964
1ql6_A,7,0.0
1ql6_A,8,0.0
1ql6_A,9,0.4844
1qle_A,0,0.0
1qle_A,1,0.0
1qle_A,2,0.0
1qle_A,3,0.0
1qle_A,4,0.0
1qle_A,5,0.0
1qle_A,6,0.6731
1qle_A,7,0.0
1qle_A,8,0.0
1qle_A,9,0.4838
1qle_B,0,0.0
1qle_B,1,0.0
1qle_B,2,0.0
1qle_B,3,0.0
1qle_B,4,0.0
1qle_B,5,0.0
1qle_B,6,0.0
1qle_B,7,0.0
1qle_B,8,0.0
