pdbid,ion,lig_labs,target
1e08_D,ZN,3,0
1e08_D,ZN,4,0
1e08_D,ZN,5,0
1e08_D,ZN,6,0
1e08_D,ZN,7,0
1e08_D,ZN,8,0
1e08_D,ZN,9,1
1e0a_A,MG,0,0
1e0a_A,MG,1,0
1e0a_A,MG,2,0
1e0a_A,MG,3,0
1e0a_A,MG,4,0
1e0a_A,MG,5,1
1e0a_A,MG,6,0
1e0a_A,MG,7,0
1e0a_A,MG,8,0
1e0a_A,MG,9,0
1e0e_A,ZN,0,0
1e0e_A,ZN,1,0
1e0e_A,ZN,2,0
1e0e_A,ZN,3,0
1e0e_A,ZN,4,0
1e0e_A,ZN,5,0
1e0e_A,ZN,6,0
1e0e_A,ZN,7,0
1e0e_A,ZN,8,0
1e0e_A,ZN,9,1
1e0e_B,ZN,0,0
1e0e_B,ZN,1,0
1e0e_B,ZN,2,0
1e0e_B,ZN,3,0
1e0e_B,ZN,4,0
1e0e_B,ZN,5,0
1e0e_B,ZN,6,0
1e0e_B,ZN,7,0
1e0e_B,ZN,8,0
1e0e_B,ZN,9,1
1e1q_E,PO4,0,0
1e1q_E,PO4,1,0
1e1q_E,PO4,2,0
1e1q_E,PO4,3,0
1e1q_E,PO4,4,0
1e1q_E,PO4,5,0
1e1q_E,PO4,6,0
1e1q_E,PO4,7,1
1e1q_E,PO4,8,0
1e1q_E,PO4,9,0
1e1t_A,MG,0,0
1e1t_A,MG,1,0
1e1t_A,MG,2,0
1e1t_A,MG,3,0
1e1t_A,MG,4,0
1e1t_A,MG,5,1
1e1t_A,MG,6,0
1e1t_A,MG,7,0
1e1t_A,MG,8,0
1e1t_A,MG,9,0
1e29_A,CA,0,1
1e29_A,CA,1,0
1e29_A,CA,2,0
1e29_A,CA,3,0
1e29_A,CA,4,0
1e29_A,CA,5,0
1e29_A,CA,6,0
1e29_A,CA,7,0
1e29_A,CA,8,0
1e29_A,CA,9,0
1e46_P,ZN,0,0
1e46_P,ZN,1,0
1e46_P,ZN,2,0
1e46_P,ZN,3,0
1e46_P,ZN,4,0
1e46_P,ZN,5,0
1e46_P,ZN,6,0
1e46_P,ZN,7,0
1e46_P,ZN,8,0
1e46_P,ZN,9,1
1e47_P,ZN,0,0
1e47_P,ZN,1,0
1e47_P,ZN,2,0
1e47_P,ZN,3,0
1e47_P,ZN,4,0
1e47_P,ZN,5,0
1e47_P,ZN,6,0
1e47_P,ZN,7,0
1e47_P,ZN,8,0
1e47_P,ZN,9,1
1e48_P,ZN,0,0
1e48_P,ZN,1,0
1e48_P,ZN,2,0
1e48_P,ZN,3,0
1e48_P,ZN,4,0
1e48_P,ZN,5,0
1e48_P,ZN,6,0
1e48_P,ZN,7,0
1e48_P,ZN,8,0
1e48_P,ZN,9,1
1e49_P,ZN,0,0
1e49_P,ZN,1,0
1e49_P,ZN,2,0
1e49_P,ZN,3,0
1e49_P,ZN,4,0
1e49_P,ZN,5,0
1e49_P,ZN,6,0
1e49_P,ZN,7,0
1e49_P,ZN,8,0
1e49_P,ZN,9,1
1e4a_P,ZN,0,0
1e4a_P,ZN,1,0
1e4a_P,ZN,2,0
1e4a_P,ZN,3,0
1e4a_P,ZN,4,0
1e4a_P,ZN,5,0
1e4a_P,ZN,6,0
1e4a_P,ZN,7,0
1e4a_P,ZN,8,0
1e4a_P,ZN,9,1
1e4b_P,ZN,0,0
1e4b_P,ZN,1,0
1e4b_P,ZN,2,0
1e4b_P,ZN,3,0
1e4b_P,ZN,4,0
1e4b_P,ZN,5,0
1e4b_P,ZN,6,0
1e4b_P,ZN,7,0
1e4b_P,ZN,8,0
1e4b_P,ZN,9,1
1e4c_P,ZN,0,0
1e4c_P,ZN,1,0
1e4c_P,ZN,2,0
1e4c_P,ZN,3,0
1e4c_P,ZN,4,0
1e4c_P,ZN,5,0
1e4c_P,ZN,6,0
1e4c_P,ZN,7,0
1e4c_P,ZN,8,0
1e4c_P,ZN,9,1
1e4u_A,ZN,0,0
1e4u_A,ZN,1,0
1e4u_A,ZN,2,0
1e4u_A,ZN,3,0
1e4u_A,ZN,4,0
1e4u_A,ZN,5,0
1e4u_A,ZN,6,0
1e4u_A,ZN,7,0
1e4u_A,ZN,8,0
1e4u_A,ZN,9,1
1e6c_A,PO4,0,0
1e6c_A,PO4,1,0
1e6c_A,PO4,2,0
1e6c_A,PO4,3,0
1e6c_A,PO4,4,0
1e6c_A,PO4,5,0
1e6c_A,PO4,6,0
1e6c_A,PO4,7,1
1e6c_A,PO4,8,0
1e6c_A,PO4,9,0
1e6c_B,PO4,0,0
1e6c_B,PO4,1,0
1e6c_B,PO4,2,0
1e6c_B,PO4,3,0
1e6c_B,PO4,4,0
1e6c_B,PO4,5,0
1e6c_B,PO4,6,0
1e6c_B,PO4,7,1
1e6c_B,PO4,8,0
1e6c_B,PO4,9,0
1ef4_A,ZN,0,0
1ef4_A,ZN,1,0
1ef4_A,ZN,2,0
1ef4_A,ZN,3,0
1ef4_A,ZN,4,0
1ef4_A,ZN,5,0
1ef4_A,ZN,6,0
1ef4_A,ZN,7,0
1ef4_A,ZN,8,0
1ef4_A,ZN,9,1
1eh2_A,CA,0,1
1eh2_A,CA,1,0
1eh2_A,CA,2,0
1eh2_A,CA,3,0
1eh2_A,CA,4,0
1eh2_A,CA,5,0
1eh2_A,CA,6,0
1eh2_A,CA,7,0
1eh2_A,CA,8,0
1eh2_A,CA,9,0
1emn_A,CA,0,1
1emn_A,CA,1,0
1emn_A,CA,2,0
1emn_A,CA,3,0
1emn_A,CA,4,0
1emn_A,CA,5,0
1emn_A,CA,6,0
1emn_A,CA,7,0
1emn_A,CA,8,0
1emn_A,CA,9,0
1emo_A,CA,0,1
1emo_A,CA,1,0
1emo_A,CA,2,0
1emo_A,CA,3,0
1emo_A,CA,4,0
1emo_A,CA,5,0
1emo_A,CA,6,0
1emo_A,CA,7,0
1emo_A,CA,8,0
1emo_A,CA,9,0
1esk_A,ZN,0,0
1esk_A,ZN,1,0
1esk_A,ZN,2,0
1esk_A,ZN,3,0
1esk_A,ZN,4,0
1esk_A,ZN,5,0
1esk_A,ZN,6,0
1esk_A,ZN,7,0
1esk_A,ZN,8,0
1esk_A,ZN,9,1
1eub_A,CA,0,1
1eub_A,ZN,0,1
1eub_A,CA,1,0
1eub_A,ZN,1,0
1eub_A,CA,2,0
1eub_A,ZN,2,0
1eub_A,CA,3,0
1eub_A,ZN,3,0
1eub_A,CA,4,0
1eub_A,ZN,4,0
1eub_A,CA,5,0
1eub_A,ZN,5,0
1eub_A,CA,6,0
1eub_A,ZN,6,0
1eub_A,CA,7,0
1eub_A,ZN,7,0
1eub_A,CA,8,0
1eub_A,ZN,8,0
1eub_A,CA,9,1
1eub_A,ZN,9,1
1exk_A,ZN,0,0
1exk_A,ZN,1,0
1exk_A,ZN,2,0
1exk_A,ZN,3,0
1exk_A,ZN,4,0
1exk_A,ZN,5,0
1exk_A,ZN,6,0
1exk_A,ZN,7,0
1exk_A,ZN,8,0
1exk_A,ZN,9,1
1eyf_A,ZN,0,0
1eyf_A,ZN,1,0
1eyf_A,ZN,2,0
1eyf_A,ZN,3,0
1eyf_A,ZN,4,0
1eyf_A,ZN,5,0
1eyf_A,ZN,6,0
1eyf_A,ZN,7,0
1eyf_A,ZN,8,0
1eyf_A,ZN,9,1
1eyx_A,SO4,0,0
1eyx_A,SO4,1,0
1eyx_A,SO4,2,0
1eyx_A,SO4,3,0
1eyx_A,SO4,4,0
1eyx_A,SO4,5,0
1eyx_A,SO4,6,0
1eyx_A,SO4,7,0
1eyx_A,SO4,8,1
1eyx_A,SO4,9,0
1eyx_B,SO4,0,0
1eyx_B,SO4,1,0
1eyx_B,SO4,2,0
1eyx_B,SO4,3,0
1eyx_B,SO4,4,0
1eyx_B,SO4,5,0
1eyx_B,SO4,6,0
1eyx_B,SO4,7,0
1eyx_B,SO4,8,1
1eyx_B,SO4,9,0
1f4s_P,ZN,0,0
1f4s_P,ZN,1,0
1f4s_P,ZN,2,0
1f4s_P,ZN,3,0
1f4s_P,ZN,4,0
1f4s_P,ZN,5,0
1f4s_P,ZN,6,0
1f4s_P,ZN,7,0
1f4s_P,ZN,8,0
1f4s_P,ZN,9,1
1f4v_A,MG,0,0
1f4v_A,MG,1,0
1f4v_A,MG,2,0
1f4v_A,MG,3,0
1f4v_A,MG,4,0
1f4v_A,MG,5,1
1f4v_A,MG,6,0
1f4v_A,MG,7,0
1f4v_A,MG,8,0
1f4v_A,MG,9,0
1f4v_B,MG,0,0
1f4v_B,MG,1,0
1f4v_B,MG,2,0
1f4v_B,MG,3,0
1f4v_B,MG,4,0
1f4v_B,MG,5,1
1f4v_B,MG,6,0
1f4v_B,MG,7,0
1f4v_B,MG,8,0
1f4v_B,MG,9,0
1f55_A,CA,0,1
1f55_A,CA,1,0
1f55_A,CA,2,0
1f55_A,CA,3,0
1f55_A,CA,4,0
1f55_A,CA,5,0
1f55_A,CA,6,0
1f55_A,CA,7,0
1f55_A,CA,8,0
1f55_A,CA,9,0
1f5e_P,ZN,0,0
1f5e_P,ZN,1,0
1f5e_P,ZN,2,0
1f5e_P,ZN,3,0
1f5e_P,ZN,4,0
1f5e_P,ZN,5,0
1f5e_P,ZN,6,0
1f5e_P,ZN,7,0
1f5e_P,ZN,8,0
1f5e_P,ZN,9,1
1f5y_A,CA,0,1
1f5y_A,CA,1,0
1f5y_A,CA,2,0
1f5y_A,CA,3,0
1f5y_A,CA,4,0
1f5y_A,CA,5,0
1f5y_A,CA,6,0
1f5y_A,CA,7,0
1f5y_A,CA,8,0
1f5y_A,CA,9,0
1f62_A,ZN,0,0
1f62_A,ZN,1,0
1f62_A,ZN,2,0
1f62_A,ZN,3,0
1f62_A,ZN,4,0
1f62_A,ZN,5,0
1f62_A,ZN,6,0
1f62_A,ZN,7,0
1f62_A,ZN,8,0
1f62_A,ZN,9,1
1f6u_A,ZN,0,0
1f6u_A,ZN,1,0
1f6u_A,ZN,2,0
1f6u_A,ZN,3,0
1f6u_A,ZN,4,0
1f6u_A,ZN,5,0
1f6u_A,ZN,6,0
1f6u_A,ZN,7,0
1f6u_A,ZN,8,0
1f6u_A,ZN,9,1
1f81_A,ZN,0,0
1f81_A,ZN,1,0
1f81_A,ZN,2,0
1f81_A,ZN,3,0
1f81_A,ZN,4,0
1f81_A,ZN,5,0
1f81_A,ZN,6,0
1f81_A,ZN,7,0
1f81_A,ZN,8,0
1f81_A,ZN,9,1
1f8h_A,CA,0,1
1f8h_A,CA,1,0
1f8h_A,CA,2,0
1f8h_A,CA,3,0
1f8h_A,CA,4,0
1f8h_A,CA,5,0
1f8h_A,CA,6,0
1f8h_A,CA,7,0
1f8h_A,CA,8,0
1f8h_A,CA,9,0
1f8z_A,CA,0,1
1f8z_A,CA,1,0
1f8z_A,CA,2,0
1f8z_A,CA,3,0
1f8z_A,CA,4,0
1f8z_A,CA,5,0
1f8z_A,CA,6,0
1f8z_A,CA,7,0
1f8z_A,CA,8,0
1f8z_A,CA,9,0
1f9x_A,ZN,0,0
1f9x_A,ZN,1,0
1f9x_A,ZN,2,0
1f9x_A,ZN,3,0
1f9x_A,ZN,4,0
1f9x_A,ZN,5,0
1f9x_A,ZN,6,0
1f9x_A,ZN,7,0
1f9x_A,ZN,8,0
1f9x_A,ZN,9,1
1fa4_A,CU,0,0
1fa4_A,CU,1,0
1fa4_A,CU,2,1
1fa4_A,CU,3,0
1fa4_A,CU,4,0
1fa4_A,CU,5,0
1fa4_A,CU,6,0
1fa4_A,CU,7,0
1fa4_A,CU,8,0
1fa4_A,CU,9,0
1faq_A,ZN,0,0
1faq_A,ZN,1,0
1faq_A,ZN,2,0
1faq_A,ZN,3,0
1faq_A,ZN,4,0
1faq_A,ZN,5,0
1faq_A,ZN,6,0
1faq_A,ZN,7,0
1faq_A,ZN,8,0
1faq_A,ZN,9,1
1far_A,ZN,0,0
1far_A,ZN,1,0
1far_A,ZN,2,0
1far_A,ZN,3,0
1far_A,ZN,4,0
1far_A,ZN,5,0
1far_A,ZN,6,0
1far_A,ZN,7,0
1far_A,ZN,8,0
1far_A,ZN,9,1
1fc2_C,SO4,0,0
1fc2_C,SO4,1,0
1fc2_C,SO4,2,0
1fc2_C,SO4,3,0
1fc2_C,SO4,4,0
1fc2_C,SO4,5,0
1fc2_C,SO4,6,0
1fc2_C,SO4,7,0
1fc2_C,SO4,8,1
1fc2_C,SO4,9,0
1ff1_A,CA,0,1
1ff1_A,CA,1,0
1ff1_A,CA,2,0
1ff1_A,CA,3,0
1ff1_A,CA,4,0
1ff1_A,CA,5,0
1ff1_A,CA,6,0
1ff1_A,CA,7,0
1ff1_A,CA,8,0
1ff1_A,CA,9,0
1fi5_A,CA,0,1
1fi5_A,CA,1,0
1fi5_A,CA,2,0
1fi5_A,CA,3,0
1fi5_A,CA,4,0
1fi5_A,CA,5,0
1fi5_A,CA,6,0
1fi5_A,CA,7,0
1fi5_A,CA,8,0
1fi5_A,CA,9,0
1fi6_A,CA,0,1
1fi6_A,CA,1,0
1fi6_A,CA,2,0
1fi6_A,CA,3,0
1fi6_A,CA,4,0
1fi6_A,CA,5,0
1fi6_A,CA,6,0
1fi6_A,CA,7,0
1fi6_A,CA,8,0
1fi6_A,CA,9,0
1fls_A,CA,0,1
1fls_A,ZN,0,1
1fls_A,CA,1,0
1fls_A,ZN,1,0
1fls_A,CA,2,0
1fls_A,ZN,2,0
1fls_A,CA,3,0
1fls_A,ZN,3,0
1fls_A,CA,4,0
1fls_A,ZN,4,0
1fls_A,CA,5,0
1fls_A,ZN,5,0
1fls_A,CA,6,0
1fls_A,ZN,6,0
1fls_A,CA,7,0
1fls_A,ZN,7,0
1fls_A,CA,8,0
1fls_A,ZN,8,0
1fls_A,CA,9,1
1fls_A,ZN,9,1
1fm1_A,CA,0,1
1fm1_A,ZN,0,1
1fm1_A,CA,1,0
1fm1_A,ZN,1,0
1fm1_A,CA,2,0
1fm1_A,ZN,2,0
1fm1_A,CA,3,0
1fm1_A,ZN,3,0
1fm1_A,CA,4,0
1fm1_A,ZN,4,0
1fm1_A,CA,5,0
1fm1_A,ZN,5,0
1fm1_A,CA,6,0
1fm1_A,ZN,6,0
1fm1_A,CA,7,0
1fm1_A,ZN,7,0
1fm1_A,CA,8,0
1fm1_A,ZN,8,0
1fm1_A,CA,9,1
1fm1_A,ZN,9,1
1fp0_A,ZN,0,0
1fp0_A,ZN,1,0
1fp0_A,ZN,2,0
1fp0_A,ZN,3,0
1fp0_A,ZN,4,0
1fp0_A,ZN,5,0
1fp0_A,ZN,6,0
1fp0_A,ZN,7,0
1fp0_A,ZN,8,0
1fp0_A,ZN,9,1
1fpp_A,PO4,0,0
1fpp_A,PO4,1,0
1fpp_A,PO4,2,0
1fpp_A,PO4,3,0
1fpp_A,PO4,4,0
1fpp_A,PO4,5,0
1fpp_A,PO4,6,0
1fpp_A,PO4,7,1
1fpp_A,PO4,8,0
1fpp_A,PO4,9,0
1fpw_A,CA,0,1
1fpw_A,CA,1,0
1fpw_A,CA,2,0
1fpw_A,CA,3,0
1fpw_A,CA,4,0
1fpw_A,CA,5,0
1fpw_A,CA,6,0
1fpw_A,CA,7,0
1fpw_A,CA,8,0
1fpw_A,CA,9,0
1fre_A,ZN,0,0
1fre_A,ZN,1,0
1fre_A,ZN,2,0
1fre_A,ZN,3,0
1fre_A,ZN,4,0
1fre_A,ZN,5,0
1fre_A,ZN,6,0
1fre_A,ZN,7,0
1fre_A,ZN,8,0
1fre_A,ZN,9,1
1fu9_A,ZN,0,0
1fu9_A,ZN,1,0
1fu9_A,ZN,2,0
1fu9_A,ZN,3,0
1fu9_A,ZN,4,0
1fu9_A,ZN,5,0
1fu9_A,ZN,6,0
1fu9_A,ZN,7,0
1fu9_A,ZN,8,0
1fu9_A,ZN,9,1
1fv5_A,ZN,0,0
1fv5_A,ZN,1,0
1fv5_A,ZN,2,0
1fv5_A,ZN,3,0
1fv5_A,ZN,4,0
1fv5_A,ZN,5,0
1fv5_A,ZN,6,0
1fv5_A,ZN,7,0
1fv5_A,ZN,8,0
1fv5_A,ZN,9,1
1fvs_A,CU,0,0
1fvs_A,CU,1,0
1fvs_A,CU,2,1
1fvs_A,CU,3,0
1fvs_A,CU,4,0
1fvs_A,CU,5,0
1fvs_A,CU,6,0
1fvs_A,CU,7,0
1fvs_A,CU,8,0
1fvs_A,CU,9,0
1fwm_A,SO4,0,0
1fwm_A,SO4,1,0
1fwm_A,SO4,2,0
1fwm_A,SO4,3,0
1fwm_A,SO4,4,0
1fwm_A,SO4,5,0
1fwm_A,SO4,6,0
1fwm_A,SO4,7,0
1fwm_A,SO4,8,1
1fwm_A,SO4,9,0
1fwq_A,ZN,0,0
1fwq_A,ZN,1,0
1fwq_A,ZN,2,0
1fwq_A,ZN,3,0
1fwq_A,ZN,4,0
1fwq_A,ZN,5,0
1fwq_A,ZN,6,0
1fwq_A,ZN,7,0
1fwq_A,ZN,8,0
1fwq_A,ZN,9,1
1fzh_C,CA,0,1
1fzh_C,CA,1,0
1fzh_C,CA,2,0
1fzh_C,CA,3,0
1fzh_C,CA,4,0
1fzh_C,CA,5,0
1fzh_C,CA,6,0
1fzh_C,CA,7,0
1fzh_C,CA,8,0
1fzh_C,CA,9,0
1g25_A,ZN,0,0
1g25_A,ZN,1,0
1g25_A,ZN,2,0
1g25_A,ZN,3,0
1g25_A,ZN,4,0
1g25_A,ZN,5,0
1g25_A,ZN,6,0
1g25_A,ZN,7,0
1g25_A,ZN,8,0
1g25_A,ZN,9,1
1g3f_A,ZN,0,0
1g3f_A,ZN,1,0
1g3f_A,ZN,2,0
1g3f_A,ZN,3,0
1g3f_A,ZN,4,0
1g3f_A,ZN,5,0
1g3f_A,ZN,6,0
1g3f_A,ZN,7,0
1g3f_A,ZN,8,0
1g3f_A,ZN,9,1
1g47_A,ZN,0,0
1g47_A,ZN,1,0
1g47_A,ZN,2,0
1g47_A,ZN,3,0
1g47_A,ZN,4,0
1g47_A,ZN,5,0
1g47_A,ZN,6,0
1g47_A,ZN,7,0
1g47_A,ZN,8,0
1g47_A,ZN,9,1
1g73_C,ZN,0,0
1g73_C,ZN,1,0
1g73_C,ZN,2,0
1g73_C,ZN,3,0
1g73_C,ZN,4,0
1g73_C,ZN,5,0
1g73_C,ZN,6,0
1g73_C,ZN,7,0
1g73_C,ZN,8,0
1g73_C,ZN,9,1
1g8t_A,SO4,0,0
1g8t_A,SO4,1,0
1g8t_A,SO4,2,0
1g8t_A,SO4,3,0
1g8t_A,SO4,4,0
1g8t_A,SO4,5,0
1g8t_A,SO4,6,0
1g8t_A,SO4,7,0
1g8t_A,SO4,8,1
1g8t_A,SO4,9,0
1gat_A,ZN,0,0
1gat_A,ZN,1,0
1gat_A,ZN,2,0
1gat_A,ZN,3,0
1gat_A,ZN,4,0
1gat_A,ZN,5,0
1gat_A,ZN,6,0
1gat_A,ZN,7,0
1gat_A,ZN,8,0
1gat_A,ZN,9,1
1gdc_A,ZN,0,0
1gdc_A,ZN,1,0
1gdc_A,ZN,2,0
1gdc_A,ZN,3,0
1gdc_A,ZN,4,0
1gdc_A,ZN,5,0
1gdc_A,ZN,6,0
1gdc_A,ZN,7,0
1gdc_A,ZN,8,0
1gdc_A,ZN,9,1
1glf_O,PO4,0,0
1glf_O,PO4,1,0
1glf_O,PO4,2,0
1glf_O,PO4,3,0
1glf_O,PO4,4,0
1glf_O,PO4,5,0
1glf_O,PO4,6,0
1glf_O,PO4,7,1
1glf_O,PO4,8,0
1glf_O,PO4,9,0
1glf_X,PO4,0,0
1glf_X,PO4,1,0
1glf_X,PO4,2,0
1glf_X,PO4,3,0
1glf_X,PO4,4,0
1glf_X,PO4,5,0
1glf_X,PO4,6,0
1glf_X,PO4,7,1
1glf_X,PO4,8,0
1glf_X,PO4,9,0
1glf_Y,PO4,0,0
1glf_Y,PO4,1,0
1glf_Y,PO4,2,0
1glf_Y,PO4,3,0
1glf_Y,PO4,4,0
1glf_Y,PO4,5,0
1glf_Y,PO4,6,0
1glf_Y,PO4,7,1
1glf_Y,PO4,8,0
1glf_Y,PO4,9,0
1glf_Z,PO4,0,0
1glf_Z,PO4,1,0
1glf_Z,PO4,2,0
1glf_Z,PO4,3,0
1glf_Z,PO4,4,0
1glf_Z,PO4,5,0
1glf_Z,PO4,6,0
1glf_Z,PO4,7,1
1glf_Z,PO4,8,0
1glf_Z,PO4,9,0
1gnf_A,ZN,0,0
1gnf_A,ZN,1,0
1gnf_A,ZN,2,0
1gnf_A,ZN,3,0
1gnf_A,ZN,4,0
1gnf_A,ZN,5,0
1gnf_A,ZN,6,0
1gnf_A,ZN,7,0
1gnf_A,ZN,8,0
1gnf_A,ZN,9,1
1gnx_A,SO4,0,0
1gnx_A,SO4,1,0
1gnx_A,SO4,2,0
1gnx_A,SO4,3,0
1gnx_A,SO4,4,0
1gnx_A,SO4,5,0
1gnx_A,SO4,6,0
1gnx_A,SO4,7,0
1gnx_A,SO4,8,1
1gnx_A,SO4,9,0
1gnx_B,SO4,0,0
1gnx_B,SO4,1,0
1gnx_B,SO4,2,0
1gnx_B,SO4,3,0
1gnx_B,SO4,4,0
1gnx_B,SO4,5,0
1gnx_B,SO4,6,0
1gnx_B,SO4,7,0
1gnx_B,SO4,8,1
1gnx_B,SO4,9,0
1gon_A,SO4,0,0
1gon_A,SO4,1,0
1gon_A,SO4,2,0
1gon_A,SO4,3,0
1gon_A,SO4,4,0
1gon_A,SO4,5,0
1gon_A,SO4,6,0
1gon_A,SO4,7,0
1gon_A,SO4,8,1
1gon_A,SO4,9,0
1gon_B,SO4,0,0
1gon_B,SO4,1,0
1gon_B,SO4,2,0
1gon_B,SO4,3,0
1gon_B,SO4,4,0
1gon_B,SO4,5,0
1gon_B,SO4,6,0
1gon_B,SO4,7,0
1gon_B,SO4,8,1
1gon_B,SO4,9,0
1goy_A,SO4,0,0
1goy_A,SO4,1,0
1goy_A,SO4,2,0
1goy_A,SO4,3,0
1goy_A,SO4,4,0
1goy_A,SO4,5,0
1goy_A,SO4,6,0
1goy_A,SO4,7,0
1goy_A,SO4,8,1
1goy_A,SO4,9,0
1goy_B,SO4,0,0
1goy_B,SO4,1,0
1goy_B,SO4,2,0
1goy_B,SO4,3,0
1goy_B,SO4,4,0
1goy_B,SO4,5,0
1goy_B,SO4,6,0
1goy_B,SO4,7,0
1goy_B,SO4,8,1
1goy_B,SO4,9,0
1gpw_A,PO4,0,0
1gpw_A,PO4,1,0
1gpw_A,PO4,2,0
1gpw_A,PO4,3,0
1gpw_A,PO4,4,0
1gpw_A,PO4,5,0
1gpw_A,PO4,6,0
1gpw_A,PO4,7,1
1gpw_A,PO4,8,0
1gpw_A,PO4,9,0
1gpw_C,PO4,0,0
1gpw_C,PO4,1,0
1gpw_C,PO4,2,0
1gpw_C,PO4,3,0
1gpw_C,PO4,4,0
1gpw_C,PO4,5,0
1gpw_C,PO4,6,0
1gpw_C,PO4,7,1
1gpw_C,PO4,8,0
1gpw_C,PO4,9,0
1gpw_E,PO4,0,0
1gpw_E,PO4,1,0
1gpw_E,PO4,2,0
1gpw_E,PO4,3,0
1gpw_E,PO4,4,0
1gpw_E,PO4,5,0
1gpw_E,PO4,6,0
1gpw_E,PO4,7,1
1gpw_E,PO4,8,0
1gpw_E,PO4,9,0
1grf_A,PO4,0,0
1grf_A,PO4,1,0
1grf_A,PO4,2,0
1grf_A,PO4,3,0
1grf_A,PO4,4,0
1grf_A,PO4,5,0
1grf_A,PO4,6,0
1grf_A,PO4,7,1
1grf_A,PO4,8,0
1grf_A,PO4,9,0
1grg_A,PO4,0,0
1grg_A,PO4,1,0
1grg_A,PO4,2,0
1grg_A,PO4,3,0
1grg_A,PO4,4,0
1grg_A,PO4,5,0
1grg_A,PO4,6,0
1grg_A,PO4,7,1
1grg_A,PO4,8,0
1grg_A,PO4,9,0
1gx7_A,FE2,0,0
1gx7_A,FE2,1,0
1gx7_A,FE2,2,0
1gx7_A,FE2,3,0
1gx7_A,FE2,4,1
1gx7_A,FE2,5,0
1gx7_A,FE2,6,0
1gx7_A,FE2,7,0
1gx7_A,FE2,8,0
1gx7_A,FE2,9,0
1gzh_D,ZN,0,0
1gzh_D,ZN,1,0
1gzh_D,ZN,2,0
1gzh_D,ZN,3,0
1gzh_D,ZN,4,0
1gzh_D,ZN,5,0
1gzh_D,ZN,6,0
1gzh_D,ZN,7,0
1gzh_D,ZN,8,0
1gzh_D,ZN,9,1
1h1a_B,CA,0,1
1h1a_B,CA,1,0
1h1a_B,CA,2,0
1h1a_B,CA,3,0
1h1a_B,CA,4,0
1h1a_B,CA,5,0
1h1a_B,CA,6,0
1h1a_B,CA,7,0
1h1a_B,CA,8,0
1h1a_B,CA,9,0
1h3i_B,MG,0,0
1h3i_B,MG,1,0
1h3i_B,MG,2,0
1h3i_B,MG,3,0
1h3i_B,MG,4,0
1h3i_B,MG,5,1
1h3i_B,MG,6,0
1h3i_B,MG,7,0
1h3i_B,MG,8,0
1h3i_B,MG,9,0
1h4b_A,CA,0,1
1h4b_A,CA,1,0
1h4b_A,CA,2,0
1h4b_A,CA,3,0
1h4b_A,CA,4,0
1h4b_A,CA,5,0
1h4b_A,CA,6,0
1h4b_A,CA,7,0
1h4b_A,CA,8,0
1h4b_A,CA,9,0
1h5n_A,SO4,0,0
1h5n_A,SO4,1,0
1h5n_A,SO4,2,0
1h5n_A,SO4,3,0
1h5n_A,SO4,4,0
1h5n_A,SO4,5,0
1h5n_A,SO4,6,0
1h5n_A,SO4,7,0
1h5n_A,SO4,8,1
1h5n_A,SO4,9,0
1h5n_C,SO4,0,0
1h5n_C,SO4,1,0
1h5n_C,SO4,2,0
1h5n_C,SO4,3,0
1h5n_C,SO4,4,0
1h5n_C,SO4,5,0
1h5n_C,SO4,6,0
1h5n_C,SO4,7,0
1h5n_C,SO4,8,1
1h5n_C,SO4,9,0
1h7b_A,PO4,0,0
1h7b_A,PO4,1,0
1h7b_A,PO4,2,0
1h7b_A,PO4,3,0
1h7b_A,PO4,4,0
1h7b_A,PO4,5,0
1h7b_A,PO4,6,0
1h7b_A,PO4,7,1
1h7b_A,PO4,8,0
1h7b_A,PO4,9,0
1h7u_B,MG,0,0
1h7u_B,MG,1,0
1h7u_B,MG,2,0
1h7u_B,MG,3,0
1h7u_B,MG,4,0
1h7u_B,MG,5,1
1h7u_B,MG,6,0
1h7u_B,MG,7,0
1h7u_B,MG,8,0
1h7u_B,MG,9,0
1h7v_A,ZN,0,0
1h7v_A,ZN,1,0
1h7v_A,ZN,2,0
1h7v_A,ZN,3,0
1h7v_A,ZN,4,0
1h7v_A,ZN,5,0
1h7v_A,ZN,6,0
1h7v_A,ZN,7,0
1h7v_A,ZN,8,0
1h7v_A,ZN,9,1
1h8h_B,MG,0,0
1h8h_B,MG,1,0
1h8h_B,MG,2,0
1h8h_B,MG,3,0
1h8h_B,MG,4,0
1h8h_B,MG,5,1
1h8h_B,MG,6,0
1h8h_B,MG,7,0
1h8h_B,MG,8,0
1h8h_B,MG,9,0
1hcp_A,ZN,0,0
1hcp_A,ZN,1,0
1hcp_A,ZN,2,0
1hcp_A,ZN,3,0
1hcp_A,ZN,4,0
1hcp_A,ZN,5,0
1hcp_A,ZN,6,0
1hcp_A,ZN,7,0
1hcp_A,ZN,8,0
1hcp_A,ZN,9,1
1he8_B,MG,0,0
1he8_B,MG,1,0
1he8_B,MG,2,0
1he8_B,MG,3,0
1he8_B,MG,4,0
1he8_B,MG,5,1
1he8_B,MG,6,0
1he8_B,MG,7,0
1he8_B,MG,8,0
1he8_B,MG,9,0
1hfe_M,ZN,0,0
1hfe_M,ZN,1,0
1hfe_M,ZN,2,0
1hfe_M,ZN,3,0
1hfe_M,ZN,4,0
1hfe_M,ZN,5,0
