pdbid,labels,predictions
1dzi_A,8,0.0
1dzi_A,9,0.912
1iym_A,0,0.0
1iym_A,1,0.0
1iym_A,2,0.0
1iym_A,3,0.0
1iym_A,4,0.0
1iym_A,5,0.0
1iym_A,6,0.0
1iym_A,7,0.0
1iym_A,8,0.0
1iym_A,9,1.0
1e08_D,0,0.0
1e08_D,1,0.0
1e08_D,2,0.0
1e08_D,3,0.0
1e08_D,4,0.0
1e08_D,5,0.0
1e08_D,6,0.508
1e08_D,7,0.0
1e08_D,8,0.0
1e08_D,9,0.733
1j2o_A,0,0.0
1j2o_A,1,0.0
1j2o_A,2,0.0
1j2o_A,3,0.0
1j2o_A,4,0.0
1j2o_A,5,0.0
1j2o_A,6,0.0
1j2o_A,7,0.0
1j2o_A,8,0.0
1j2o_A,9,1.0
1e0e_A,0,0.0
1e0e_A,1,0.0
1e0e_A,2,0.0
1e0e_A,3,0.0
1e0e_A,4,0.0
1e0e_A,5,0.0
1e0e_A,6,0.0
1e0e_A,7,0.0
1e0e_A,8,0.0
1e0e_A,9,1.0
1j3g_A,0,0.0
1j3g_A,1,0.0
1j3g_A,2,0.0
1j3g_A,3,0.0
1j3g_A,4,0.0
1j3g_A,5,0.0
1j3g_A,6,0.0
1j3g_A,7,0.0
1j3g_A,8,0.0
1j3g_A,9,1.0
1e1t_A,0,0.526
1e1t_A,1,0.0
1e1t_A,2,0.0
1e1t_A,3,0.0
1e1t_A,4,0.0
1e1t_A,5,0.949
1e1t_A,6,0.881
1e1t_A,7,0.0
1e1t_A,8,0.0
1e1t_A,9,0.0
1j5c_A,0,0.0
1j5c_A,1,0.0
1j5c_A,2,0.997
1j5c_A,3,0.0
1j5c_A,4,0.0
1j5c_A,5,0.0
1j5c_A,6,0.0
1j5c_A,7,0.0
1j5c_A,8,0.0
1j5c_A,9,0.527
1e29_A,0,0.877
1e29_A,1,0.0
1e29_A,2,0.865
1e29_A,3,0.0
1e29_A,4,0.0
1e29_A,5,0.0
1e29_A,6,0.0
1e29_A,7,0.0
1e29_A,8,0.0
1e29_A,9,0.963
1j70_A,0,0.0
1j70_A,1,0.0
1j70_A,2,0.0
1j70_A,3,0.0
1j70_A,4,0.0
1j70_A,5,0.568
1j70_A,6,0.0
1j70_A,7,0.832
1j70_A,8,0.789
1j70_A,9,0.785
1e46_P,0,0.0
1e46_P,1,0.674
1e46_P,2,0.0
1e46_P,3,0.0
1e46_P,4,0.823
1e46_P,5,0.0
1e46_P,6,0.935
1e46_P,7,0.908
1e46_P,8,0.0
1e46_P,9,0.972
1jba_A,0,0.999
1jba_A,1,0.0
1jba_A,2,0.0
1jba_A,3,0.0
1jba_A,4,0.0
1jba_A,5,0.0
1jba_A,6,0.0
1jba_A,7,0.0
1jba_A,8,0.0
1jba_A,9,0.0
1e47_P,0,0.0
1e47_P,1,0.677
1e47_P,2,0.0
1e47_P,3,0.0
1e47_P,4,0.841
1e47_P,5,0.0
1e47_P,6,0.933
1e47_P,7,0.915
1e47_P,8,0.548
1e47_P,9,0.965
1jc2_A,0,0.999
1jc2_A,1,0.0
1jc2_A,2,0.0
1jc2_A,3,0.0
1jc2_A,4,0.0
1jc2_A,5,0.0
1jc2_A,6,0.0
1jc2_A,7,0.0
1jc2_A,8,0.0
1jc2_A,9,0.0
1e48_P,0,0.0
1e48_P,1,0.675
1e48_P,2,0.0
1e48_P,3,0.0
1e48_P,4,0.843
1e48_P,5,0.0
1e48_P,6,0.932
1e48_P,7,0.914
1e48_P,8,0.534
1e48_P,9,0.962
1jfk_A,0,0.999
1jfk_A,1,0.0
1jfk_A,2,0.0
1jfk_A,3,0.0
1jfk_A,4,0.0
1jfk_A,5,0.0
1jfk_A,6,0.0
1jfk_A,7,0.0
1jfk_A,8,0.0
1jfk_A,9,0.539
1e49_P,0,0.0
1e49_P,1,0.676
1e49_P,2,0.0
1e49_P,3,0.0
1e49_P,4,0.826
1e49_P,5,0.0
1e49_P,6,0.931
1e49_P,7,0.853
1e49_P,8,0.0
1e49_P,9,0.972
1eub_A,0,0.999
1eub_A,1,0.0
1eub_A,2,0.0
1eub_A,3,0.0
1eub_A,4,0.0
1eub_A,5,0.0
1eub_A,6,0.0
1eub_A,7,0.0
1eub_A,8,0.0
1eub_A,9,1.0
1eub_A,0,0.999
1eub_A,1,0.0
1eub_A,2,0.0
1eub_A,3,0.0
1eub_A,4,0.0
1eub_A,5,0.0
1eub_A,6,0.0
1eub_A,7,0.0
1eub_A,8,0.0
1eub_A,9,1.0
1jjd_A,0,0.0
1jjd_A,1,0.0
1jjd_A,2,0.0
1jjd_A,3,0.0
1jjd_A,4,0.0
1jjd_A,5,0.0
1jjd_A,6,0.0
1jjd_A,7,0.0
1jjd_A,8,0.0
1jjd_A,9,1.0
1exk_A,0,0.674
1exk_A,1,0.0
1exk_A,2,0.0
1exk_A,3,0.562
1exk_A,4,0.847
1exk_A,5,0.0
1exk_A,6,0.0
1exk_A,7,0.0
1exk_A,8,0.0
1exk_A,9,1.0
1jlr_C,0,0.0
1jlr_C,1,0.0
1jlr_C,2,0.0
1jlr_C,3,0.0
1jlr_C,4,0.0
1jlr_C,5,0.982
1jlr_C,6,0.0
1jlr_C,7,0.848
1jlr_C,8,0.806
1jlr_C,9,0.0
1eyx_A,0,0.0
1eyx_A,1,0.0
1eyx_A,2,0.0
1eyx_A,3,0.0
1eyx_A,4,0.523
1eyx_A,5,0.0
1eyx_A,6,0.642
1eyx_A,7,0.0
1eyx_A,8,0.0
1eyx_A,9,0.505
1jm7_A,0,0.0
1jm7_A,1,0.0
1jm7_A,2,0.0
1jm7_A,3,0.0
1jm7_A,4,0.0
1jm7_A,5,0.0
1jm7_A,6,0.0
1jm7_A,7,0.6
1jm7_A,8,0.698
1jm7_A,9,1.0
1eyx_B,0,0.0
1eyx_B,1,0.0
1eyx_B,2,0.0
1eyx_B,3,0.0
1eyx_B,4,0.0
1eyx_B,5,0.0
1eyx_B,6,0.0
1eyx_B,7,0.0
1eyx_B,8,0.0
1eyx_B,9,0.0
1jm7_B,0,0.0
1jm7_B,1,0.0
1jm7_B,2,0.0
1jm7_B,3,0.0
1jm7_B,4,0.0
1jm7_B,5,0.0
1jm7_B,6,0.0
1jm7_B,7,0.0
1jm7_B,8,0.0
1jm7_B,9,1.0
1f4s_P,0,0.0
1f4s_P,1,0.0
1f4s_P,2,0.0
1f4s_P,3,0.0
1f4s_P,4,0.0
1f4s_P,5,0.682
1f4s_P,6,0.0
1f4s_P,7,0.0
1f4s_P,8,0.0
1f4s_P,9,1.0
1jn7_A,0,0.0
1jn7_A,1,0.0
1jn7_A,2,0.0
1jn7_A,3,0.0
1jn7_A,4,0.0
1jn7_A,5,0.0
1jn7_A,6,0.0
1jn7_A,7,0.0
1jn7_A,8,0.0
1jn7_A,9,1.0
1f4v_A,0,0.796
1f4v_A,1,0.0
1f4v_A,2,0.0
1f4v_A,3,0.0
1f4v_A,4,0.0
1f4v_A,5,0.985
1f4v_A,6,0.901
1f4v_A,7,0.0
1f4v_A,8,0.0
1f4v_A,9,0.0
1jrf_A,0,0.999
1jrf_A,1,0.0
1jrf_A,2,0.0
1jrf_A,3,0.0
1jrf_A,4,0.0
1jrf_A,5,0.788
1jrf_A,6,0.584
1jrf_A,7,0.0
1jrf_A,8,0.0
1jrf_A,9,0.763
1f5y_A,0,0.999
1f5y_A,1,0.0
1f5y_A,2,0.0
1f5y_A,3,0.0
1f5y_A,4,0.0
1f5y_A,5,0.0
1f5y_A,6,0.0
1f5y_A,7,0.0
1f5y_A,8,0.0
1f5y_A,9,0.0
1js1_Z,0,0.0
1js1_Z,1,0.0
1js1_Z,2,0.0
1js1_Z,3,0.0
1js1_Z,4,0.0
1js1_Z,5,0.75
1js1_Z,6,0.0
1js1_Z,7,0.951
1js1_Z,8,0.855
1js1_Z,9,0.0
1f62_A,0,0.0
1f62_A,1,0.0
1f62_A,2,0.0
1f62_A,3,0.0
1f62_A,4,0.0
1f62_A,5,0.0
1f62_A,6,0.0
1f62_A,7,0.0
1f62_A,8,0.0
1f62_A,9,1.0
1jsa_A,0,0.999
1jsa_A,1,0.0
1jsa_A,2,0.0
1jsa_A,3,0.0
1jsa_A,4,0.0
1jsa_A,5,0.0
1jsa_A,6,0.0
1jsa_A,7,0.0
1jsa_A,8,0.0
1jsa_A,9,0.0
1f8z_A,0,0.999
1f8z_A,1,0.0
1f8z_A,2,0.0
1f8z_A,3,0.0
1f8z_A,4,0.0
1f8z_A,5,0.0
1f8z_A,6,0.0
1f8z_A,7,0.0
1f8z_A,8,0.0
1f8z_A,9,0.0
1k5w_A,0,0.998
1k5w_A,1,0.0
1k5w_A,2,0.0
1k5w_A,3,0.0
1k5w_A,4,0.0
1k5w_A,5,0.0
1k5w_A,6,0.0
1k5w_A,7,0.0
1k5w_A,8,0.0
1k5w_A,9,0.0
1f9x_A,0,0.0
1f9x_A,1,0.0
1f9x_A,2,0.0
1f9x_A,3,0.0
1f9x_A,4,0.0
1f9x_A,5,0.0
1f9x_A,6,0.0
1f9x_A,7,0.0
1f9x_A,8,0.0
1f9x_A,9,1.0
2fej_A,0,0.0
2fej_A,1,0.0
2fej_A,2,0.0
2fej_A,3,0.0
2fej_A,4,0.0
2fej_A,5,0.0
2fej_A,6,0.0
2fej_A,7,0.0
2fej_A,8,0.0
2fej_A,9,1.0
1k81_A,0,0.0
1k81_A,1,0.0
1k81_A,2,0.0
1k81_A,3,0.0
1k81_A,4,0.0
1k81_A,5,0.0
1k81_A,6,0.0
1k81_A,7,0.0
1k81_A,8,0.0
1k81_A,9,1.0
1kbe_A,0,0.0
1kbe_A,1,0.0
1kbe_A,2,0.0
1kbe_A,3,0.0
1kbe_A,4,0.0
1kbe_A,5,0.0
1kbe_A,6,0.0
1kbe_A,7,0.0
1kbe_A,8,0.0
1kbe_A,9,1.0
1klr_A,0,0.0
1klr_A,1,0.0
1klr_A,2,0.0
1klr_A,3,0.0
1klr_A,4,0.0
1klr_A,5,0.0
1klr_A,6,0.0
1klr_A,7,0.0
1klr_A,8,0.0
1klr_A,9,1.0
1kls_A,0,0.0
1kls_A,1,0.0
1kls_A,2,0.0
1kls_A,3,0.0
1kls_A,4,0.0
1kls_A,5,0.0
1kls_A,6,0.0
1kls_A,7,0.0
1kls_A,8,0.0
1kls_A,9,1.0
1kyr_A,0,0.0
1kyr_A,1,0.0
1kyr_A,2,0.0
1kyr_A,3,0.0
1kyr_A,4,0.0
1kyr_A,5,0.0
1kyr_A,6,0.0
1kyr_A,7,0.0
1kyr_A,8,0.0
1kyr_A,9,0.785
1l3e_B,0,0.0
1l3e_B,1,0.0
1l3e_B,2,0.0
1l3e_B,3,0.0
1l3e_B,4,0.0
1l3e_B,5,0.0
1l3e_B,6,0.0
1l3e_B,7,0.0
1l3e_B,8,0.0
1l3e_B,9,1.0
1l3n_A,0,0.0
1l3n_A,1,0.0
1l3n_A,2,0.988
1l3n_A,3,0.0
1l3n_A,4,0.0
1l3n_A,5,0.0
1l3n_A,6,0.0
1l3n_A,7,0.0
1l3n_A,8,0.0
1l3n_A,9,1.0
1l7p_B,0,0.785
1l7p_B,1,0.0
1l7p_B,2,0.0
1l7p_B,3,0.0
1l7p_B,4,0.0
1l7p_B,5,0.991
1l7p_B,6,0.0
1l7p_B,7,0.0
1l7p_B,8,0.559
1l7p_B,9,0.937
1l8x_A,0,0.0
1l8x_A,1,0.0
1l8x_A,2,0.0
1l8x_A,3,0.0
1l8x_A,4,0.0
1l8x_A,5,0.572
1l8x_A,6,0.641
1l8x_A,7,0.869
1l8x_A,8,0.652
1l8x_A,9,0.85
1l9l_A,0,0.759
1l9l_A,1,0.0
1l9l_A,2,0.0
1l9l_A,3,0.0
1l9l_A,4,0.0
1l9l_A,5,0.0
1l9l_A,6,0.0
1l9l_A,7,0.0
1l9l_A,8,0.0
1l9l_A,9,0.712
1la0_A,0,0.999
1la0_A,1,0.0
1la0_A,2,0.0
1la0_A,3,0.0
1la0_A,4,0.0
1la0_A,5,0.0
1la0_A,6,0.0
1la0_A,7,0.0
1la0_A,8,0.0
1la0_A,9,0.0
1la3_A,0,0.999
1la3_A,1,0.0
1la3_A,2,0.0
1la3_A,3,0.0
1la3_A,4,0.0
1la3_A,5,0.0
1la3_A,6,0.0
1la3_A,7,0.0
1la3_A,8,0.0
1la3_A,9,0.0
1ljw_B,0,0.0
1ljw_B,1,0.0
1ljw_B,2,0.942
1ljw_B,3,0.644
1ljw_B,4,0.842
1ljw_B,5,0.0
1ljw_B,6,0.0
1ljw_B,7,0.0
1ljw_B,8,0.0
1ljw_B,9,0.752
1lmj_A,0,0.999
1lmj_A,1,0.0
1lmj_A,2,0.0
1lmj_A,3,0.0
1lmj_A,4,0.0
1lmj_A,5,0.0
1lmj_A,6,0.0
1lmj_A,7,0.0
1lmj_A,8,0.0
1lmj_A,9,0.575
1lo1_A,0,0.0
1lo1_A,1,0.0
1lo1_A,2,0.0
1lo1_A,3,0.0
1lo1_A,4,0.0
1lo1_A,5,0.0
1lo1_A,6,0.0
1lo1_A,7,0.0
1lo1_A,8,0.0
1lo1_A,9,1.0
1lpv_A,0,0.0
1lpv_A,1,0.0
1lpv_A,2,0.0
1lpv_A,3,0.0
1lpv_A,4,0.0
1lpv_A,5,0.0
1lpv_A,6,0.0
1lpv_A,7,0.0
1lpv_A,8,0.0
1lpv_A,9,1.0
1lv3_A,0,0.0
1lv3_A,1,0.0
1lv3_A,2,0.0
1lv3_A,3,0.0
1lv3_A,4,0.0
1lv3_A,5,0.0
1lv3_A,6,0.0
1lv3_A,7,0.0
1lv3_A,8,0.0
1lv3_A,9,1.0
1lv7_A,0,0.738
1lv7_A,1,0.0
1lv7_A,2,0.0
1lv7_A,3,0.0
1lv7_A,4,0.0
1lv7_A,5,0.988
1lv7_A,6,0.0
1lv7_A,7,0.0
1lv7_A,8,0.0
1lv7_A,9,0.0
1lwd_A,0,0.74
1lwd_A,1,0.0
1lwd_A,2,0.0
1lwd_A,3,0.0
1lwd_A,4,0.0
1lwd_A,5,0.985
1lwd_A,6,0.731
1lwd_A,7,0.595
1lwd_A,8,0.0
1lwd_A,9,0.0
1m32_B,0,0.0
1m32_B,1,0.0
1m32_B,2,0.0
1m32_B,3,0.0
1m32_B,4,0.0
1m32_B,5,0.796
1m32_B,6,0.0
1m32_B,7,0.0
1m32_B,8,0.0
1m32_B,9,0.0
1m36_A,0,0.0
1m36_A,1,0.0
1m36_A,2,0.0
1m36_A,3,0.0
1m36_A,4,0.0
1m36_A,5,0.0
1m36_A,6,0.0
1m36_A,7,0.0
1m36_A,8,0.0
1m36_A,9,1.0
1m3v_A,0,0.0
1m3v_A,1,0.0
1m3v_A,2,0.0
1m3v_A,3,0.0
1m3v_A,4,0.0
1m3v_A,5,0.0
1m3v_A,6,0.0
1m3v_A,7,0.0
1m3v_A,8,0.0
1m3v_A,9,1.0
1m9o_A,0,0.6
1m9o_A,1,0.0
1m9o_A,2,0.0
1m9o_A,3,0.0
1m9o_A,4,0.0
1m9o_A,5,0.0
1m9o_A,6,0.0
1m9o_A,7,0.0
1m9o_A,8,0.0
1m9o_A,9,1.0
1mcp_H,0,0.945
1mcp_H,1,0.0
1mcp_H,2,0.0
1mcp_H,3,0.0
1mcp_H,4,0.0
1mcp_H,5,0.0
1mcp_H,6,0.0
1mcp_H,7,0.0
1mcp_H,8,0.0
1mcp_H,9,0.939
1mj5_A,0,0.99
1mj5_A,1,0.0
1mj5_A,2,0.0
1mj5_A,3,0.0
1mj5_A,4,0.0
1mj5_A,5,0.666
1mj5_A,6,0.0
1mj5_A,7,0.0
1mj5_A,8,0.0
1mj5_A,9,0.0
1mm2_A,0,0.0
1mm2_A,1,0.0
1mm2_A,2,0.0
1mm2_A,3,0.0
1mm2_A,4,0.0
1mm2_A,5,0.0
1mm2_A,6,0.0
1mm2_A,7,0.0
1mm2_A,8,0.0
1mm2_A,9,1.0
1mm3_A,0,0.0
1mm3_A,1,0.0
1mm3_A,2,0.0
1mm3_A,3,0.0
1mm3_A,4,0.0
1mm3_A,5,0.0
1mm3_A,6,0.0
1mm3_A,7,0.0
1mm3_A,8,0.0
1mm3_A,9,1.0
1mwz_A,0,0.0
1mwz_A,1,0.0
1mwz_A,2,0.855
1mwz_A,3,0.0
1mwz_A,4,0.0
1mwz_A,5,0.0
1mwz_A,6,0.0
1mwz_A,7,0.0
1mwz_A,8,0.0
1mwz_A,9,0.978
1mxa_A,0,0.0
1mxa_A,1,0.0
1mxa_A,2,0.0
1mxa_A,3,0.0
1mxa_A,4,0.0
1mxa_A,5,0.902
1mxa_A,6,0.8
1mxa_A,7,0.612
1mxa_A,8,0.582
1mxa_A,9,0.617
1n0z_A,0,0.0
1n0z_A,1,0.0
1n0z_A,2,0.0
1n0z_A,3,0.0
1n0z_A,4,0.0
1n0z_A,5,0.0
1n0z_A,6,0.0
1n0z_A,7,0.0
1n0z_A,8,0.0
1n0z_A,9,1.0
1n4w_A,0,0.0
1n4w_A,1,0.0
1n4w_A,2,0.0
1n4w_A,3,0.0
1n4w_A,4,0.0
1n4w_A,5,0.0
1n4w_A,6,0.0
1n4w_A,7,0.0
1n4w_A,8,0.0
1n4w_A,9,0.833
1n7s_A,0,0.888
1n7s_A,1,0.0
1n7s_A,2,0.0
1n7s_A,3,0.0
1n7s_A,4,0.0
1n7s_A,5,0.547
1n7s_A,6,0.0
1n7s_A,7,0.0
1n7s_A,8,0.608
1n7s_A,9,0.716
1ncs_A,0,0.0
1ncs_A,1,0.0
1ncs_A,2,0.0
1ncs_A,3,0.0
1ncs_A,4,0.0
1ncs_A,5,0.0
1ncs_A,6,0.0
1ncs_A,7,0.0
1ncs_A,8,0.0
1ncs_A,9,1.0
1nee_A,0,0.0
1nee_A,1,0.0
1nee_A,2,0.0
1nee_A,3,0.0
1nee_A,4,0.0
1nee_A,5,0.0
1nee_A,6,0.0
1nee_A,7,0.0
1nee_A,8,0.0
1nee_A,9,1.0
1ng3_A,0,0.0
1ng3_A,1,0.0
1ng3_A,2,0.0
1ng3_A,3,0.0
1ng3_A,4,0.0
1ng3_A,5,0.0
1ng3_A,6,0.0
1ng3_A,7,0.519
1ng3_A,8,0.0
1ng3_A,9,0.0
1ng9_A,0,0.0
1ng9_A,1,0.0
1ng9_A,2,0.0
1ng9_A,3,0.0
1ng9_A,4,0.0
1ng9_A,5,0.981
1ng9_A,6,0.0
1ng9_A,7,0.604
1ng9_A,8,0.627
1ng9_A,9,0.724
1nj3_A,0,0.0
1nj3_A,1,0.0
1nj3_A,2,0.0
1nj3_A,3,0.0
1nj3_A,4,0.0
1nj3_A,5,0.0
1nj3_A,6,0.0
1nj3_A,7,0.0
1nj3_A,8,0.0
1nj3_A,9,1.0
1nku_A,0,0.0
1nku_A,1,0.0
1nku_A,2,0.0
1nku_A,3,0.0
1nku_A,4,0.0
1nku_A,5,0.0
1nku_A,6,0.0
1nku_A,7,0.0
1nku_A,8,0.0
1nku_A,9,1.0
1nmw_A,0,0.0
1nmw_A,1,0.0
1nmw_A,2,0.0
1nmw_A,3,0.0
1nmw_A,4,0.0
1nmw_A,5,0.0
1nmw_A,6,0.0
1nmw_A,7,0.655
1nmw_A,8,0.596
1nmw_A,9,0.0
1npq_A,0,0.999
1npq_A,1,0.0
1npq_A,2,0.0
1npq_A,3,0.0
1npq_A,4,0.0
1npq_A,5,0.0
1npq_A,6,0.0
1npq_A,7,0.0
1npq_A,8,0.0
1npq_A,9,0.0
1nqv_A,0,0.0
1nqv_A,1,0.0
1nqv_A,2,0.0
1nqv_A,3,0.0
1nqv_A,4,0.0
1nqv_A,5,0.571
1nqv_A,6,0.0
1nqv_A,7,0.874
1nqv_A,8,0.73
1nqv_A,9,0.0
1nya_A,0,0.999
1nya_A,1,0.0
1nya_A,2,0.0
1nya_A,3,0.0
1nya_A,4,0.0
1nya_A,5,0.0
1nya_A,6,0.0
1nya_A,7,0.0
1nya_A,8,0.0
1nya_A,9,0.611
1nyp_A,0,0.0
1nyp_A,1,0.0
1nyp_A,2,0.0
1nyp_A,3,0.0
1nyp_A,4,0.0
1nyp_A,5,0.0
1nyp_A,6,0.0
1nyp_A,7,0.0
1nyp_A,8,0.0
1nyp_A,9,1.0
1o6v_B,0,0.96
1o6v_B,1,0.0
1o6v_B,2,0.0
1o6v_B,3,0.0
1o6v_B,4,0.0
1o6v_B,5,0.0
1o6v_B,6,0.0
1o6v_B,7,0.0
1o6v_B,8,0.0
1o6v_B,9,0.787
1o9t_B,0,0.0
1o9t_B,1,0.0
1o9t_B,2,0.0
1o9t_B,3,0.0
1o9t_B,4,0.0
1o9t_B,5,0.944
1o9t_B,6,0.805
1o9t_B,7,0.587
1o9t_B,8,0.57
1o9t_B,9,0.611
1oes_A,0,0.0
1oes_A,1,0.0
1oes_A,2,0.0
1oes_A,3,0.0
1oes_A,4,0.0
1oes_A,5,0.0
1oes_A,6,0.0
1oes_A,7,0.829
1oes_A,8,0.777
1oes_A,9,0.0
1ofr_B,0,0.0
1ofr_B,1,0.532
1ofr_B,2,0.0
1ofr_B,3,0.0
1ofr_B,4,0.0
1ofr_B,5,0.818
1ofr_B,6,0.973
1ofr_B,7,0.719
1ofr_B,8,0.658
1ofr_B,9,0.965
1ofr_H,0,0.0
1ofr_H,1,0.0
1ofr_H,2,0.0
1ofr_H,3,0.0
1ofr_H,4,0.0
1ofr_H,5,0.798
1ofr_H,6,0.976
1ofr_H,7,0.684
1ofr_H,8,0.629
1ofr_H,9,0.969
1oh5_A,0,0.0
1oh5_A,1,0.0
1oh5_A,2,0.0
1oh5_A,3,0.0
1oh5_A,4,0.0
1oh5_A,5,0.976
1oh5_A,6,0.0
1oh5_A,7,0.0
1oh5_A,8,0.0
1oh5_A,9,0.0
1oq6_A,0,0.512
1oq6_A,1,0.0
1oq6_A,2,0.888
1oq6_A,3,0.0
1oq6_A,4,0.0
1oq6_A,5,0.0
1oq6_A,6,0.0
1oq6_A,7,0.0
1oq6_A,8,0.0
1oq6_A,9,0.762
1os6_A,0,0.0
1os6_A,1,0.0
1os6_A,2,0.895
1os6_A,3,0.0
1os6_A,4,0.0
1os6_A,5,0.0
1os6_A,6,0.0
1os6_A,7,0.0
1os6_A,8,0.0
1os6_A,9,0.959
1ovx_A,0,0.0
1ovx_A,1,0.0
1ovx_A,2,0.0
1ovx_A,3,0.0
1ovx_A,4,0.0
1ovx_A,5,0.0
1ovx_A,6,0.0
1ovx_A,7,0.0
1ovx_A,8,0.0
1ovx_A,9,1.0
1oz0_A,0,0.0
1oz0_A,1,0.0
1oz0_A,2,0.0
1oz0_A,3,0.0
1oz0_A,4,0.0
1oz0_A,5,0.838
1oz0_A,6,0.0
1oz0_A,7,0.887
1oz0_A,8,0.782
1oz0_A,9,0.599
1ozs_A,0,0.999
1ozs_A,1,0.0
1ozs_A,2,0.0
1ozs_A,3,0.0
1ozs_A,4,0.0
1ozs_A,5,0.0
1ozs_A,6,0.0
1ozs_A,7,0.0
1ozs_A,8,0.0
1ozs_A,9,0.0
1p0k_A,0,0.0
1p0k_A,1,0.0
1p0k_A,2,0.0
1p0k_A,3,0.0
1p0k_A,4,0.0
1p0k_A,5,0.799
1p0k_A,6,0.0
1p0k_A,7,0.807
1p0k_A,8,0.705
1p0k_A,9,0.0
1p0k_B,0,0.0
1p0k_B,1,0.0
1p0k_B,2,0.0
1p0k_B,3,0.0
1p0k_B,4,0.0
1p0k_B,5,0.634
1p0k_B,6,0.0
1p0k_B,7,0.913
1p0k_B,8,0.79
1p0k_B,9,0.0
1p7a_A,0,0.0
1p7a_A,1,0.0
1p7a_A,2,0.0
1p7a_A,3,0.0
1p7a_A,4,0.0
1p7a_A,5,0.0
1p7a_A,6,0.0
1p7a_A,7,0.0
1p7a_A,8,0.0
1p7a_A,9,1.0
1paa_A,0,0.0
1paa_A,1,0.0
1paa_A,2,0.0
1paa_A,3,0.0
1paa_A,4,0.0
1paa_A,5,0.0
1paa_A,6,0.0
1paa_A,7,0.0
1paa_A,8,0.0
1paa_A,9,1.0
1pb5_A,0,0.999
1pb5_A,1,0.0
1pb5_A,2,0.0
1pb5_A,3,0.0
1pb5_A,4,0.0
1pb5_A,5,0.0
1pb5_A,6,0.0
1pb5_A,7,0.0
1pb5_A,8,0.0
1pb5_A,9,0.674
1pft_A,0,0.0
1pft_A,1,0.0
1pft_A,2,0.0
1pft_A,3,0.0
1pft_A,4,0.695
1pft_A,5,0.0
1pft_A,6,0.0
1pft_A,7,0.0
1pft_A,8,0.0
1pft_A,9,1.0
1pir_A,0,0.999
1pir_A,1,0.0
1pir_A,2,0.0
1pir_A,3,0.0
1pir_A,4,0.0
1pir_A,5,0.0
1pir_A,6,0.0
1pir_A,7,0.0
1pir_A,8,0.0
1pir_A,9,0.0
1pla_A,0,0.596
1pla_A,1,0.0
1pla_A,2,0.997
1pla_A,3,0.0
1pla_A,4,0.0
1pla_A,5,0.0
1pla_A,6,0.0
1pla_A,7,0.0
1pla_A,8,0.0
1pla_A,9,0.0
1pnt_A,0,0.0
1pnt_A,1,0.0
1pnt_A,2,0.0
1pnt_A,3,0.0
1pnt_A,4,0.0
1pnt_A,5,0.885
1pnt_A,6,0.674
1pnt_A,7,0.99
1pnt_A,8,0.878
1pnt_A,9,0.942
1poh_A,0,0.0
1poh_A,1,0.0
1poh_A,2,0.0
1poh_A,3,0.0
1poh_A,4,0.0
1poh_A,5,0.824
1poh_A,6,0.0
1poh_A,7,0.0
1poh_A,8,0.0
1poh_A,9,0.695
1ppx_A,0,0.553
1ppx_A,1,0.0
1ppx_A,2,0.0
1ppx_A,3,0.0
1ppx_A,4,0.0
1ppx_A,5,0.989
1ppx_A,6,0.57
1ppx_A,7,0.0
1ppx_A,8,0.0
1ppx_A,9,0.0
1prr_A,0,0.996
1prr_A,1,0.0
1prr_A,2,0.0
1prr_A,3,0.0
1prr_A,4,0.0
1prr_A,5,0.0
1prr_A,6,0.0
1prr_A,7,0.0
1prr_A,8,0.0
1prr_A,9,0.0
1pxe_A,0,0.0
1pxe_A,1,0.0
1pxe_A,2,0.0
1pxe_A,3,0.0
1pxe_A,4,0.0
1pxe_A,5,0.0
1pxe_A,6,0.0
1pxe_A,7,0.0
1pxe_A,8,0.0
1pxe_A,9,1.0
1pyc_A,0,0.0
1pyc_A,1,0.0
1pyc_A,2,0.0
1pyc_A,3,0.0
1pyc_A,4,0.0
1pyc_A,5,0.0
1pyc_A,6,0.0
1pyc_A,7,0.0
1pyc_A,8,0.0
1pyc_A,9,1.0
1q0k_A,0,0.0
1q0k_A,1,0.0
1q0k_A,2,0.0
1q0k_A,3,0.0
1q0k_A,4,0.0
1q0k_A,5,0.0
1q0k_A,6,0.0
1q0k_A,7,0.0
1q0k_A,8,0.0
1q0k_A,9,0.972
1q3r_D,0,0.845
1q3r_D,1,0.0
1q3r_D,2,0.0
1q3r_D,3,0.0
1q3r_D,4,0.0
1q3r_D,5,0.931
1q3r_D,6,0.587
1q3r_D,7,0.893
1q3r_D,8,0.833
1q3r_D,9,0.0
1q3y_A,0,0.0
1q3y_A,1,0.0
1q3y_A,2,0.0
1q3y_A,3,0.0
1q3y_A,4,0.0
1q3y_A,5,0.0
1q3y_A,6,0.0
1q3y_A,7,0.0
1q3y_A,8,0.0
1q3y_A,9,1.0
1qbh_A,0,0.0
1qbh_A,1,0.0
1qbh_A,2,0.0
1qbh_A,3,0.0
1qbh_A,4,0.0
1qbh_A,5,0.0
1qbh_A,6,0.0
1qbh_A,7,0.0
1qbh_A,8,0.0
1qbh_A,9,1.0
1qke_A,0,0.641
1qke_A,1,0.0
1qke_A,2,0.0
1qke_A,3,0.0
1qke_A,4,0.0
1qke_A,5,0.0
1qke_A,6,0.0
1qke_A,7,0.0
1qke_A,8,0.0
1qke_A,9,0.904
