pdbchain,LigID,partitions
1fsq_A,{'CO'},4
1fsu_A,{'CA'},3
1ft1_B,{'ZN'},3
1fui_A,{'MN'},4
1fuk_A,{'ZN'},2
1fun_A,"{'ZN', 'CU'}",6
1fvu_B,{'MG'},1
1fw1_A,{'SO4'},6
1fw2_A,{'CA'},1
1fwk_D,{'MG'},3
1fwm_B,{'SO4'},4
1fwx_A,{'CA'},4
1fwz_A,"{'ZN', 'SO4'}",3
1fx4_A,{'MG'},4
1fx5_A,"{'CA', 'MN'}",4
1fx6_A,{'PO4'},6
1fx6_B,{'PO4'},6
1fx7_A,{'CO'},3
1fx7_B,{'CO'},3
1fxh_B,{'CA'},4
1fxp_A,{'PO4'},6
1fxp_B,{'PO4'},6
1fxr_B,{'SO4'},2
1fxu_A,{'PO4'},2
1fxw_A,{'CA'},4
1fxx_A,{'MG'},3
1fy6_A,{'PO4'},6
1fy6_B,{'PO4'},6
1fy8_E,{'CA'},2
1fyz_A,"{'CA', 'FE2'}",3
1fz0_C,{'CA'},4
1fzb_F,{'CA'},4
1fzd_A,{'CA'},5
1fze_B,{'CA'},4
1g05_A,"{'CA', 'ZN'}",1
1g05_B,"{'CA', 'ZN'}",1
1g0d_A,{'SO4'},3
1g0e_A,{'ZN'},4
1g0u_2,{'MG'},6
1g0u_I,{'MG'},6
1g0u_K,{'MG'},6
1g0u_L,{'MG'},6
1g12_A,{'ZN'},5
1g15_A,{'MN'},2
1g16_B,{'CO'},3
1g17_A,{'MG'},3
1g1i_A,{'CA'},1
1g1q_A,{'CA'},4
1g21_E,{'MG'},5
1g29_1,{'MG'},6
1g2d_C,{'ZN'},3
1g2f_C,{'ZN'},3
1g2r_A,{'SO4'},4
1g33_A,{'CA'},3
1g3u_A,"{'MG', 'SO4'}",2
1g3w_A,{'SO4'},3
1g3y_A,{'ZN'},3
1g3z_A,{'ZN'},4
1g42_A,{'CA'},3
1g43_A,{'CA'},2
1g4p_A,{'MG'},2
1g4p_B,{'MG'},2
1g4t_B,{'MG'},2
1g4u_R,{'MG'},3
1g5b_B,"{'MN', 'SO4'}",1
1g5c_A,"{'CA', 'ZN'}",3
1g5c_B,{'ZN'},3
1g5c_F,"{'CA', 'ZN'}",3
1g65_F,{'MG'},6
1g65_G,{'MG'},6
1g66_A,{'SO4'},2
1g69_B,{'MG'},2
1g6t_A,{'PO4'},3
1g71_A,{'ZN'},5
1g72_A,{'CA'},2
1g7y_A,"{'CA', 'MN'}",4
1g7y_B,"{'CA', 'MN'}",4
1g7y_D,"{'CA', 'MN'}",4
1g7y_E,"{'CA', 'MN'}",4
1g87_A,{'CA'},3
1g87_B,"{'CA', 'MG'}",3
1g8f_A,"{'CA', 'MG', 'SO4'}",5
1g8i_A,{'CA'},5
1g8k_A,{'CA'},2
1g8o_A,{'MN'},1
1g8t_B,{'SO4'},4
1g97_A,{'MG'},1
1g9f_A,"{'CA', 'MN'}",4
1g9j_A,{'CA'},1
1g9k_A,"{'CA', 'ZN'}",4
1g9r_A,{'MN'},2
1g9u_A,{'CA'},1
1g9x_B,{'MG'},4
1ga1_A,{'CA'},6
1ga4_A,{'CA'},6
1gag_A,{'MG'},3
1gax_A,{'ZN'},2
1gbg_A,{'CA'},4
1gca_A,{'CA'},5
1gci_A,{'CA'},1
1gcy_A,{'CA'},6
1gd1_O,{'SO4'},4
1gg0_A,{'PO4'},6
1gg1_A,{'MN'},1
1gg1_D,{'MN'},1
1ggu_A,{'CA'},3
1ggz_A,{'CA'},5
1gh4_A,{'CA'},4
1gil_A,{'MG'},4
1git_A,{'PO4'},4
1gk0_B,{'PO4'},3
1gk8_A,{'MG'},1
1gkf_B,{'CA'},4
1gkp_A,{'ZN'},1
1gkr_A,{'ZN'},1
1gky_A,{'SO4'},1
1gkz_A,{'MG'},3
1gl4_A,{'ZN'},1
1glc_F,{'ZN'},6
1glc_G,{'MG'},1
1glg_A,{'CA'},5
1glj_Y,{'MG'},1
1glu_A,{'ZN'},6
1gm4_A,{'SO4'},5
1gmm_A,{'CA'},2
1gmo_E,{'SO4'},1
1gmw_A,{'CU'},3
1gmw_D,{'CU'},3
1gn1_F,{'CA'},5
1gn1_H,{'CA'},5
1gn4_A,{'MN'},5
1gn6_A,{'FE'},5
1go7_P,"{'CA', 'ZN'}",4
1go8_P,"{'CA', 'ZN'}",4
1gol_A,{'MG'},3
1gov_A,{'SO4'},1
1gp6_A,{'FE2'},3
1gp7_A,{'CA'},4
1gpa_B,{'SO4'},2
1gpa_C,{'SO4'},2
1gpc_A,{'ZN'},3
1gpd_R,{'PO4'},4
1gpl_A,{'CA'},1
1gpu_A,{'CA'},2
1gq1_A,{'SO4'},6
1gq2_A,{'MN'},2
1gq6_A,{'MN'},3
1gq6_B,{'MN'},3
1gq6_C,{'MN'},3
1gqc_A,{'MG'},5
1gqg_A,{'CU'},6
1gqg_B,{'CU'},6
1gqg_C,{'CU'},6
1gqg_D,{'CU'},6
1gqh_A,{'CU'},6
1gqh_B,{'CU'},6
1gqh_D,{'CU'},6
1gqi_A,{'CO'},5
1gqw_A,{'FE2'},3
1gqw_B,{'FE2'},3
1gqy_A,{'MG'},3
1gqy_B,{'MG'},3
1gr0_A,{'ZN'},6
1gr3_A,{'CA'},4
1gr7_A,{'CU'},2
1grb_A,{'PO4'},3
1grc_A,{'PO4'},5
1grc_B,{'PO4'},5
1grn_A,{'MG'},3
1gro_A,{'MG'},6
1grp_A,{'MG'},6
1grv_A,{'MG'},1
1grv_B,{'MG'},1
1gs6_X,"{'MG', 'CU'}",6
1gs7_A,"{'ZN', 'CU'}",6
1gs8_A,"{'ZN', 'CU'}",6
1gsa_A,"{'MG', 'SO4'}",3
1gsk_A,{'CU'},4
1gsl_A,"{'CA', 'MN'}",4
1gt7_A,{'ZN'},5
1gt9_1,{'CA'},6
1gtt_A,{'CA'},6
1gu6_A,{'CA'},3
1gua_A,{'MG'},3
1gud_A,{'ZN'},5
1gui_A,{'CA'},5
1gup_A,"{'ZN', 'FE'}",1
1gv3_A,{'MN'},5
1gv8_A,{'FE'},5
1gvf_A,{'ZN'},4
1gvf_B,{'ZN'},4
1gvy_A,{'ZN'},3
1gw0_A,{'CU'},4
1gw1_A,{'ZN'},3
1gw2_A,{'CA'},2
1gw6_A,{'ZN'},4
1gwm_A,{'CO'},3
1gwn_A,{'MG'},3
1gwo_A,{'CA'},2
1gwt_A,{'CA'},2
1gwu_A,{'CA'},2
1gwv_A,{'MN'},1
1gx2_A,{'CA'},2
1gx6_A,{'MN'},3
1gxb_C,{'MG'},4
1gxb_D,{'MG'},4
1gxo_A,{'CA'},1
1gxr_A,{'CA'},2
1gy1_A,{'CU'},6
1gy2_A,{'CU'},6
1gy9_B,{'FE'},3
1gyc_A,{'CU'},4
1gyk_A,{'CA'},1
1gyt_A,{'ZN'},4
1gz3_A,{'MN'},2
1gz9_A,"{'CA', 'MN'}",4
1gzg_A,{'MG'},5
1gzg_B,{'MG'},5
1gzh_A,{'ZN'},2
1gzm_A,{'ZN'},3
1gzt_A,{'CA'},5
1h05_A,{'SO4'},3
1h0h_A,{'CA'},1
1h0n_A,{'CO'},5
1h19_A,{'ZN'},4
1h1a_A,{'CA'},2
1h1i_A,{'CU'},6
1h1i_B,{'CU'},6
1h1i_C,{'CU'},6
1h1l_B,{'MG'},4
1h1v_A,{'CA'},3
1h1v_G,{'CA'},5
1h1w_A,{'SO4'},3
1h1y_A,{'SO4'},2
1h2a_L,{'MG'},1
1h2b_B,{'ZN'},4
1h2e_A,{'PO4'},5
1h2g_B,{'CA'},4
1h2k_A,{'FE2'},6
1h30_A,{'CA'},4
1h3g_A,{'CA'},3
1h3j_A,{'CA'},2
1h41_A,{'CO'},5
1h41_B,{'CO'},5
1h43_A,{'FE'},6
1h44_A,{'FE'},6
1h45_A,{'FE'},6
1h4i_A,{'CA'},2
1h4j_A,{'CA'},2
1h4n_A,{'ZN'},4
1h4q_A,{'ZN'},6
1h4q_B,{'ZN'},6
1h4s_A,{'ZN'},6
1h4w_A,{'CA'},2
1h53_A,{'PO4'},4
1h54_B,{'PO4'},6
1h56_A,{'MG'},2
1h5y_B,{'PO4'},6
1h5z_A,{'FE2'},5
1h65_A,{'MG'},2
1h65_B,{'MG'},2
1h6g_A,{'CA'},1
1h6x_A,{'CA'},3
1h6y_A,{'CA'},3
1h71_P,"{'CA', 'ZN'}",4
1h76_A,{'FE'},3
1h7a_A,{'FE2'},4
1h7q_A,{'MG'},3
1h7r_A,{'ZN'},5
1h7u_A,{'MG'},4
1h80_A,{'CA'},3
1h80_B,{'CA'},3
1h8e_E,{'SO4'},3
1h8l_A,{'ZN'},3
1h96_A,{'SO4'},6
1h9j_A,{'PO4'},1
1h9n_A,{'ZN'},4
1h9p_A,{'MN'},3
1h9q_A,{'ZN'},4
1h9w_A,"{'CA', 'MN'}",3
1h9w_B,"{'CA', 'MN'}",3
1ha5_A,{'ZN'},2
1hau_A,{'CU'},6
1hax_B,{'CA'},2
1hbm_A,{'ZN'},6
1hbn_F,{'MG'},4
1hby_A,{'PO4'},4
1hbz_A,{'SO4'},3
1hck_A,{'MG'},3
1hcq_A,{'ZN'},6
1hcq_F,{'ZN'},6
1hcu_B,{'CA'},2
1hdf_A,{'CA'},2
1hdg_O,{'SO4'},4
1hdh_A,"{'CA', 'SO4'}",1
1hdy_A,{'ZN'},4
1hdz_A,{'ZN'},4
1hea_A,{'ZN'},4
1heb_A,{'ZN'},4
1hec_A,{'ZN'},4
1hei_A,{'CA'},3
1hei_B,{'CA'},3
1hfe_S,{'ZN'},4
1hfj_A,{'SO4'},6
1hfk_A,{'SO4'},6
1hfu_A,{'CU'},4
1hfx_A,{'CA'},5
1hfz_D,{'CA'},5
1hgw_A,{'CO'},2
1hh4_A,{'MG'},3
1hhs_A,{'MN'},3
1hi2_A,{'SO4'},4
1hi9_A,{'ZN'},1
1hj6_A,{'MG'},6
1hj8_A,{'CA'},2
1hj9_A,{'CA'},2
1hjf_A,{'FE2'},5
1hjg_A,{'FE2'},5
1hjk_A,"{'ZN', 'MG'}",1
1hk7_A,{'MG'},4
1hk8_A,{'ZN'},4
1hkb_A,{'CA'},4
1hkk_A,{'ZN'},4
1hl5_E,"{'ZN', 'CU'}",6
1hl5_F,"{'ZN', 'CU'}",6
1hl5_M,"{'ZN', 'CU'}",6
1hl5_P,"{'ZN', 'CU'}",6
1hm9_A,{'CA'},1
1hmk_A,{'CA'},5
1hn4_A,"{'CA', 'SO4'}",4
1hn4_B,"{'CA', 'SO4'}",4
1ho4_A,{'PO4'},5
1ho5_A,"{'PO4', 'MN'}",2
1hoz_A,{'CA'},3
1hp0_A,{'CA'},3
1hp0_B,{'CA'},3
1hp1_A,{'ZN'},2
1hp7_A,{'ZN'},2
1hpl_A,{'CA'},1
1hpm_A,{'PO4'},3
1hq2_A,{'MG'},5
1hq3_A,{'PO4'},6
1hq3_C,{'PO4'},1
1hqa_A,{'ZN'},1
1hqd_A,{'CA'},1
1hqf_A,{'MN'},3
1hqg_A,{'MN'},3
1hql_A,"{'CA', 'MN'}",4
1hqv_A,{'CA'},2
1hqx_A,{'MN'},3
1hr6_D,{'ZN'},2
1hr8_D,{'ZN'},2
1hs6_A,{'ZN'},4
1hse_A,{'FE'},6
1hso_A,{'ZN'},4
1ht0_A,{'ZN'},4
1ht3_A,{'CA'},1
1ht6_A,{'CA'},6
1ht9_A,{'CA'},5
1htb_A,{'ZN'},4
1htn_A,{'CA'},3
1hto_A,{'MN'},3
1htw_A,{'MG'},5
1hu8_A,{'ZN'},2
1huj_A,{'MG'},5
1hup_A,{'CA'},3
1huq_A,{'MG'},3
1hur_A,{'MG'},3
1hv5_E,"{'CA', 'ZN'}",1
1hvd_A,{'CA'},1
1hve_A,{'CA'},1
1hvf_A,{'CA'},1
1hvx_A,{'CA'},2
1hw7_A,{'ZN'},3
1hwt_D,{'ZN'},6
1hx0_A,{'CA'},6
1hx3_B,{'MN'},5
1hxa_A,{'MG'},3
1hxg_A,{'MG'},3
1hxp_A,"{'ZN', 'FE'}",1
1hxp_B,"{'ZN', 'FE'}",1
1hxq_A,"{'ZN', 'FE'}",1
1hxq_B,"{'ZN', 'FE'}",1
1hxr_A,{'ZN'},1
1hxr_B,{'ZN'},1
1hxy_D,{'ZN'},2
1hy0_B,{'SO4'},6
1hy7_A,"{'CA', 'ZN'}",1
1hy7_B,"{'CA', 'ZN'}",1
1hyb_A,{'SO4'},2
1hyh_A,{'SO4'},1
1hyh_C,{'SO4'},1
1hyo_B,"{'CA', 'MG'}",5
1hz5_A,{'ZN'},5
1hzx_A,{'ZN'},3
1hzx_B,{'ZN'},3
1hzy_A,{'ZN'},4
1i08_A,{'MN'},5
1i09_A,{'PO4'},6
1i09_B,{'PO4'},6
1i0b_B,{'MN'},4
1i0h_A,{'MN'},5
1i0i_A,{'MG'},1
1i14_A,{'MG'},1
1i19_B,{'MN'},2
1i1i_P,{'ZN'},6
1i22_A,{'CA'},5
1i3j_A,{'ZN'},4
1i3k_A,{'MG'},1
1i3o_E,{'ZN'},5
1i3o_F,{'ZN'},5
1i40_A,{'CA'},6
1i4h_B,{'ZN'},2
1i4p_A,{'ZN'},2
1i4x_A,{'ZN'},2
1i50_I,{'ZN'},5
1i50_L,{'ZN'},5
1i53_A,{'CU'},2
1i5a_A,{'MN'},4
1i5a_B,{'MN'},4
1i5b_A,{'MN'},4
1i6n_A,{'ZN'},4
1i6q_A,{'FE'},3
1i74_A,"{'MN', 'SO4'}",3
1i75_A,{'CA'},2
1i7q_A,{'MG'},2
1i7w_A,{'ZN'},1
1i7w_C,{'ZN'},1
1i80_A,{'PO4'},1
1i82_A,{'CA'},2
1i8j_A,{'ZN'},5
1i9b_A,{'CA'},3
1i9d_A,{'SO4'},1
1i9z_A,{'CA'},4
1ia1_A,{'PO4'},6
1ia6_A,"{'CA', 'ZN'}",3
1ia7_A,"{'CA', 'ZN'}",3
1ia9_A,{'ZN'},1
1ia9_B,{'ZN'},1
1iag_A,"{'CA', 'ZN'}",6
1iaj_A,{'ZN'},1
1iaj_B,{'ZN'},1
1iaq_A,{'MG'},3
1iaq_B,{'MG'},3
1iaq_C,{'MG'},3
1iat_A,{'SO4'},2
1iau_A,{'ZN'},2
1iav_A,{'CA'},1
1ib5_A,"{'ZN', 'CU'}",6
1ib6_A,{'SO4'},1
1ibb_A,"{'ZN', 'CU'}",6
1ibd_A,"{'ZN', 'CU'}",6
1ibf_A,"{'ZN', 'CU'}",6
1ibh_A,"{'ZN', 'CU'}",6
1ibq_A,{'ZN'},2
1iby_A,{'CU'},1
1ic6_A,{'CA'},1
1ici_A,{'ZN'},1
1id0_A,{'MG'},1
1id2_A,{'CU'},5
1id5_H,{'CA'},2
1ide_A,{'MG'},6
1ids_A,{'FE'},5
1ie0_A,{'ZN'},5
1ie7_C,{'PO4'},3
1iej_A,{'FE'},6
1ig1_A,{'MN'},3
1igs_A,{'PO4'},2
1ihu_A,{'MG'},2
1ii0_A,{'MG'},2
1ii0_B,{'MG'},2
1ii7_A,{'MN'},6
1ii9_A,{'MG'},2
1ii9_B,{'MG'},2
1ij0_A,{'ZN'},6
1ij1_A,{'ZN'},6
1ijl_A,{'CA'},4
1ik3_A,{'FE'},4
1ile_A,{'ZN'},1
1ils_A,{'CU'},2
1ilu_A,{'CU'},2
1im5_A,{'ZN'},3
1inf_A,{'CA'},4
1ing_A,{'CA'},4
1inn_A,{'ZN'},5
1ino_A,{'MN'},6
1inp_A,{'MG'},3
1iny_A,{'CA'},4
1io0_A,{'ZN'},6
1iod_A,{'CA'},1
1iod_B,{'CA'},1
1iod_G,{'CA'},3
1iov_A,{'MG'},4
1iow_A,{'MG'},4
1ipw_A,{'MG'},6
1iq7_A,{'SO4'},6
1iq8_A,"{'ZN', 'MG'}",2
1iqc_A,{'CA'},3
1ir6_A,{'MN'},1
1irb_A,{'CA'},4
1irj_A,{'CA'},5
1iru_1,{'MG'},6
1iru_A,{'MG'},6
1iru_B,{'MG'},6
1iru_C,{'MG'},6
1iru_D,{'MG'},6
1iru_G,{'MG'},6
1iru_I,{'MG'},3
1iru_J,{'MG'},6
1iru_K,{'MG'},6
1iru_L,{'MG'},6
1irx_A,{'ZN'},3
1irx_B,{'ZN'},3
1is8_A,{'ZN'},2
1isa_A,{'FE2'},5
1itc_A,{'CA'},5
1itq_A,{'ZN'},4
1itw_A,{'MN'},2
1itz_A,{'MG'},2
1iu5_A,{'FE'},6
1iug_A,{'PO4'},5
1iuj_B,{'ZN'},2
1iuz_A,{'CU'},2
1iv2_A,{'MG'},5
1ivv_A,{'CU'},6
1iw7_E,{'MG'},5
1iw7_F,{'MG'},1
1iwa_A,{'SO4'},1
1iwl_A,"{'ZN', 'MG'}",3
1ix1_A,{'ZN'},4
1ixg_A,{'PO4'},2
1ixh_A,{'PO4'},2
1ixq_A,{'PO4'},5
1ixx_A,{'CA'},1
1iys_A,{'SO4'},5
1iyx_A,{'MG'},2
1izc_A,{'MG'},6
1izj_A,{'CA'},5
1izk_A,{'CA'},5
1j0h_A,{'CA'},5
1j0m_A,{'CA'},4
1j14_A,{'CA'},2
1j15_A,{'CA'},2
1j1c_A,{'MG'},6
1j1c_B,{'MG'},6
1j1d_A,{'CA'},5
1j1d_D,{'CA'},5
1j1l_A,{'FE2'},3
1j1n_A,{'CA'},4
1j1t_A,{'CA'},3
1j24_A,{'CA'},3
1j2t_A,"{'ZN', 'MN'}",2
1j2x_A,{'ZN'},5
1j34_C,"{'CA', 'MG'}",2
1j36_A,{'ZN'},1
1j3b_A,{'CA'},6
1j3n_B,{'MG'},3
1j3p_A,{'FE'},2
1j49_B,{'SO4'},2
1j4a_A,{'SO4'},2
1j55_A,{'CA'},5
1j5u_A,{'CA'},5
1j6w_A,{'ZN'},5
1j6x_B,{'ZN'},5
1j79_A,{'ZN'},1
1j79_B,{'ZN'},1
1j7j_B,{'MG'},1
1j7l_A,{'MG'},2
1j7n_B,{'ZN'},2
1j83_A,{'CA'},5
1j8e_A,{'CA'},2
1j8f_A,{'ZN'},1
1j8f_C,{'ZN'},1
1j98_A,{'ZN'},5
1j9j_A,{'MG'},4
1j9w_A,{'ZN'},4
1j9y_A,{'ZN'},3
1ja8_A,{'MN'},5
1jah_A,{'MG'},3
1jai_A,{'MN'},3
1jaw_A,{'MN'},4
1jaz_A,{'ZN'},6
1jaz_B,{'ZN'},6
1jbk_A,{'MG'},6
1jbv_A,{'MG'},5
1jbw_A,{'MG'},5
1jbz_A,{'MG'},2
1jc9_A,{'CA'},1
1jcc_C,{'ZN'},3
1jcm_P,{'PO4'},6
1jcq_B,{'ZN'},3
1jct_A,{'MG'},4
1jd5_A,{'ZN'},5
1jd7_A,{'CA'},6
1jd9_A,{'CA'},6
1jda_A,{'CA'},6
1jdf_A,{'MG'},4
1jdi_A,{'ZN'},1
1jdt_A,{'SO4'},1
1jdt_C,{'SO4'},1
1jdv_A,{'SO4'},1
1jdv_C,{'SO4'},1
1jdz_A,{'SO4'},1
1je0_C,{'PO4'},1
1je1_A,{'SO4'},1
1je1_D,{'SO4'},1
1je1_E,{'SO4'},1
1je5_B,{'CA'},1
1jec_A,"{'CA', 'MG', 'SO4'}",5
1jer_A,{'CU'},2
1jfg_B,{'MG'},2
1jfh_A,{'CA'},6
1jfz_B,{'MN'},6
1jg8_C,{'CA'},1
1jg8_D,{'CA'},1
1jgt_A,{'MG'},5
1jgt_B,{'MG'},5
1jgw_M,{'FE'},1
1jgy_M,{'FE'},1
1jgz_M,{'FE'},1
1jhd_A,{'SO4'},5
1jhn_A,{'CA'},2
1ji1_A,{'CA'},5
1ji2_A,{'CA'},5
1ji3_A,"{'CA', 'ZN'}",3
1ji4_A,{'FE'},4
1ji5_A,{'FE'},4
1jia_A,{'CA'},4
1jig_A,{'FE'},4
1jiz_A,"{'CA', 'ZN'}",1
1jj2_2,{'MG'},3
1jj2_A,{'MG'},1
1jj2_S,{'MG'},4
1jj2_Y,{'MG'},1
1jjc_B,"{'MN', 'SO4'}",2
1jk0_A,{'ZN'},4
1jk1_A,{'ZN'},3
1jk9_A,{'ZN'},6
1jke_A,{'ZN'},1
1jkk_A,{'MG'},3
1jku_A,{'CA'},3
1jl3_A,{'SO4'},4
1jl3_D,{'SO4'},4
1jlk_A,{'MN'},4
1jlr_A,{'PO4'},1
1jls_A,{'PO4'},1
1jm0_A,{'MN'},3
1jma_A,{'SO4'},5
1jma_B,{'SO4'},3
1jmj_A,{'CA'},2
1jml_A,{'ZN'},5
1jms_A,{'MG'},1
1jmu_G,{'ZN'},5
1jmy_A,{'SO4'},5
1jn1_A,{'CO'},5
1jn9_A,{'CA'},1
1jnf_A,{'FE'},3
1jnw_A,{'PO4'},4
1joc_A,{'ZN'},1
1joi_A,{'CU'},2
1jp4_A,"{'PO4', 'MG'}",1
1jp7_A,{'SO4'},1
1jpm_A,{'MG'},4
1jpr_B,{'MN'},5
1jpu_A,{'ZN'},2
1jq5_A,{'ZN'},2
1jqa_A,{'ZN'},2
1jqb_A,{'ZN'},4
1jqf_A,{'FE'},6
1jqg_A,{'ZN'},2
1jqk_A,{'FE2'},3
1jqn_A,{'MN'},1
1jqo_A,{'SO4'},1
1jqv_A,{'MG'},4
1jqx_A,{'MG'},4
1jr3_A,{'ZN'},3
1jr3_E,{'ZN'},2
1jr7_A,{'FE2'},5
1jr9_A,{'MN'},5
1jro_B,{'CA'},6
1jrq_B,"{'CA', 'CU'}",4
1js1_X,{'PO4'},3
1js4_A,{'CA'},3
1jsc_A,{'MG'},2
1jsc_B,{'MG'},2
1jst_A,{'MN'},3
1jtd_B,{'CA'},2
1jtg_B,{'CA'},6
1jtk_A,{'ZN'},6
1ju9_A,{'ZN'},4
1jub_A,{'MG'},4
1jue_A,{'MG'},4
1jug_A,{'CA'},5
1juh_A,{'CU'},6
1juh_B,{'CU'},6
1juh_C,{'CU'},6
1jvb_A,{'ZN'},4
1jvl_A,{'CU'},2
1jvs_A,{'SO4'},6
1jw9_B,{'ZN'},5
1jwq_A,{'ZN'},3
1jwy_A,{'MG'},5
1jwy_B,{'MG'},5
1jx9_B,{'CA'},4
1jxj_A,{'CA'},6
1jxk_A,{'CA'},6
1jxz_B,{'CA'},2
1jxz_C,{'CA'},2
1jyl_A,{'MG'},2
1jym_A,{'CO'},4
1jzn_A,{'CA'},1
1k0g_A,{'PO4'},4
1k0g_B,{'PO4'},4
1k0w_A,{'ZN'},1
1k12_A,{'CA'},2
1k1e_A,{'CO'},6
1k1w_A,{'CA'},2
1k1x_A,{'CA'},2
1k1x_B,{'CA'},2
1k20_A,"{'MN', 'SO4'}",3
1k23_C,{'MN'},3
1k23_D,{'MN'},4
1k24_A,{'ZN'},3
1k27_A,{'PO4'},2
1k2r_A,{'ZN'},3
1k2y_X,{'ZN'},5
1k3i_A,{'CA'},2
1k3w_A,{'ZN'},4
1k3x_A,{'ZN'},4
1k49_A,{'SO4'},3
1k4i_A,"{'MG', 'SO4'}",3
1k51_A,{'ZN'},5
1k52_A,{'ZN'},5
1k53_A,{'ZN'},5
1k68_A,{'MG'},4
1k6d_A,{'MG'},1
1k6d_B,{'MG'},1
1k6w_A,{'FE'},1
1k6y_B,{'ZN'},4
1k6y_D,{'ZN'},4
1k77_A,{'MG'},3
1k7g_A,"{'CA', 'ZN'}",4
1k7h_A,{'ZN'},1
1k7i_A,"{'CA', 'ZN'}",4
1k7q_A,"{'CA', 'ZN'}",4
1k82_A,{'ZN'},4
1k94_A,{'CA'},2
1k96_A,{'CA'},5
1k9u_A,{'CA'},5
1k9y_A,"{'PO4', 'MG'}",1
1ka2_A,{'MG'},3
1kae_A,{'ZN'},2
1kb0_A,{'CA'},4
1kb3_A,{'CA'},6
1kb6_B,{'ZN'},3
1kbb_A,{'CA'},6
1kbk_A,{'CA'},6
1kbp_A,"{'ZN', 'FE'}",4
1kbv_A,{'CU'},6
1kby_M,{'FE'},1
1kc7_A,{'MG'},3
1kcb_A,{'CU'},6
1kck_A,{'CA'},2
1kcl_A,{'CA'},2
1kcz_A,{'MG'},1
1kdh_A,{'MG'},1
1kdi_A,{'CU'},2
1kdm_A,{'CA'},5
1kdq_A,{'CA'},3
1kea_A,{'ZN'},4
1keb_A,{'CU'},2
1kec_B,{'CA'},4
1kei_A,"{'CA', 'ZN'}",1
1kej_A,{'CO'},1
1keq_A,{'ZN'},4
1kev_A,{'ZN'},4
1kfl_A,{'MN'},1
1kfq_A,{'CA'},5
1kfv_A,{'ZN'},4
1kfv_B,{'ZN'},4
1kgg_A,{'SO4'},5
1kgu_A,{'CA'},6
1kgw_A,{'CA'},6
1kgx_A,{'CA'},6
1kgz_A,{'MN'},4
1kgz_B,{'MN'},4
1kh4_A,"{'ZN', 'PO4', 'MG'}",1
1kh7_A,"{'ZN', 'MG'}",1
1khb_A,{'MN'},3
1khj_A,{'ZN'},1
1kho_A,{'ZN'},2
1khw_A,{'MN'},3
1khw_B,{'MN'},3
1khz_B,{'MG'},5
1kic_A,{'CA'},3
1kic_B,{'CA'},3
1kie_A,{'CA'},3
1kit_A,{'CA'},2
1kiz_B,{'MG'},2
1kj8_A,{'MG'},2
1kj8_B,{'MG'},2
1kj9_B,{'MG'},2
1kjj_B,{'MG'},2
1kjq_A,{'MG'},2
1kjy_B,{'MG'},6
1kjy_C,{'MG'},4
1kjz_A,{'ZN'},2
1kk0_A,{'ZN'},2
1kk1_A,{'ZN'},2
1kk2_A,{'ZN'},2
1kk3_A,{'ZN'},2
1kk8_A,{'MG'},5
1kkc_A,{'MN'},5
1kkc_X,{'MN'},5
1kkl_B,{'CA'},4
1kkl_C,{'CA'},4
1kkm_B,{'CA'},4
1kkr_A,{'MG'},1
1kl9_A,{'ZN'},4
1klj_H,{'CA'},2
1kmb_1,{'CA'},3
1kmp_A,{'FE'},2
1kmq_A,{'MG'},3
1kmy_A,{'FE2'},2
1kn2_L,{'ZN'},1
1kny_A,{'MG'},6
1ko7_A,{'PO4'},1
1kol_A,{'ZN'},4
1kop_A,{'ZN'},4
1kp4_A,{'CA'},1
1kq3_A,{'ZN'},2
1kq9_A,{'ZN'},3
1kqm_A,{'MG'},5
1kqp_A,{'MG'},3
1kre_A,{'CA'},2
1krm_A,{'ZN'},6
1ksc_A,{'CA'},3
1ksf_X,{'MG'},4
1ksg_A,{'MG'},3
1ksi_A,"{'MN', 'CU'}",6
1ktg_A,{'MG'},1
1ktg_B,{'MG'},1
1ktw_A,{'CA'},3
1ku0_A,"{'CA', 'ZN'}",3
1kv8_B,{'PO4'},4
1kv9_A,{'CA'},4
1kvd_A,{'SO4'},5
1kvd_B,{'SO4'},5
1kvk_A,{'MG'},3
1kvw_A,{'CA'},4
1kvx_A,{'CA'},4
1kvy_A,{'CA'},4
1kwg_A,{'ZN'},4
1kwm_A,{'ZN'},2
1kws_B,{'MN'},3
1kwt_A,{'CA'},3
1kwz_A,{'CA'},3
1kx0_A,{'CA'},3
1kxg_A,{'MG'},3
1kxh_A,{'CA'},6
1kxq_A,{'CA'},6
1kxr_B,{'CA'},4
1ky2_A,{'MG'},3
1kya_A,{'CU'},4
1kyt_A,{'CA'},5
1kz8_A,{'MN'},3
1kza_1,{'CA'},1
1kzh_A,{'SO4'},5
1kzh_B,{'SO4'},5
1kzm_A,{'CA'},2
1l0i_A,{'ZN'},4
1l0o_B,{'MG'},3
1l0y_A,{'ZN'},1
1l0y_D,{'ZN'},2
1l1o_C,{'ZN'},2
1l1o_F,{'ZN'},2
1l1q_A,{'SO4'},2
1l1t_A,{'ZN'},4
1l1z_A,{'ZN'},4
1l2b_A,{'ZN'},4
1l2o_A,{'MG'},5
1l3r_E,{'MG'},3
1l3s_A,{'MG'},4
1l4n_A,{'PO4'},2
1l5w_A,{'PO4'},2
1l5y_B,{'MG'},4
