pdbid,labels,mebi_pred
1and_A,9,0.42
1ani_A,0,0.33
1ani_A,1,0.41
1ani_A,2,0.24
1ani_A,3,0.04
1ani_A,4,0.04
1ani_A,5,0.58
1ani_A,6,0.02
1ani_A,7,0.02
1ani_A,8,0.02
1ani_A,9,0.76
1anj_A,0,0.43
1anj_A,1,0.37
1anj_A,2,0.16
1anj_A,3,0.04
1anj_A,4,0.04
1anj_A,5,0.6
1anj_A,6,0.01
1anj_A,7,0.01
1anj_A,8,0.01
1anj_A,9,0.76
1ann_A,0,0.82
1ann_A,1,0.31
1ann_A,2,0.46
1ann_A,3,0.02
1ann_A,4,0.02
1ann_A,5,0.14
1ann_A,6,0.04
1ann_A,7,0.04
1ann_A,8,0.04
1ann_A,9,0.37
1anv_A,0,0.22
1anv_A,1,0.41
1anv_A,2,0.38
1anv_A,3,0.4
1anv_A,4,0.4
1anv_A,5,0.11
1anv_A,6,0.2
1anv_A,7,0.2
1anv_A,8,0.2
1anv_A,9,0.5
1anw_A,0,0.82
1anw_A,1,0.16
1anw_A,2,0.21
1anw_A,3,0.06
1anw_A,4,0.06
1anw_A,5,0.06
1anw_A,6,0.13
1anw_A,7,0.13
1anw_A,8,0.13
1anw_A,9,0.04
1ao0_A,0,0.61
1ao0_A,1,0.4
1ao0_A,2,0.4
1ao0_A,3,0.6
1ao0_A,4,0.6
1ao0_A,5,0.39
1ao0_A,6,0.32
1ao0_A,7,0.32
1ao0_A,8,0.32
1ao0_A,9,0.34
1aop_A,0,0.2
1aop_A,1,0.16
1aop_A,2,0.01
1aop_A,3,0.8
1aop_A,4,0.8
1aop_A,5,0.58
1aop_A,6,0.22
1aop_A,7,0.22
1aop_A,8,0.22
1aop_A,9,0.37
1aor_A,0,0.32
1aor_A,1,0.12
1aor_A,2,0.02
1aor_A,3,0.79
1aor_A,4,0.79
1aor_A,5,0.49
1aor_A,6,0.33
1aor_A,7,0.33
1aor_A,8,0.33
1aor_A,9,0.37
1aox_A,0,0.43
1aox_A,1,0.73
1aox_A,2,0.14
1aox_A,3,0.0
1aox_A,4,0.0
1aox_A,5,0.51
1aox_A,6,0.82
1aox_A,7,0.82
1aox_A,8,0.82
1aox_A,9,0.34
1aox_B,0,0.43
1aox_B,1,0.73
1aox_B,2,0.13
1aox_B,3,0.0
1aox_B,4,0.0
1aox_B,5,0.51
1aox_B,6,0.81
1aox_B,7,0.81
1aox_B,8,0.81
1aox_B,9,0.34
1aoz_A,0,0.45
1aoz_A,1,0.7
1aoz_A,2,1.0
1aoz_A,3,0.05
1aoz_A,4,0.05
1aoz_A,5,0.15
1aoz_A,6,0.0
1aoz_A,7,0.0
1aoz_A,8,0.0
1aoz_A,9,0.54
1ap5_A,0,0.0
1ap5_A,1,0.45
1ap5_A,2,0.0
1ap5_A,3,0.91
1ap5_A,4,0.91
1ap5_A,5,0.0
1ap5_A,6,1.0
1ap5_A,7,1.0
1ap5_A,8,1.0
1ap5_A,9,0.41
1aq2_A,0,0.72
1aq2_A,1,0.44
1aq2_A,2,0.0
1aq2_A,3,0.05
1aq2_A,4,0.05
1aq2_A,5,0.66
1aq2_A,6,0.83
1aq2_A,7,0.83
1aq2_A,8,0.83
1aq2_A,9,0.26
1aqf_E,0,0.0
1aqf_E,1,0.0
1aqf_E,2,0.0
1aqf_E,3,0.0
1aqf_E,4,0.0
1aqf_E,5,0.78
1aqf_E,6,1.0
1aqf_E,7,1.0
1aqf_E,8,1.0
1aqf_E,9,0.01
1aqh_A,0,0.7
1aqh_A,1,0.39
1aqh_A,2,0.42
1aqh_A,3,0.51
1aqh_A,4,0.51
1aqh_A,5,0.34
1aqh_A,6,0.49
1aqh_A,7,0.49
1aqh_A,8,0.49
1aqh_A,9,0.27
1aqn_A,0,0.81
1aqn_A,1,0.21
1aqn_A,2,0.93
1aqn_A,3,0.0
1aqn_A,4,0.0
1aqn_A,5,0.3
1aqn_A,6,0.09
1aqn_A,7,0.09
1aqn_A,8,0.09
1aqn_A,9,0.2
1aqp_A,0,0.11
1aqp_A,1,0.31
1aqp_A,2,0.44
1aqp_A,3,0.4
1aqp_A,4,0.4
1aqp_A,5,0.19
1aqp_A,6,0.31
1aqp_A,7,0.31
1aqp_A,8,0.31
1aqp_A,9,0.42
1ar1_B,0,0.29
1ar1_B,1,0.73
1ar1_B,2,1.0
1ar1_B,3,0.23
1ar1_B,4,0.23
1ar1_B,5,0.51
1ar1_B,6,0.0
1ar1_B,7,0.0
1ar1_B,8,0.0
1ar1_B,9,0.57
1ar4_A,0,0.42
1ar4_A,1,0.3
1ar4_A,2,0.12
1ar4_A,3,0.68
1ar4_A,4,0.68
1ar4_A,5,0.56
1ar4_A,6,0.66
1ar4_A,7,0.66
1ar4_A,8,0.66
1ar4_A,9,0.41
1arp_A,0,0.78
1arp_A,1,0.23
1arp_A,2,0.65
1arp_A,3,0.63
1arp_A,4,0.63
1arp_A,5,0.51
1arp_A,6,0.27
1arp_A,7,0.27
1arp_A,8,0.27
1arp_A,9,0.22
1arz_A,0,0.31
1arz_A,1,0.42
1arz_A,2,0.06
1arz_A,3,0.02
1arz_A,4,0.02
1arz_A,5,0.26
1arz_A,6,0.56
1arz_A,7,0.56
1arz_A,8,0.56
1arz_A,9,0.22
1as0_A,0,0.44
1as0_A,1,0.24
1as0_A,2,0.0
1as0_A,3,0.0
1as0_A,4,0.0
1as0_A,5,0.66
1as0_A,6,0.66
1as0_A,7,0.66
1as0_A,8,0.66
1as0_A,9,0.27
1ast_A,0,0.28
1ast_A,1,0.36
1ast_A,2,0.3
1ast_A,3,0.37
1ast_A,4,0.37
1ast_A,5,0.19
1ast_A,6,0.16
1ast_A,7,0.16
1ast_A,8,0.16
1ast_A,9,0.44
1atg_A,0,0.16
1atg_A,1,0.32
1atg_A,2,0.13
1atg_A,3,0.0
1atg_A,4,0.0
1atg_A,5,0.54
1atg_A,6,0.15
1atg_A,7,0.15
1atg_A,8,0.15
1atg_A,9,0.27
1atn_D,0,0.62
1atn_D,1,0.4
1atn_D,2,0.54
1atn_D,3,0.06
1atn_D,4,0.06
1atn_D,5,0.4
1atn_D,6,0.29
1atn_D,7,0.29
1atn_D,8,0.29
1atn_D,9,0.4
1atr_A,0,0.39
1atr_A,1,0.23
1atr_A,2,0.09
1atr_A,3,0.01
1atr_A,4,0.01
1atr_A,5,0.64
1atr_A,6,0.21
1atr_A,7,0.21
1atr_A,8,0.21
1atr_A,9,0.39
1au1_B,0,0.04
1au1_B,1,0.12
1au1_B,2,0.0
1au1_B,3,0.0
1au1_B,4,0.0
1au1_B,5,0.61
1au1_B,6,0.03
1au1_B,7,0.03
1au1_B,8,0.03
1au1_B,9,0.31
1aui_A,0,0.37
1aui_A,1,0.5
1aui_A,2,0.0
1aui_A,3,0.64
1aui_A,4,0.64
1aui_A,5,0.45
1aui_A,6,0.96
1aui_A,7,0.96
1aui_A,8,0.96
1aui_A,9,0.47
1auk_A,0,0.43
1auk_A,1,0.24
1auk_A,2,0.37
1auk_A,3,0.36
1auk_A,4,0.36
1auk_A,5,0.47
1auk_A,6,0.37
1auk_A,7,0.37
1auk_A,8,0.37
1auk_A,9,0.49
1aus_L,0,0.48
1aus_L,1,0.13
1aus_L,2,0.0
1aus_L,3,0.0
1aus_L,4,0.0
1aus_L,5,0.81
1aus_L,6,0.13
1aus_L,7,0.13
1aus_L,8,0.13
1aus_L,9,0.48
1aux_A,0,0.68
1aux_A,1,0.42
1aux_A,2,0.23
1aux_A,3,0.24
1aux_A,4,0.24
1aux_A,5,0.29
1aux_A,6,0.16
1aux_A,7,0.16
1aux_A,8,0.16
1aux_A,9,0.28
1avc_A,0,0.78
1avc_A,1,0.24
1avc_A,2,0.74
1avc_A,3,0.52
1avc_A,4,0.52
1avc_A,5,0.26
1avc_A,6,0.2
1avc_A,7,0.2
1avc_A,8,0.2
1avc_A,9,0.11
1avw_A,0,0.76
1avw_A,1,0.31
1avw_A,2,0.75
1avw_A,3,0.03
1avw_A,4,0.03
1avw_A,5,0.59
1avw_A,6,0.37
1avw_A,7,0.37
1avw_A,8,0.37
1avw_A,9,0.41
1aw5_A,0,0.54
1aw5_A,1,0.34
1aw5_A,2,0.84
1aw5_A,3,0.18
1aw5_A,4,0.18
1aw5_A,5,0.34
1aw5_A,6,0.07
1aw5_A,7,0.07
1aw5_A,8,0.07
1aw5_A,9,0.49
1ax0_A,0,1.0
1ax0_A,1,0.0
1ax0_A,2,0.0
1ax0_A,3,0.0
1ax0_A,4,0.0
1ax0_A,5,0.05
1ax0_A,6,0.98
1ax0_A,7,0.98
1ax0_A,8,0.98
1ax0_A,9,0.22
1axe_A,0,0.01
1axe_A,1,0.0
1axe_A,2,0.02
1axe_A,3,0.0
1axe_A,4,0.0
1axe_A,5,0.06
1axe_A,6,0.0
1axe_A,7,0.0
1axe_A,8,0.0
1axe_A,9,1.0
1axg_A,0,0.01
1axg_A,1,0.0
1axg_A,2,0.02
1axg_A,3,0.0
1axg_A,4,0.0
1axg_A,5,0.05
1axg_A,6,0.0
1axg_A,7,0.0
1axg_A,8,0.0
1axg_A,9,1.0
1axk_B,0,0.65
1axk_B,1,0.41
1axk_B,2,0.19
1axk_B,3,0.02
1axk_B,4,0.02
1axk_B,5,0.41
1axk_B,6,0.24
1axk_B,7,0.24
1axk_B,8,0.24
1axk_B,9,0.45
1axn_A,0,0.68
1axn_A,1,0.46
1axn_A,2,0.4
1axn_A,3,0.04
1axn_A,4,0.04
1axn_A,5,0.39
1axn_A,6,0.39
1axn_A,7,0.39
1axn_A,8,0.39
1axn_A,9,0.25
1ay0_A,0,0.6
1ay0_A,1,0.24
1ay0_A,2,0.1
1ay0_A,3,0.07
1ay0_A,4,0.07
1ay0_A,5,0.42
1ay0_A,6,0.25
1ay0_A,7,0.25
1ay0_A,8,0.25
1ay0_A,9,0.27
1aye_A,0,0.5
1aye_A,1,0.35
1aye_A,2,0.42
1aye_A,3,0.26
1aye_A,4,0.26
1aye_A,5,0.32
1aye_A,6,0.08
1aye_A,7,0.08
1aye_A,8,0.08
1aye_A,9,0.52
1ayo_B,0,0.12
1ayo_B,1,0.12
1ayo_B,2,0.02
1ayo_B,3,0.04
1ayo_B,4,0.04
1ayo_B,5,0.14
1ayo_B,6,0.02
1ayo_B,7,0.02
1ayo_B,8,0.02
1ayo_B,9,0.36
1ayp_A,0,0.78
1ayp_A,1,0.37
1ayp_A,2,0.33
1ayp_A,3,0.25
1ayp_A,4,0.25
1ayp_A,5,0.1
1ayp_A,6,0.08
1ayp_A,7,0.08
1ayp_A,8,0.08
1ayp_A,9,0.23
1az0_A,0,0.54
1az0_A,1,0.25
1az0_A,2,0.0
1az0_A,3,0.0
1az0_A,4,0.0
1az0_A,5,0.57
1az0_A,6,0.7
1az0_A,7,0.7
1az0_A,8,0.7
1az0_A,9,0.25
1az0_B,0,0.54
1az0_B,1,0.29
1az0_B,2,0.01
1az0_B,3,0.0
1az0_B,4,0.0
1az0_B,5,0.53
1az0_B,6,0.62
1az0_B,7,0.62
1az0_B,8,0.62
1az0_B,9,0.24
1azb_A,0,0.06
1azb_A,1,0.97
1azb_A,2,1.0
1azb_A,3,0.0
1azb_A,4,0.0
1azb_A,5,0.0
1azb_A,6,0.0
1azb_A,7,0.0
1azb_A,8,0.0
1azb_A,9,0.57
1azd_A,0,1.0
1azd_A,1,0.02
1azd_A,2,0.0
1azd_A,3,0.0
1azd_A,4,0.0
1azd_A,5,0.17
1azd_A,6,1.0
1azd_A,7,1.0
1azd_A,8,1.0
1azd_A,9,0.04
1azn_A,0,0.02
1azn_A,1,1.0
1azn_A,2,1.0
1azn_A,3,0.0
1azn_A,4,0.0
1azn_A,5,0.0
1azn_A,6,0.0
1azn_A,7,0.0
1azn_A,8,0.0
1azn_A,9,0.76
1azr_A,0,0.09
1azr_A,1,0.99
1azr_A,2,1.0
1azr_A,3,0.0
1azr_A,4,0.0
1azr_A,5,0.0
1azr_A,6,0.0
1azr_A,7,0.0
1azr_A,8,0.0
1azr_A,9,0.69
1azs_C,0,0.23
1azs_C,1,0.13
1azs_C,2,0.0
1azs_C,3,0.47
1azs_C,4,0.47
1azs_C,5,0.64
1azs_C,6,0.38
1azs_C,7,0.38
1azs_C,8,0.38
1azs_C,9,0.25
1azt_A,0,0.22
1azt_A,1,0.14
1azt_A,2,0.0
1azt_A,3,0.46
1azt_A,4,0.46
1azt_A,5,0.64
1azt_A,6,0.48
1azt_A,7,0.48
1azt_A,8,0.48
1azt_A,9,0.25
1azt_B,0,0.23
1azt_B,1,0.14
1azt_B,2,0.0
1azt_B,3,0.47
1azt_B,4,0.47
1azt_B,5,0.64
1azt_B,6,0.38
1azt_B,7,0.38
1azt_B,8,0.38
1azt_B,9,0.25
1azv_A,0,0.16
1azv_A,1,0.0
1azv_A,2,1.0
1azv_A,3,0.0
1azv_A,4,0.0
1azv_A,5,0.0
1azv_A,6,0.0
1azv_A,7,0.0
1azv_A,8,0.0
1azv_A,9,1.0
1b06_A,0,0.0
1b06_A,1,0.27
1b06_A,2,0.0
1b06_A,3,0.66
1b06_A,4,0.66
1b06_A,5,0.01
1b06_A,6,0.87
1b06_A,7,0.87
1b06_A,8,0.87
1b06_A,9,0.38
1b09_A,0,0.8
1b09_A,1,0.4
1b09_A,2,0.34
1b09_A,3,0.21
1b09_A,4,0.21
1b09_A,5,0.27
1b09_A,6,0.07
1b09_A,7,0.07
1b09_A,8,0.07
1b09_A,9,0.51
1b0e_A,0,0.76
1b0e_A,1,0.29
1b0e_A,2,0.75
1b0e_A,3,0.5
1b0e_A,4,0.5
1b0e_A,5,0.49
1b0e_A,6,0.12
1b0e_A,7,0.12
1b0e_A,8,0.12
1b0e_A,9,0.18
1b0i_A,0,0.7
1b0i_A,1,0.39
1b0i_A,2,0.42
1b0i_A,3,0.5
1b0i_A,4,0.5
1b0i_A,5,0.34
1b0i_A,6,0.49
1b0i_A,7,0.49
1b0i_A,8,0.49
1b0i_A,9,0.27
1b0l_A,0,0.17
1b0l_A,1,0.24
1b0l_A,2,0.0
1b0l_A,3,0.98
1b0l_A,4,0.98
1b0l_A,5,0.74
1b0l_A,6,0.11
1b0l_A,7,0.11
1b0l_A,8,0.11
1b0l_A,9,0.3
1b0n_A,0,0.06
1b0n_A,1,0.22
1b0n_A,2,0.07
1b0n_A,3,0.02
1b0n_A,4,0.02
1b0n_A,5,0.08
1b0n_A,6,0.1
1b0n_A,7,0.1
1b0n_A,8,0.1
1b0n_A,9,0.41
1b0n_B,0,0.23
1b0n_B,1,0.13
1b0n_B,2,0.02
1b0n_B,3,0.0
1b0n_B,4,0.0
1b0n_B,5,0.08
1b0n_B,6,0.01
1b0n_B,7,0.01
1b0n_B,8,0.01
1b0n_B,9,0.35
1b13_A,0,0.14
1b13_A,1,0.4
1b13_A,2,0.06
1b13_A,3,0.79
1b13_A,4,0.79
1b13_A,5,0.15
1b13_A,6,0.2
1b13_A,7,0.2
1b13_A,8,0.2
1b13_A,9,0.49
1b1b_A,0,0.0
1b1b_A,1,1.0
1b1b_A,2,0.01
1b1b_A,3,0.05
1b1b_A,4,0.05
1b1b_A,5,0.0
1b1b_A,6,0.0
1b1b_A,7,0.0
1b1b_A,8,0.0
1b1b_A,9,0.31
1b1x_A,0,0.29
1b1x_A,1,0.34
1b1x_A,2,0.0
1b1x_A,3,0.97
1b1x_A,4,0.97
1b1x_A,5,0.5
1b1x_A,6,0.29
1b1x_A,7,0.29
1b1x_A,8,0.29
1b1x_A,9,0.35
1b20_A,0,0.78
1b20_A,1,0.42
1b20_A,2,0.35
1b20_A,3,0.08
1b20_A,4,0.08
1b20_A,5,0.23
1b20_A,6,0.12
1b20_A,7,0.12
1b20_A,8,0.12
1b20_A,9,0.48
1b23_P,0,0.04
1b23_P,1,0.11
1b23_P,2,0.0
1b23_P,3,0.0
1b23_P,4,0.0
1b23_P,5,0.68
1b23_P,6,0.07
1b23_P,7,0.07
1b23_P,8,0.07
1b23_P,9,0.2
1b2j_A,0,0.08
1b2j_A,1,0.49
1b2j_A,2,0.2
1b2j_A,3,0.88
1b2j_A,4,0.88
1b2j_A,5,0.17
1b2j_A,6,0.13
1b2j_A,7,0.13
1b2j_A,8,0.13
1b2j_A,9,0.58
1b2l_A,0,0.25
1b2l_A,1,0.33
1b2l_A,2,0.08
1b2l_A,3,0.0
1b2l_A,4,0.0
1b2l_A,5,0.52
1b2l_A,6,0.53
1b2l_A,7,0.53
1b2l_A,8,0.53
1b2l_A,9,0.35
1b2o_A,0,0.2
1b2o_A,1,0.36
1b2o_A,2,0.02
1b2o_A,3,0.68
1b2o_A,4,0.68
1b2o_A,5,0.09
1b2o_A,6,0.31
1b2o_A,7,0.31
1b2o_A,8,0.31
1b2o_A,9,0.44
1b2z_C,0,0.78
1b2z_C,1,0.42
1b2z_C,2,0.35
1b2z_C,3,0.08
1b2z_C,4,0.08
1b2z_C,5,0.25
1b2z_C,6,0.13
1b2z_C,7,0.13
1b2z_C,8,0.13
1b2z_C,9,0.48
1b38_A,0,0.61
1b38_A,1,0.23
1b38_A,2,0.02
1b38_A,3,0.0
1b38_A,4,0.0
1b38_A,5,0.61
1b38_A,6,0.32
1b38_A,7,0.32
1b38_A,8,0.32
1b38_A,9,0.36
1b3d_B,0,1.0
1b3d_B,1,1.0
1b3d_B,2,0.0
1b3d_B,3,0.0
1b3d_B,4,0.0
1b3d_B,5,0.0
1b3d_B,6,0.0
1b3d_B,7,0.0
1b3d_B,8,0.0
1b3d_B,9,1.0
1b3e_A,0,0.0
1b3e_A,1,0.35
1b3e_A,2,0.0
1b3e_A,3,1.0
1b3e_A,4,1.0
1b3e_A,5,0.14
1b3e_A,6,0.12
1b3e_A,7,0.12
1b3e_A,8,0.12
1b3e_A,9,0.25
1b49_A,0,0.47
1b49_A,1,0.29
1b49_A,2,0.11
1b49_A,3,0.18
1b49_A,4,0.18
1b49_A,5,0.25
1b49_A,6,0.19
1b49_A,7,0.19
1b49_A,8,0.19
1b49_A,9,0.27
1b4e_A,0,0.28
1b4e_A,1,0.18
1b4e_A,2,0.24
1b4e_A,3,0.08
1b4e_A,4,0.08
1b4e_A,5,0.51
1b4e_A,6,0.04
1b4e_A,7,0.04
1b4e_A,8,0.04
1b4e_A,9,0.54
1b4k_A,0,0.44
1b4k_A,1,0.24
1b4k_A,2,0.06
1b4k_A,3,0.0
1b4k_A,4,0.0
1b4k_A,5,0.62
1b4k_A,6,0.3
1b4k_A,7,0.3
1b4k_A,8,0.3
1b4k_A,9,0.49
1b4l_A,0,0.31
1b4l_A,1,0.01
1b4l_A,2,1.0
1b4l_A,3,0.0
1b4l_A,4,0.0
1b4l_A,5,0.0
1b4l_A,6,0.0
1b4l_A,7,0.0
1b4l_A,8,0.0
1b4l_A,9,0.98
1b4n_A,0,0.32
1b4n_A,1,0.17
1b4n_A,2,0.1
1b4n_A,3,0.6
1b4n_A,4,0.6
1b4n_A,5,0.63
1b4n_A,6,0.25
1b4n_A,7,0.25
1b4n_A,8,0.25
1b4n_A,9,0.4
1b4t_A,0,0.14
1b4t_A,1,0.02
1b4t_A,2,1.0
1b4t_A,3,0.0
1b4t_A,4,0.0
1b4t_A,5,0.0
1b4t_A,6,0.0
1b4t_A,7,0.0
1b4t_A,8,0.0
1b4t_A,9,0.98
1b4u_B,0,0.51
1b4u_B,1,0.29
1b4u_B,2,0.03
1b4u_B,3,0.71
1b4u_B,4,0.71
1b4u_B,5,0.19
1b4u_B,6,0.45
1b4u_B,7,0.45
1b4u_B,8,0.45
1b4u_B,9,0.36
1b55_A,0,0.01
1b55_A,1,0.28
1b55_A,2,0.28
1b55_A,3,0.01
1b55_A,4,0.01
1b55_A,5,0.0
1b55_A,6,0.1
1b55_A,7,0.1
1b55_A,8,0.1
1b55_A,9,0.54
1b55_B,0,0.01
1b55_B,1,0.28
1b55_B,2,0.28
1b55_B,3,0.01
1b55_B,4,0.01
1b55_B,5,0.0
1b55_B,6,0.1
1b55_B,7,0.1
1b55_B,8,0.1
1b55_B,9,0.54
1b57_A,0,0.29
1b57_A,1,0.2
1b57_A,2,0.31
1b57_A,3,0.11
1b57_A,4,0.11
1b57_A,5,0.17
1b57_A,6,0.12
1b57_A,7,0.12
1b57_A,8,0.12
1b57_A,9,0.53
1b59_A,0,0.0
1b59_A,1,1.0
1b59_A,2,0.0
1b59_A,3,0.01
1b59_A,4,0.01
1b59_A,5,0.18
1b59_A,6,0.91
1b59_A,7,0.91
1b59_A,8,0.91
1b59_A,9,0.27
1b66_A,0,0.35
1b66_A,1,0.31
1b66_A,2,0.07
1b66_A,3,0.52
1b66_A,4,0.52
1b66_A,5,0.3
1b66_A,6,0.08
1b66_A,7,0.08
1b66_A,8,0.08
1b66_A,9,0.39
1b6g_A,0,0.32
1b6g_A,1,0.39
1b6g_A,2,0.24
1b6g_A,3,0.56
1b6g_A,4,0.56
1b6g_A,5,0.37
1b6g_A,6,0.44
1b6g_A,7,0.44
1b6g_A,8,0.44
1b6g_A,9,0.38
1b6r_A,0,0.5
1b6r_A,1,0.32
1b6r_A,2,0.1
1b6r_A,3,0.14
1b6r_A,4,0.14
1b6r_A,5,0.55
1b6r_A,6,0.37
1b6r_A,7,0.37
1b6r_A,8,0.37
1b6r_A,9,0.38
1b6s_A,0,0.48
1b6s_A,1,0.35
1b6s_A,2,0.11
1b6s_A,3,0.23
1b6s_A,4,0.23
1b6s_A,5,0.55
1b6s_A,6,0.36
1b6s_A,7,0.36
1b6s_A,8,0.36
1b6s_A,9,0.38
1b6s_B,0,0.49
1b6s_B,1,0.34
1b6s_B,2,0.11
1b6s_B,3,0.09
1b6s_B,4,0.09
1b6s_B,5,0.55
1b6s_B,6,0.36
1b6s_B,7,0.36
1b6s_B,8,0.36
1b6s_B,9,0.38
1b6s_C,0,0.49
1b6s_C,1,0.34
1b6s_C,2,0.11
1b6s_C,3,0.1
1b6s_C,4,0.1
1b6s_C,5,0.55
1b6s_C,6,0.37
1b6s_C,7,0.37
1b6s_C,8,0.37
1b6s_C,9,0.37
1b71_A,0,0.32
1b71_A,1,0.38
1b71_A,2,0.39
1b71_A,3,0.64
1b71_A,4,0.64
1b71_A,5,0.41
1b71_A,6,0.28
1b71_A,7,0.28
1b71_A,8,0.28
1b71_A,9,0.47
1b7t_A,0,0.54
1b7t_A,1,0.13
1b7t_A,2,0.01
1b7t_A,3,0.02
1b7t_A,4,0.02
1b7t_A,5,0.68
1b7t_A,6,0.11
1b7t_A,7,0.11
1b7t_A,8,0.11
1b7t_A,9,0.57
1b80_A,0,0.79
1b80_A,1,0.32
1b80_A,2,0.75
1b80_A,3,0.67
1b80_A,4,0.67
1b80_A,5,0.19
1b80_A,6,0.14
1b80_A,7,0.14
1b80_A,8,0.14
1b80_A,9,0.29
1b85_A,0,0.8
1b85_A,1,0.32
1b85_A,2,0.75
1b85_A,3,0.67
1b85_A,4,0.67
1b85_A,5,0.17
1b85_A,6,0.13
1b85_A,7,0.13
1b85_A,8,0.13
1b85_A,9,0.29
1b8a_A,0,0.36
1b8a_A,1,0.35
1b8a_A,2,0.22
1b8a_A,3,0.56
1b8a_A,4,0.56
1b8a_A,5,0.33
1b8a_A,6,0.58
1b8a_A,7,0.58
1b8a_A,8,0.58
1b8a_A,9,0.42
1b8c_A,0,0.85
1b8c_A,1,0.25
1b8c_A,2,0.15
1b8c_A,3,0.03
1b8c_A,4,0.03
1b8c_A,5,0.18
1b8c_A,6,0.01
1b8c_A,7,0.01
1b8c_A,8,0.01
1b8c_A,9,0.15
1b8j_A,0,0.43
1b8j_A,1,0.37
1b8j_A,2,0.15
1b8j_A,3,0.03
1b8j_A,4,0.03
1b8j_A,5,0.61
1b8j_A,6,0.01
1b8j_A,7,0.01
1b8j_A,8,0.01
1b8j_A,9,0.79
1b8o_A,0,0.61
1b8o_A,1,0.37
1b8o_A,2,0.13
1b8o_A,3,0.2
1b8o_A,4,0.2
1b8o_A,5,0.49
1b8o_A,6,0.29
1b8o_A,7,0.29
1b8o_A,8,0.29
1b8o_A,9,0.43
1b8r_A,0,0.87
1b8r_A,1,0.21
1b8r_A,2,0.14
1b8r_A,3,0.02
1b8r_A,4,0.02
1b8r_A,5,0.13
1b8r_A,6,0.0
1b8r_A,7,0.0
1b8r_A,8,0.0
1b8r_A,9,0.1
1b90_A,0,0.71
1b90_A,1,0.43
1b90_A,2,0.71
1b90_A,3,0.18
1b90_A,4,0.18
1b90_A,5,0.3
1b90_A,6,0.36
1b90_A,7,0.36
1b90_A,8,0.36
1b90_A,9,0.21
1b93_B,0,0.25
1b93_B,1,0.27
1b93_B,2,0.1
1b93_B,3,0.45
1b93_B,4,0.45
1b93_B,5,0.15
1b93_B,6,0.12
1b93_B,7,0.12
1b93_B,8,0.12
1b93_B,9,0.21
1b94_A,0,0.56
1b94_A,1,0.29
1b94_A,2,0.01
1b94_A,3,0.0
1b94_A,4,0.0
1b94_A,5,0.55
1b94_A,6,0.71
1b94_A,7,0.71
1b94_A,8,0.71
1b94_A,9,0.24
1b9a_A,0,0.85
1b9a_A,1,0.25
1b9a_A,2,0.15
1b9a_A,3,0.03
1b9a_A,4,0.03
1b9a_A,5,0.17
1b9a_A,6,0.01
1b9a_A,7,0.01
1b9a_A,8,0.01
1b9a_A,9,0.14
1b9o_A,0,0.7
1b9o_A,1,0.5
1b9o_A,2,0.4
1b9o_A,3,0.64
1b9o_A,4,0.64
1b9o_A,5,0.13
1b9o_A,6,0.24
1b9o_A,7,0.24
1b9o_A,8,0.24
1b9o_A,9,0.35
1b9s_A,0,0.74
1b9s_A,1,0.35
1b9s_A,2,0.29
1b9s_A,3,0.3
1b9s_A,4,0.3
1b9s_A,5,0.26
1b9s_A,6,0.08
1b9s_A,7,0.08
1b9s_A,8,0.08
1b9s_A,9,0.18
1bag_A,0,0.66
1bag_A,1,0.35
1bag_A,2,0.11
1bag_A,3,0.0
1bag_A,4,0.0
1bag_A,5,0.53
1bag_A,6,0.48
1bag_A,7,0.48
1bag_A,8,0.48
1bag_A,9,0.3
1bav_A,0,0.27
1bav_A,1,0.16
1bav_A,2,0.29
1bav_A,3,0.33
1bav_A,4,0.33
1bav_A,5,0.38
1bav_A,6,0.02
1bav_A,7,0.02
1bav_A,8,0.02
1bav_A,9,0.79
1bc0_A,0,0.88
1bc0_A,1,0.13
1bc0_A,2,0.12
1bc0_A,3,0.03
1bc0_A,4,0.03
1bc0_A,5,0.03
1bc0_A,6,0.03
1bc0_A,7,0.03
1bc0_A,8,0.03
1bc0_A,9,0.01
1bc1_A,0,0.93
1bc1_A,1,0.1
1bc1_A,2,0.11
1bc1_A,3,0.01
1bc1_A,4,0.01
1bc1_A,5,0.01
1bc1_A,6,0.01
1bc1_A,7,0.01
1bc1_A,8,0.01
1bc1_A,9,0.01
1bc3_A,0,0.93
1bc3_A,1,0.1
1bc3_A,2,0.1
1bc3_A,3,0.01
1bc3_A,4,0.01
1bc3_A,5,0.01
1bc3_A,6,0.01
1bc3_A,7,0.01
1bc3_A,8,0.01
1bc3_A,9,0.01
1bcf_A,0,0.05
1bcf_A,1,0.36
1bcf_A,2,0.0
1bcf_A,3,1.0
1bcf_A,4,1.0
1bcf_A,5,0.17
1bcf_A,6,0.99
1bcf_A,7,0.99
1bcf_A,8,0.99
1bcf_A,9,0.33
1bch_1,0,0.9
1bch_1,1,0.27
1bch_1,2,0.16
1bch_1,3,0.01
1bch_1,4,0.01
1bch_1,5,0.01
1bch_1,6,0.01
1bch_1,7,0.01
1bch_1,8,0.01
1bch_1,9,0.07
1bcj_1,0,0.9
1bcj_1,1,0.27
1bcj_1,2,0.16
1bcj_1,3,0.01
1bcj_1,4,0.01
1bcj_1,5,0.01
1bcj_1,6,0.01
1bcj_1,7,0.01
1bcj_1,8,0.01
1bcj_1,9,0.07
