pdbid,ion,lig_labs,target
6a6i_A,CU,2,0
6a6i_A,FE,3,0
6a6i_A,FE2,4,0
6a6i_A,MG,5,0
6a6i_A,MN,6,0
6a6i_A,PO4,7,0
6a6i_A,SO4,8,0
6a6i_A,ZN,9,0
6a6i_B,CA,0,0
6a6i_B,CO,1,0
6a6i_B,CU,2,0
6a6i_B,FE,3,0
6a6i_B,FE2,4,0
6a6i_B,MG,5,0
6a6i_B,MN,6,0
6a6i_B,PO4,7,0
6a6i_B,SO4,8,0
6a6i_B,ZN,9,0
6a6k_A,CA,0,0
6a6k_A,CO,1,0
6a6k_A,CU,2,0
6a6k_A,FE,3,0
6a6k_A,FE2,4,0
6a6k_A,MG,5,0
6a6k_A,MN,6,0
6a6k_A,PO4,7,0
6a6k_A,SO4,8,0
6a6k_A,ZN,9,0
6a6l_A,CA,0,0
6a6l_A,CO,1,0
6a6l_A,CU,2,0
6a6l_A,FE,3,0
6a6l_A,FE2,4,0
6a6l_A,MG,5,0
6a6l_A,MN,6,0
6a6l_A,PO4,7,0
6a6l_A,SO4,8,0
6a6l_A,ZN,9,0
6a6n_A,CA,0,0
6a6n_A,CO,1,0
6a6n_A,CU,2,0
6a6n_A,FE,3,0
6a6n_A,FE2,4,0
6a6n_A,MG,5,0
6a6n_A,MN,6,0
6a6n_A,PO4,7,0
6a6n_A,SO4,8,0
6a6n_A,ZN,9,0
6a6o_A,CA,0,0
6a6o_A,CO,1,0
6a6o_A,CU,2,0
6a6o_A,FE,3,0
6a6o_A,FE2,4,0
6a6o_A,MG,5,0
6a6o_A,MN,6,0
6a6o_A,PO4,7,0
6a6o_A,SO4,8,0
6a6o_A,ZN,9,0
6a6p_A,CA,0,0
6a6p_A,CO,1,0
6a6p_A,CU,2,0
6a6p_A,FE,3,0
6a6p_A,FE2,4,0
6a6p_A,MG,5,0
6a6p_A,MN,6,0
6a6p_A,PO4,7,0
6a6p_A,SO4,8,0
6a6p_A,ZN,9,0
6a6v_A,CA,0,0
6a6v_A,CO,1,0
6a6v_A,CU,2,0
6a6v_A,FE,3,0
6a6v_A,FE2,4,0
6a6v_A,MG,5,0
6a6v_A,MN,6,0
6a6v_A,PO4,7,0
6a6v_A,SO4,8,0
6a6v_A,ZN,9,0
6a6w_A,CA,0,0
6a6w_A,CO,1,0
6a6w_A,CU,2,0
6a6w_A,FE,3,0
6a6w_A,FE2,4,0
6a6w_A,MG,5,0
6a6w_A,MN,6,0
6a6w_A,PO4,7,0
6a6w_A,SO4,8,0
6a6w_A,ZN,9,0
6a6w_B,CA,0,0
6a6w_B,CO,1,0
6a6w_B,CU,2,0
6a6w_B,FE,3,0
6a6w_B,FE2,4,0
6a6w_B,MG,5,0
6a6w_B,MN,6,0
6a6w_B,PO4,7,0
6a6w_B,SO4,8,0
6a6w_B,ZN,9,0
6a6y_A,CA,0,0
6a6y_A,CO,1,0
6a6y_A,CU,2,0
6a6y_A,FE,3,0
6a6y_A,FE2,4,0
6a6y_A,MG,5,0
6a6y_A,MN,6,0
6a6y_A,PO4,7,0
6a6y_A,SO4,8,0
6a6y_A,ZN,9,0
6a70_A,CA,0,0
6a70_A,CO,1,0
6a70_A,CU,2,0
6a70_A,FE,3,0
6a70_A,FE2,4,0
6a70_A,MG,5,0
6a70_A,MN,6,0
6a70_A,PO4,7,0
6a70_A,SO4,8,0
6a70_A,ZN,9,0
6a70_B,CA,0,0
6a70_B,CO,1,0
6a70_B,CU,2,0
6a70_B,FE,3,0
6a70_B,FE2,4,0
6a70_B,MG,5,0
6a70_B,MN,6,0
6a70_B,PO4,7,0
6a70_B,SO4,8,0
6a70_B,ZN,9,0
6a77_A,CA,0,0
6a77_A,CO,1,0
6a77_A,CU,2,0
6a77_A,FE,3,0
6a77_A,FE2,4,0
6a77_A,MG,5,0
6a77_A,MN,6,0
6a77_A,PO4,7,0
6a77_A,SO4,8,0
6a77_A,ZN,9,0
6a77_B,CA,0,0
6a77_B,CO,1,0
6a77_B,CU,2,0
6a77_B,FE,3,0
6a77_B,FE2,4,0
6a77_B,MG,5,0
6a77_B,MN,6,0
6a77_B,PO4,7,0
6a77_B,SO4,8,0
6a77_B,ZN,9,0
6a77_C,CA,0,0
6a77_C,CO,1,0
6a77_C,CU,2,0
6a77_C,FE,3,0
6a77_C,FE2,4,0
6a77_C,MG,5,0
6a77_C,MN,6,0
6a77_C,PO4,7,0
6a77_C,SO4,8,0
6a77_C,ZN,9,0
6a7a_A,CA,0,0
6a7a_A,CO,1,0
6a7a_A,CU,2,0
6a7a_A,FE,3,0
6a7a_A,FE2,4,0
6a7a_A,MG,5,0
6a7a_A,MN,6,0
6a7a_A,PO4,7,0
6a7a_A,SO4,8,0
6a7a_A,ZN,9,0
6a7b_A,CA,0,0
6a7b_A,CO,1,0
6a7b_A,CU,2,0
6a7b_A,FE,3,0
6a7b_A,FE2,4,0
6a7b_A,MG,5,0
6a7b_A,MN,6,0
6a7b_A,PO4,7,0
6a7b_A,SO4,8,0
6a7b_A,ZN,9,0
6a7i_A,CA,0,0
6a7i_A,CO,1,0
6a7i_A,CU,2,0
6a7i_A,FE,3,0
6a7i_A,FE2,4,0
6a7i_A,MG,5,0
6a7i_A,MN,6,0
6a7i_A,PO4,7,0
6a7i_A,SO4,8,0
6a7i_A,ZN,9,0
6a7j_A,CA,0,0
6a7j_A,CO,1,0
6a7j_A,CU,2,0
6a7j_A,FE,3,0
6a7j_A,FE2,4,0
6a7j_A,MG,5,0
6a7j_A,MN,6,0
6a7j_A,PO4,7,0
6a7j_A,SO4,8,0
6a7j_A,ZN,9,0
6a7k_A,CA,0,0
6a7k_A,CO,1,0
6a7k_A,CU,2,0
6a7k_A,FE,3,0
6a7k_A,FE2,4,0
6a7k_A,MG,5,0
6a7k_A,MN,6,0
6a7k_A,PO4,7,0
6a7k_A,SO4,8,0
6a7k_A,ZN,9,0
6a7u_A,CA,0,0
6a7u_A,CO,1,0
6a7u_A,CU,2,0
6a7u_A,FE,3,0
6a7u_A,FE2,4,0
6a7u_A,MG,5,0
6a7u_A,MN,6,0
6a7u_A,PO4,7,0
6a7u_A,SO4,8,0
6a7u_A,ZN,9,0
6a7x_A,CA,0,0
6a7x_A,CO,1,0
6a7x_A,CU,2,0
6a7x_A,FE,3,0
6a7x_A,FE2,4,0
6a7x_A,MG,5,0
6a7x_A,MN,6,0
6a7x_A,PO4,7,0
6a7x_A,SO4,8,0
6a7x_A,ZN,9,0
6a80_A,CA,0,0
6a80_A,CO,1,0
6a80_A,CU,2,0
6a80_A,FE,3,0
6a80_A,FE2,4,0
6a80_A,MG,5,0
6a80_A,MN,6,0
6a80_A,PO4,7,0
6a80_A,SO4,8,0
6a80_A,ZN,9,0
6a86_A,CA,0,0
6a86_A,CO,1,0
6a86_A,CU,2,0
6a86_A,FE,3,0
6a86_A,FE2,4,0
6a86_A,MG,5,0
6a86_A,MN,6,0
6a86_A,PO4,7,0
6a86_A,SO4,8,0
6a86_A,ZN,9,0
6a89_A,CA,0,0
6a89_A,CO,1,0
6a89_A,CU,2,0
6a89_A,FE,3,0
6a89_A,FE2,4,0
6a89_A,MG,5,0
6a89_A,MN,6,0
6a89_A,PO4,7,0
6a89_A,SO4,8,0
6a89_A,ZN,9,0
6a8k_A,CA,0,0
6a8k_A,CO,1,0
6a8k_A,CU,2,0
6a8k_A,FE,3,0
6a8k_A,FE2,4,0
6a8k_A,MG,5,0
6a8k_A,MN,6,0
6a8k_A,PO4,7,0
6a8k_A,SO4,8,0
6a8k_A,ZN,9,0
6a8m_A,CA,0,0
6a8m_A,CO,1,0
6a8m_A,CU,2,0
6a8m_A,FE,3,0
6a8m_A,FE2,4,0
6a8m_A,MG,5,0
6a8m_A,MN,6,0
6a8m_A,PO4,7,0
6a8m_A,SO4,8,0
6a8m_A,ZN,9,0
6a8n_A,CA,0,0
6a8n_A,CO,1,0
6a8n_A,CU,2,0
6a8n_A,FE,3,0
6a8n_A,FE2,4,0
6a8n_A,MG,5,0
6a8n_A,MN,6,0
6a8n_A,PO4,7,0
6a8n_A,SO4,8,0
6a8n_A,ZN,9,0
6a8o_A,CA,0,0
6a8o_A,CO,1,0
6a8o_A,CU,2,0
6a8o_A,FE,3,0
6a8o_A,FE2,4,0
6a8o_A,MG,5,0
6a8o_A,MN,6,0
6a8o_A,PO4,7,0
6a8o_A,SO4,8,0
6a8o_A,ZN,9,0
6a8p_A,CA,0,0
6a8p_A,CO,1,0
6a8p_A,CU,2,0
6a8p_A,FE,3,0
6a8p_A,FE2,4,0
6a8p_A,MG,5,0
6a8p_A,MN,6,0
6a8p_A,PO4,7,0
6a8p_A,SO4,8,0
6a8p_A,ZN,9,0
6a8q_A,CA,0,0
6a8q_A,CO,1,0
6a8q_A,CU,2,0
6a8q_A,FE,3,0
6a8q_A,FE2,4,0
6a8q_A,MG,5,0
6a8q_A,MN,6,0
6a8q_A,PO4,7,0
6a8q_A,SO4,8,0
6a8q_A,ZN,9,0
6a8t_A,CA,0,0
6a8t_A,CO,1,0
6a8t_A,CU,2,0
6a8t_A,FE,3,0
6a8t_A,FE2,4,0
6a8t_A,MG,5,0
6a8t_A,MN,6,0
6a8t_A,PO4,7,0
6a8t_A,SO4,8,0
6a8t_A,ZN,9,0
6a8u_A,CA,0,0
6a8u_A,CO,1,0
6a8u_A,CU,2,0
6a8u_A,FE,3,0
6a8u_A,FE2,4,0
6a8u_A,MG,5,0
6a8u_A,MN,6,0
6a8u_A,PO4,7,0
6a8u_A,SO4,8,0
6a8u_A,ZN,9,0
6a8v_A,CA,0,0
6a8v_A,CO,1,0
6a8v_A,CU,2,0
6a8v_A,FE,3,0
6a8v_A,FE2,4,0
6a8v_A,MG,5,0
6a8v_A,MN,6,0
6a8v_A,PO4,7,0
6a8v_A,SO4,8,0
6a8v_A,ZN,9,0
6a8w_A,CA,0,0
6a8w_A,CO,1,0
6a8w_A,CU,2,0
6a8w_A,FE,3,0
6a8w_A,FE2,4,0
6a8w_A,MG,5,0
6a8w_A,MN,6,0
6a8w_A,PO4,7,0
6a8w_A,SO4,8,0
6a8w_A,ZN,9,0
6a8y_A,CA,0,0
6a8y_A,CO,1,0
6a8y_A,CU,2,0
6a8y_A,FE,3,0
6a8y_A,FE2,4,0
6a8y_A,MG,5,0
6a8y_A,MN,6,0
6a8y_A,PO4,7,0
6a8y_A,SO4,8,0
6a8y_A,ZN,9,0
6a91_A,CA,0,0
6a91_A,CO,1,0
6a91_A,CU,2,0
6a91_A,FE,3,0
6a91_A,FE2,4,0
6a91_A,MG,5,0
6a91_A,MN,6,0
6a91_A,PO4,7,0
6a91_A,SO4,8,0
6a91_A,ZN,9,0
6a91_B,CA,0,0
6a91_B,CO,1,0
6a91_B,CU,2,0
6a91_B,FE,3,0
6a91_B,FE2,4,0
6a91_B,MG,5,0
6a91_B,MN,6,0
6a91_B,PO4,7,0
6a91_B,SO4,8,0
6a91_B,ZN,9,0
6a9a_A,CA,0,0
6a9a_A,CO,1,0
6a9a_A,CU,2,0
6a9a_A,FE,3,0
6a9a_A,FE2,4,0
6a9a_A,MG,5,0
6a9a_A,MN,6,0
6a9a_A,PO4,7,0
6a9a_A,SO4,8,0
6a9a_A,ZN,9,0
6a9d_A,CA,0,0
6a9d_A,CO,1,0
6a9d_A,CU,2,0
6a9d_A,FE,3,0
6a9d_A,FE2,4,0
6a9d_A,MG,5,0
6a9d_A,MN,6,0
6a9d_A,PO4,7,0
6a9d_A,SO4,8,0
6a9d_A,ZN,9,0
6a9e_A,CA,0,0
6a9e_A,CO,1,0
6a9e_A,CU,2,0
6a9e_A,FE,3,0
6a9e_A,FE2,4,0
6a9e_A,MG,5,0
6a9e_A,MN,6,0
6a9e_A,PO4,7,0
6a9e_A,SO4,8,0
6a9e_A,ZN,9,0
6a9k_A,CA,0,0
6a9k_A,CO,1,0
6a9k_A,CU,2,0
6a9k_A,FE,3,0
6a9k_A,FE2,4,0
6a9k_A,MG,5,0
6a9k_A,MN,6,0
6a9k_A,PO4,7,0
6a9k_A,SO4,8,0
6a9k_A,ZN,9,0
6a9k_B,CA,0,0
6a9k_B,CO,1,0
6a9k_B,CU,2,0
6a9k_B,FE,3,0
6a9k_B,FE2,4,0
6a9k_B,MG,5,0
6a9k_B,MN,6,0
6a9k_B,PO4,7,0
6a9k_B,SO4,8,0
6a9k_B,ZN,9,0
6a9p_A,CA,0,0
6a9p_A,CO,1,0
6a9p_A,CU,2,0
6a9p_A,FE,3,0
6a9p_A,FE2,4,0
6a9p_A,MG,5,0
6a9p_A,MN,6,0
6a9p_A,PO4,7,0
6a9p_A,SO4,8,0
6a9p_A,ZN,9,0
6a9s_A,CA,0,0
6a9s_A,CO,1,0
6a9s_A,CU,2,0
6a9s_A,FE,3,0
6a9s_A,FE2,4,0
6a9s_A,MG,5,0
6a9s_A,MN,6,0
6a9s_A,PO4,7,0
6a9s_A,SO4,8,0
6a9s_A,ZN,9,0
6a9w_A,CA,0,0
6a9w_A,CO,1,0
6a9w_A,CU,2,0
6a9w_A,FE,3,0
6a9w_A,FE2,4,0
6a9w_A,MG,5,0
6a9w_A,MN,6,0
6a9w_A,PO4,7,0
6a9w_A,SO4,8,0
6a9w_A,ZN,9,0
6a9x_A,CA,0,0
6a9x_A,CO,1,0
6a9x_A,CU,2,0
6a9x_A,FE,3,0
6a9x_A,FE2,4,0
6a9x_A,MG,5,0
6a9x_A,MN,6,0
6a9x_A,PO4,7,0
6a9x_A,SO4,8,0
6a9x_A,ZN,9,0
6a9x_B,CA,0,0
6a9x_B,CO,1,0
6a9x_B,CU,2,0
6a9x_B,FE,3,0
6a9x_B,FE2,4,0
6a9x_B,MG,5,0
6a9x_B,MN,6,0
6a9x_B,PO4,7,0
6a9x_B,SO4,8,0
6a9x_B,ZN,9,0
6a9y_A,CA,0,0
6a9y_A,CO,1,0
6a9y_A,CU,2,0
6a9y_A,FE,3,0
6a9y_A,FE2,4,0
6a9y_A,MG,5,0
6a9y_A,MN,6,0
6a9y_A,PO4,7,0
6a9y_A,SO4,8,0
6a9y_A,ZN,9,0
6aa0_A,CA,0,0
6aa0_A,CO,1,0
6aa0_A,CU,2,0
6aa0_A,FE,3,0
6aa0_A,FE2,4,0
6aa0_A,MG,5,0
6aa0_A,MN,6,0
6aa0_A,PO4,7,0
6aa0_A,SO4,8,0
6aa0_A,ZN,9,0
6aa2_A,CA,0,0
6aa2_A,CO,1,0
6aa2_A,CU,2,0
6aa2_A,FE,3,0
6aa2_A,FE2,4,0
6aa2_A,MG,5,0
6aa2_A,MN,6,0
6aa2_A,PO4,7,0
6aa2_A,SO4,8,0
6aa2_A,ZN,9,0
6aa6_A,CA,0,0
6aa6_A,CO,1,0
6aa6_A,CU,2,0
6aa6_A,FE,3,0
6aa6_A,FE2,4,0
6aa6_A,MG,5,0
6aa6_A,MN,6,0
6aa6_A,PO4,7,0
6aa6_A,SO4,8,0
6aa6_A,ZN,9,0
6aa7_A,CA,0,0
6aa7_A,CO,1,0
6aa7_A,CU,2,0
6aa7_A,FE,3,0
6aa7_A,FE2,4,0
6aa7_A,MG,5,0
6aa7_A,MN,6,0
6aa7_A,PO4,7,0
6aa7_A,SO4,8,0
6aa7_A,ZN,9,0
6aa8_A,CA,0,0
6aa8_A,CO,1,0
6aa8_A,CU,2,0
6aa8_A,FE,3,0
6aa8_A,FE2,4,0
6aa8_A,MG,5,0
6aa8_A,MN,6,0
6aa8_A,PO4,7,0
6aa8_A,SO4,8,0
6aa8_A,ZN,9,0
6aaa_A,CA,0,0
6aaa_A,CO,1,0
6aaa_A,CU,2,0
6aaa_A,FE,3,0
6aaa_A,FE2,4,0
6aaa_A,MG,5,0
6aaa_A,MN,6,0
6aaa_A,PO4,7,0
6aaa_A,SO4,8,0
6aaa_A,ZN,9,0
6aab_A,CA,0,0
6aab_A,CO,1,0
6aab_A,CU,2,0
6aab_A,FE,3,0
6aab_A,FE2,4,0
6aab_A,MG,5,0
6aab_A,MN,6,0
6aab_A,PO4,7,0
6aab_A,SO4,8,0
6aab_A,ZN,9,0
6aae_A,CA,0,0
6aae_A,CO,1,0
6aae_A,CU,2,0
6aae_A,FE,3,0
6aae_A,FE2,4,0
6aae_A,MG,5,0
6aae_A,MN,6,0
6aae_A,PO4,7,0
6aae_A,SO4,8,0
6aae_A,ZN,9,0
6aaf_A,CA,0,0
6aaf_A,CO,1,0
6aaf_A,CU,2,0
6aaf_A,FE,3,0
6aaf_A,FE2,4,0
6aaf_A,MG,5,0
6aaf_A,MN,6,0
6aaf_A,PO4,7,0
6aaf_A,SO4,8,0
6aaf_A,ZN,9,0
6aaf_B,CA,0,0
6aaf_B,CO,1,0
6aaf_B,CU,2,0
6aaf_B,FE,3,0
6aaf_B,FE2,4,0
6aaf_B,MG,5,0
6aaf_B,MN,6,0
6aaf_B,PO4,7,0
6aaf_B,SO4,8,0
6aaf_B,ZN,9,0
6aaj_A,CA,0,0
6aaj_A,CO,1,0
6aaj_A,CU,2,0
6aaj_A,FE,3,0
6aaj_A,FE2,4,0
6aaj_A,MG,5,0
6aaj_A,MN,6,0
6aaj_A,PO4,7,0
6aaj_A,SO4,8,0
6aaj_A,ZN,9,0
6aak_A,CA,0,0
6aak_A,CO,1,0
6aak_A,CU,2,0
6aak_A,FE,3,0
6aak_A,FE2,4,0
6aak_A,MG,5,0
6aak_A,MN,6,0
6aak_A,PO4,7,0
6aak_A,SO4,8,0
6aak_A,ZN,9,0
6aam_A,CA,0,0
6aam_A,CO,1,0
6aam_A,CU,2,0
6aam_A,FE,3,0
6aam_A,FE2,4,0
6aam_A,MG,5,0
6aam_A,MN,6,0
6aam_A,PO4,7,0
6aam_A,SO4,8,0
6aam_A,ZN,9,0
6aar_A,CA,0,0
6aar_A,CO,1,0
6aar_A,CU,2,0
6aar_A,FE,3,0
6aar_A,FE2,4,0
6aar_A,MG,5,0
6aar_A,MN,6,0
6aar_A,PO4,7,0
6aar_A,SO4,8,0
6aar_A,ZN,9,0
6aav_A,CA,0,0
6aav_A,CO,1,0
6aav_A,CU,2,0
6aav_A,FE,3,0
6aav_A,FE2,4,0
6aav_A,MG,5,0
6aav_A,MN,6,0
6aav_A,PO4,7,0
6aav_A,SO4,8,0
6aav_A,ZN,9,0
6aaw_A,CA,0,0
6aaw_A,CO,1,0
6aaw_A,CU,2,0
6aaw_A,FE,3,0
6aaw_A,FE2,4,0
6aaw_A,MG,5,0
6aaw_A,MN,6,0
6aaw_A,PO4,7,0
6aaw_A,SO4,8,0
6aaw_A,ZN,9,0
6aaw_B,CA,0,0
6aaw_B,CO,1,0
6aaw_B,CU,2,0
6aaw_B,FE,3,0
6aaw_B,FE2,4,0
6aaw_B,MG,5,0
6aaw_B,MN,6,0
6aaw_B,PO4,7,0
6aaw_B,SO4,8,0
6aaw_B,ZN,9,0
6aay_A,CA,0,0
6aay_A,CO,1,0
6aay_A,CU,2,0
6aay_A,FE,3,0
6aay_A,FE2,4,0
6aay_A,MG,5,0
6aay_A,MN,6,0
6aay_A,PO4,7,0
6aay_A,SO4,8,0
6aay_A,ZN,9,0
6ab9_A,CA,0,0
6ab9_A,CO,1,0
6ab9_A,CU,2,0
6ab9_A,FE,3,0
6ab9_A,FE2,4,0
6ab9_A,MG,5,0
6ab9_A,MN,6,0
6ab9_A,PO4,7,0
6ab9_A,SO4,8,0
6ab9_A,ZN,9,0
6abh_A,CA,0,0
6abh_A,CO,1,0
6abh_A,CU,2,0
6abh_A,FE,3,0
6abh_A,FE2,4,0
6abh_A,MG,5,0
6abh_A,MN,6,0
6abh_A,PO4,7,0
6abh_A,SO4,8,0
6abh_A,ZN,9,0
6abj_A,CA,0,0
6abj_A,CO,1,0
6abj_A,CU,2,0
6abj_A,FE,3,0
6abj_A,FE2,4,0
6abj_A,MG,5,0
6abj_A,MN,6,0
6abj_A,PO4,7,0
6abj_A,SO4,8,0
6abj_A,ZN,9,0
6abp_A,CA,0,0
6abp_A,CO,1,0
6abp_A,CU,2,0
6abp_A,FE,3,0
6abp_A,FE2,4,0
6abp_A,MG,5,0
6abp_A,MN,6,0
6abp_A,PO4,7,0
6abp_A,SO4,8,0
6abp_A,ZN,9,0
6abq_A,CA,0,0
6abq_A,CO,1,0
6abq_A,CU,2,0
6abq_A,FE,3,0
6abq_A,FE2,4,0
6abq_A,MG,5,0
6abq_A,MN,6,0
6abq_A,PO4,7,0
6abq_A,SO4,8,0
6abq_A,ZN,9,0
6abr_A,CA,0,0
6abr_A,CO,1,0
6abr_A,CU,2,0
6abr_A,FE,3,0
6abr_A,FE2,4,0
6abr_A,MG,5,0
6abr_A,MN,6,0
6abr_A,PO4,7,0
6abr_A,SO4,8,0
6abr_A,ZN,9,0
6abs_A,CA,0,0
6abs_A,CO,1,0
6abs_A,CU,2,0
6abs_A,FE,3,0
6abs_A,FE2,4,0
6abs_A,MG,5,0
6abs_A,MN,6,0
6abs_A,PO4,7,0
6abs_A,SO4,8,0
6abs_A,ZN,9,0
6abt_A,CA,0,0
6abt_A,CO,1,0
6abt_A,CU,2,0
6abt_A,FE,3,0
6abt_A,FE2,4,0
6abt_A,MG,5,0
6abt_A,MN,6,0
6abt_A,PO4,7,0
6abt_A,SO4,8,0
6abt_A,ZN,9,0
6abu_A,CA,0,0
6abu_A,CO,1,0
6abu_A,CU,2,0
6abu_A,FE,3,0
6abu_A,FE2,4,0
6abu_A,MG,5,0
6abu_A,MN,6,0
6abu_A,PO4,7,0
6abu_A,SO4,8,0
6abu_A,ZN,9,0
6abv_A,CA,0,0
6abv_A,CO,1,0
6abv_A,CU,2,0
6abv_A,FE,3,0
6abv_A,FE2,4,0
6abv_A,MG,5,0
6abv_A,MN,6,0
6abv_A,PO4,7,0
6abv_A,SO4,8,0
6abv_A,ZN,9,0
6abw_A,CA,0,0
6abw_A,CO,1,0
6abw_A,CU,2,0
6abw_A,FE,3,0
6abw_A,FE2,4,0
6abw_A,MG,5,0
6abw_A,MN,6,0
6abw_A,PO4,7,0
6abw_A,SO4,8,0
6abw_A,ZN,9,0
6abx_A,CA,0,0
6abx_A,CO,1,0
6abx_A,CU,2,0
6abx_A,FE,3,0
6abx_A,FE2,4,0
6abx_A,MG,5,0
6abx_A,MN,6,0
6abx_A,PO4,7,0
6abx_A,SO4,8,0
6abx_A,ZN,9,0
6ac0_A,CA,0,0
6ac0_A,CO,1,0
6ac0_A,CU,2,0
6ac0_A,FE,3,0
6ac0_A,FE2,4,0
6ac0_A,MG,5,0
6ac0_A,MN,6,0
6ac0_A,PO4,7,0
6ac0_A,SO4,8,0
6ac0_A,ZN,9,0
6ac4_A,CA,0,0
6ac4_A,CO,1,0
6ac4_A,CU,2,0
6ac4_A,FE,3,0
6ac4_A,FE2,4,0
6ac4_A,MG,5,0
6ac4_A,MN,6,0
6ac4_A,PO4,7,0
6ac4_A,SO4,8,0
6ac4_A,ZN,9,0
6aca_A,CA,0,0
6aca_A,CO,1,0
6aca_A,CU,2,0
6aca_A,FE,3,0
6aca_A,FE2,4,0
6aca_A,MG,5,0
6aca_A,MN,6,0
6aca_A,PO4,7,0
6aca_A,SO4,8,0
6aca_A,ZN,9,0
6acc_A,CA,0,0
6acc_A,CO,1,0
6acc_A,CU,2,0
6acc_A,FE,3,0
6acc_A,FE2,4,0
6acc_A,MG,5,0
6acc_A,MN,6,0
6acc_A,PO4,7,0
6acc_A,SO4,8,0
6acc_A,ZN,9,0
6acg_D,CA,0,0
6acg_D,CO,1,0
6acg_D,CU,2,0
6acg_D,FE,3,0
6acg_D,FE2,4,0
6acg_D,MG,5,0
6acg_D,MN,6,0
6acg_D,PO4,7,0
6acg_D,SO4,8,0
6acg_D,ZN,9,0
6acs_A,CA,0,0
6acs_A,CO,1,0
6acs_A,CU,2,0
6acs_A,FE,3,0
6acs_A,FE2,4,0
6acs_A,MG,5,0
6acs_A,MN,6,0
6acs_A,PO4,7,0
6acs_A,SO4,8,0
6acs_A,ZN,9,0
6acv_A,CA,0,0
6acv_A,CO,1,0
6acv_A,CU,2,0
6acv_A,FE,3,0
6acv_A,FE2,4,0
6acv_A,MG,5,0
6acv_A,MN,6,0
6acv_A,PO4,7,0
6acv_A,SO4,8,0
6acv_A,ZN,9,0
6ad3_A,CA,0,0
6ad3_A,CO,1,0
6ad3_A,CU,2,0
6ad3_A,FE,3,0
6ad3_A,FE2,4,0
6ad3_A,MG,5,0
6ad3_A,MN,6,0
6ad3_A,PO4,7,0
6ad3_A,SO4,8,0
6ad3_A,ZN,9,0
6ad7_A,CA,0,0
6ad7_A,CO,1,0
6ad7_A,CU,2,0
6ad7_A,FE,3,0
6ad7_A,FE2,4,0
6ad7_A,MG,5,0
6ad7_A,MN,6,0
6ad7_A,PO4,7,0
6ad7_A,SO4,8,0
6ad7_A,ZN,9,0
6ad7_B,CA,0,0
6ad7_B,CO,1,0
6ad7_B,CU,2,0
6ad7_B,FE,3,0
6ad7_B,FE2,4,0
6ad7_B,MG,5,0
6ad7_B,MN,6,0
6ad7_B,PO4,7,0
6ad7_B,SO4,8,0
6ad7_B,ZN,9,0
6ad7_C,CA,0,0
6ad7_C,CO,1,0
6ad7_C,CU,2,0
6ad7_C,FE,3,0
6ad7_C,FE2,4,0
6ad7_C,MG,5,0
6ad7_C,MN,6,0
6ad7_C,PO4,7,0
6ad7_C,SO4,8,0
6ad7_C,ZN,9,0
6adb_A,CA,0,0
6adb_A,CO,1,0
6adb_A,CU,2,0
6adb_A,FE,3,0
6adb_A,FE2,4,0
6adb_A,MG,5,0
6adb_A,MN,6,0
6adb_A,PO4,7,0
6adb_A,SO4,8,0
6adb_A,ZN,9,0
6adc_A,CA,0,0
6adc_A,CO,1,0
6adc_A,CU,2,0
6adc_A,FE,3,0
6adc_A,FE2,4,0
6adc_A,MG,5,0
6adc_A,MN,6,0
6adc_A,PO4,7,0
6adc_A,SO4,8,0
6adc_A,ZN,9,0
6add_A,CA,0,0
6add_A,CO,1,0
6add_A,CU,2,0
6add_A,FE,3,0
6add_A,FE2,4,0
6add_A,MG,5,0
6add_A,MN,6,0
6add_A,PO4,7,0
6add_A,SO4,8,0
6add_A,ZN,9,0
6ade_A,CA,0,0
6ade_A,CO,1,0
6ade_A,CU,2,0
6ade_A,FE,3,0
6ade_A,FE2,4,0
6ade_A,MG,5,0
6ade_A,MN,6,0
6ade_A,PO4,7,0
6ade_A,SO4,8,0
6ade_A,ZN,9,0
6adi_A,CA,0,0
6adi_A,CO,1,0
6adi_A,CU,2,0
6adi_A,FE,3,0
6adi_A,FE2,4,0
6adi_A,MG,5,0
6adi_A,MN,6,0
6adi_A,PO4,7,0
6adi_A,SO4,8,0
6adi_A,ZN,9,0
6ado_A,CA,0,0
6ado_A,CO,1,0
6ado_A,CU,2,0
6ado_A,FE,3,0
6ado_A,FE2,4,0
6ado_A,MG,5,0
6ado_A,MN,6,0
6ado_A,PO4,7,0
6ado_A,SO4,8,0
6ado_A,ZN,9,0
6ae1_A,CA,0,0
6ae1_A,CO,1,0
6ae1_A,CU,2,0
6ae1_A,FE,3,0
6ae1_A,FE2,4,0
6ae1_A,MG,5,0
6ae1_A,MN,6,0
6ae1_A,PO4,7,0
6ae1_A,SO4,8,0
6ae1_A,ZN,9,0
6ae2_A,CA,0,0
6ae2_A,CO,1,0
6ae2_A,CU,2,0
6ae2_A,FE,3,0
6ae2_A,FE2,4,0
6ae2_A,MG,5,0
6ae2_A,MN,6,0
6ae2_A,PO4,7,0
6ae2_A,SO4,8,0
6ae2_A,ZN,9,0
6ae3_A,CA,0,0
6ae3_A,CO,1,0
6ae3_A,CU,2,0
6ae3_A,FE,3,0
6ae3_A,FE2,4,0
6ae3_A,MG,5,0
6ae3_A,MN,6,0
6ae3_A,PO4,7,0
6ae3_A,SO4,8,0
6ae3_A,ZN,9,0
